ChecklistID,ServiceID,BodyPart,CheckItem
CHK32261,SRV90794,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32262,SRV90794,Chân,Kiểm tra sưng
CHK32263,SRV90794,Vết mổ,Kiểm tra độ liền da
CHK32264,SRV45386,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32265,SRV45386,Hô hấp,Đếm nhịp thở
CHK32266,SRV45386,Tim mạch,Đo nhịp tim
CHK32267,SRV45386,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32268,SRV45386,Vết mổ,Kiểm tra nhiễm trùng
CHK32269,SRV45386,Chân,Kiểm tra sưng
CHK32270,SRV155772,Vùng bụng,Kiểm tra chướng bụng
CHK32271,SRV155772,Toàn thân,Đánh giá mức độ đau
CHK32272,SRV155772,Mắt,Kiểm tra phản xạ ánh sáng
CHK32273,SRV181536,Vết mổ,Kiểm tra nhiễm trùng
CHK32274,SRV181536,Mắt,Kiểm tra độ ẩm mắt
CHK32275,SRV181536,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32276,SRV155189,Hô hấp,Đếm nhịp thở
CHK32277,SRV155189,Vết mổ,Kiểm tra nhiễm trùng
CHK32278,SRV155189,Chân,Kiểm tra cử động
CHK32279,SRV155189,Vùng bụng,Sờ nắn kiểm tra đau
CHK32280,SRV155189,Thân nhiệt,Theo dõi sốt
CHK32281,SRV27385,Tim mạch,Kiểm tra mạch
CHK32282,SRV27385,Vùng bụng,Sờ nắn kiểm tra đau
CHK32283,SRV27385,Vết mổ,Vệ sinh vết mổ
CHK32284,SRV27385,Hô hấp,Kiểm tra màu niêm mạc
CHK32285,SRV150566,Chân,Kiểm tra tuần hoàn
CHK32286,SRV150566,Vết mổ,Vệ sinh vết mổ
CHK32287,SRV150566,Vùng bụng,Sờ nắn kiểm tra đau
CHK32288,SRV150566,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32289,SRV150566,Mắt,Kiểm tra độ ẩm mắt
CHK32290,SRV63947,Mắt,Kiểm tra phản xạ ánh sáng
CHK32291,SRV63947,Toàn thân,Đánh giá mức độ đau
CHK32292,SRV63947,Tim mạch,Kiểm tra mạch
CHK32293,SRV63947,Vùng bụng,Kiểm tra chướng bụng
CHK32294,SRV112813,Hô hấp,Kiểm tra màu niêm mạc
CHK32295,SRV112813,Chân,Kiểm tra sưng
CHK32296,SRV112813,Thân nhiệt,Theo dõi sốt
CHK32297,SRV112813,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32298,SRV112813,Vùng bụng,Sờ nắn kiểm tra đau
CHK32299,SRV112813,Mắt,Kiểm tra độ ẩm mắt
CHK32300,SRV151949,Hô hấp,Kiểm tra tiếng thở
CHK32301,SRV151949,Chân,Kiểm tra tuần hoàn
CHK32302,SRV151949,Tim mạch,Đo nhịp tim
CHK32303,SRV83355,Hô hấp,Kiểm tra màu niêm mạc
CHK32304,SRV83355,Thân nhiệt,Theo dõi sốt
CHK32305,SRV83355,Toàn thân,Kiểm tra nhịp thở
CHK32306,SRV83355,Tim mạch,Kiểm tra mạch
CHK32307,SRV83355,Vùng bụng,Kiểm tra chướng bụng
CHK32308,SRV29596,Vùng bụng,Kiểm tra chướng bụng
CHK32309,SRV29596,Hô hấp,Đếm nhịp thở
CHK32310,SRV29596,Thân nhiệt,Theo dõi sốt
CHK32311,SRV29596,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32312,SRV164677,Toàn thân,Kiểm tra nhịp thở
CHK32313,SRV164677,Vùng bụng,Kiểm tra chướng bụng
CHK32314,SRV164677,Mắt,Kiểm tra phản xạ ánh sáng
CHK32315,SRV164677,Vết mổ,Vệ sinh vết mổ
CHK32316,SRV164677,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32317,SRV78897,Tim mạch,Đo nhịp tim
CHK32318,SRV78897,Hô hấp,Kiểm tra màu niêm mạc
CHK32319,SRV78897,Mắt,Kiểm tra độ ẩm mắt
CHK32320,SRV78897,Vết mổ,Kiểm tra rỉ dịch
CHK32321,SRV78897,Chân,Kiểm tra sưng
CHK32322,SRV78897,Toàn thân,Kiểm tra ăn uống
CHK32323,SRV48138,Mắt,Kiểm tra phản xạ ánh sáng
CHK32324,SRV48138,Toàn thân,Kiểm tra nhịp thở
CHK32325,SRV48138,Tim mạch,Kiểm tra mạch
CHK32326,SRV199422,Vết mổ,Kiểm tra sưng tấy
CHK32327,SRV199422,Chân,Kiểm tra cử động
CHK32328,SRV199422,Thân nhiệt,Theo dõi sốt
CHK32329,SRV199422,Toàn thân,Kiểm tra đi vệ sinh
CHK32330,SRV150935,Vết mổ,Vệ sinh vết mổ
CHK32331,SRV150935,Chân,Kiểm tra cử động
CHK32332,SRV150935,Hô hấp,Kiểm tra màu niêm mạc
CHK32333,SRV150935,Tim mạch,Kiểm tra mạch
CHK32334,SRV150935,Toàn thân,Kiểm tra đi vệ sinh
CHK32335,SRV150935,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32336,SRV193348,Mắt,Kiểm tra phản xạ ánh sáng
CHK32337,SRV193348,Vùng bụng,Kiểm tra chướng bụng
CHK32338,SRV193348,Thân nhiệt,Theo dõi sốt
CHK32339,SRV17526,Hô hấp,Kiểm tra tiếng thở
CHK32340,SRV17526,Mắt,Kiểm tra độ ẩm mắt
CHK32341,SRV17526,Vết mổ,Kiểm tra rỉ dịch
CHK32342,SRV17526,Vùng bụng,Kiểm tra chướng bụng
CHK32343,SRV31355,Vùng bụng,Kiểm tra chướng bụng
CHK32344,SRV31355,Mắt,Kiểm tra độ ẩm mắt
CHK32345,SRV31355,Chân,Kiểm tra cử động
CHK32346,SRV31355,Toàn thân,Kiểm tra nhịp thở
CHK32347,SRV31355,Hô hấp,Kiểm tra tiếng thở
CHK32348,SRV31355,Tim mạch,Đo nhịp tim
CHK32349,SRV108273,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32350,SRV108273,Vùng bụng,Kiểm tra chướng bụng
CHK32351,SRV108273,Tim mạch,Kiểm tra mạch
CHK32352,SRV108273,Toàn thân,Kiểm tra nhịp thở
CHK32353,SRV108273,Mắt,Kiểm tra độ ẩm mắt
CHK32354,SRV90164,Thân nhiệt,Theo dõi sốt
CHK32355,SRV90164,Chân,Kiểm tra tuần hoàn
CHK32356,SRV90164,Tim mạch,Đo nhịp tim
CHK32357,SRV90164,Hô hấp,Kiểm tra màu niêm mạc
CHK32358,SRV90164,Vết mổ,Kiểm tra độ liền da
CHK32359,SRV126287,Vùng bụng,Sờ nắn kiểm tra đau
CHK32360,SRV126287,Hô hấp,Kiểm tra tiếng thở
CHK32361,SRV126287,Mắt,Kiểm tra phản xạ ánh sáng
CHK32362,SRV126287,Thân nhiệt,Theo dõi sốt
CHK32363,SRV126287,Chân,Kiểm tra tuần hoàn
CHK32364,SRV126287,Vết mổ,Kiểm tra độ liền da
CHK32365,SRV58213,Mắt,Kiểm tra độ ẩm mắt
CHK32366,SRV58213,Hô hấp,Kiểm tra màu niêm mạc
CHK32367,SRV58213,Chân,Kiểm tra sưng
CHK32368,SRV58213,Toàn thân,Kiểm tra đi vệ sinh
CHK32369,SRV58213,Vùng bụng,Kiểm tra chướng bụng
CHK32370,SRV174501,Chân,Kiểm tra tuần hoàn
CHK32371,SRV174501,Toàn thân,Kiểm tra ăn uống
CHK32372,SRV174501,Hô hấp,Kiểm tra tiếng thở
CHK32373,SRV131009,Mắt,Kiểm tra phản xạ ánh sáng
CHK32374,SRV131009,Vùng bụng,Kiểm tra chướng bụng
CHK32375,SRV131009,Toàn thân,Kiểm tra nhịp thở
CHK32376,SRV131009,Thân nhiệt,Theo dõi sốt
CHK32377,SRV131009,Vết mổ,Kiểm tra rỉ dịch
CHK32378,SRV95323,Chân,Kiểm tra cử động
CHK32379,SRV95323,Tim mạch,Đo nhịp tim
CHK32380,SRV95323,Hô hấp,Kiểm tra tiếng thở
CHK32381,SRV148142,Hô hấp,Đếm nhịp thở
CHK32382,SRV148142,Vùng bụng,Kiểm tra chướng bụng
CHK32383,SRV148142,Vết mổ,Kiểm tra nhiễm trùng
CHK32384,SRV148142,Mắt,Kiểm tra phản xạ ánh sáng
CHK32385,SRV148142,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32386,SRV87153,Vùng bụng,Kiểm tra chướng bụng
CHK32387,SRV87153,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32388,SRV87153,Toàn thân,Kiểm tra nhịp thở
CHK32389,SRV42849,Vết mổ,Kiểm tra nhiễm trùng
CHK32390,SRV42849,Chân,Kiểm tra sưng
CHK32391,SRV42849,Mắt,Kiểm tra phản xạ ánh sáng
CHK32392,SRV42849,Toàn thân,Đánh giá mức độ đau
CHK32393,SRV42849,Thân nhiệt,Theo dõi sốt
CHK32394,SRV42849,Tim mạch,Đo nhịp tim
CHK32395,SRV123751,Mắt,Kiểm tra phản xạ ánh sáng
CHK32396,SRV123751,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32397,SRV123751,Vùng bụng,Kiểm tra chướng bụng
CHK32398,SRV123751,Hô hấp,Đếm nhịp thở
CHK32399,SRV79529,Chân,Kiểm tra tuần hoàn
CHK32400,SRV79529,Toàn thân,Kiểm tra nhịp thở
CHK32401,SRV79529,Vùng bụng,Sờ nắn kiểm tra đau
CHK32402,SRV79529,Vết mổ,Kiểm tra nhiễm trùng
CHK32403,SRV113616,Mắt,Kiểm tra độ ẩm mắt
CHK32404,SRV113616,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32405,SRV113616,Hô hấp,Kiểm tra màu niêm mạc
CHK32406,SRV187955,Toàn thân,Kiểm tra ăn uống
CHK32407,SRV187955,Chân,Kiểm tra cử động
CHK32408,SRV187955,Hô hấp,Kiểm tra tiếng thở
CHK32409,SRV187955,Vết mổ,Kiểm tra rỉ dịch
CHK32410,SRV192767,Mắt,Kiểm tra độ ẩm mắt
CHK32411,SRV192767,Hô hấp,Đếm nhịp thở
CHK32412,SRV192767,Toàn thân,Kiểm tra ăn uống
CHK32413,SRV192767,Chân,Kiểm tra sưng
CHK32414,SRV192767,Vết mổ,Kiểm tra rỉ dịch
CHK32415,SRV98082,Toàn thân,Kiểm tra ăn uống
CHK32416,SRV98082,Vết mổ,Kiểm tra nhiễm trùng
CHK32417,SRV98082,Thân nhiệt,Theo dõi sốt
CHK32418,SRV98082,Vùng bụng,Sờ nắn kiểm tra đau
CHK32419,SRV98082,Hô hấp,Kiểm tra màu niêm mạc
CHK32420,SRV112965,Hô hấp,Kiểm tra tiếng thở
CHK32421,SRV112965,Tim mạch,Kiểm tra mạch
CHK32422,SRV112965,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32423,SRV112965,Mắt,Kiểm tra phản xạ ánh sáng
CHK32424,SRV112965,Vùng bụng,Sờ nắn kiểm tra đau
CHK32425,SRV34387,Vùng bụng,Kiểm tra chướng bụng
CHK32426,SRV34387,Tim mạch,Đo nhịp tim
CHK32427,SRV34387,Vết mổ,Kiểm tra sưng tấy
CHK32428,SRV34387,Chân,Kiểm tra sưng
CHK32429,SRV34387,Toàn thân,Đánh giá mức độ đau
CHK32430,SRV34387,Hô hấp,Kiểm tra tiếng thở
CHK32431,SRV64885,Mắt,Kiểm tra độ ẩm mắt
CHK32432,SRV64885,Vùng bụng,Kiểm tra chướng bụng
CHK32433,SRV64885,Tim mạch,Đo nhịp tim
CHK32434,SRV86711,Mắt,Kiểm tra phản xạ ánh sáng
CHK32435,SRV86711,Thân nhiệt,Theo dõi sốt
CHK32436,SRV86711,Tim mạch,Kiểm tra mạch
CHK32437,SRV79471,Mắt,Kiểm tra độ ẩm mắt
CHK32438,SRV79471,Thân nhiệt,Theo dõi sốt
CHK32439,SRV79471,Toàn thân,Kiểm tra nhịp thở
CHK32440,SRV79471,Vùng bụng,Kiểm tra chướng bụng
CHK32441,SRV79471,Vết mổ,Kiểm tra độ liền da
CHK32442,SRV127019,Hô hấp,Kiểm tra tiếng thở
CHK32443,SRV127019,Toàn thân,Đánh giá mức độ đau
CHK32444,SRV127019,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32445,SRV127019,Vùng bụng,Kiểm tra chướng bụng
CHK32446,SRV127019,Tim mạch,Đo nhịp tim
CHK32447,SRV93175,Vết mổ,Kiểm tra rỉ dịch
CHK32448,SRV93175,Vùng bụng,Sờ nắn kiểm tra đau
CHK32449,SRV93175,Hô hấp,Kiểm tra tiếng thở
CHK32450,SRV93175,Toàn thân,Kiểm tra nhịp thở
CHK32451,SRV93175,Mắt,Kiểm tra phản xạ ánh sáng
CHK32452,SRV75089,Vết mổ,Kiểm tra độ liền da
CHK32453,SRV75089,Hô hấp,Đếm nhịp thở
CHK32454,SRV75089,Toàn thân,Đánh giá mức độ đau
CHK32455,SRV191070,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32456,SRV191070,Chân,Kiểm tra sưng
CHK32457,SRV191070,Thân nhiệt,Theo dõi sốt
CHK32458,SRV183143,Vết mổ,Kiểm tra độ liền da
CHK32459,SRV183143,Mắt,Kiểm tra phản xạ ánh sáng
CHK32460,SRV183143,Toàn thân,Kiểm tra ăn uống
CHK32461,SRV183143,Vùng bụng,Kiểm tra chướng bụng
CHK32462,SRV183143,Tim mạch,Đo nhịp tim
CHK32463,SRV121273,Tim mạch,Đo nhịp tim
CHK32464,SRV121273,Hô hấp,Kiểm tra màu niêm mạc
CHK32465,SRV121273,Vùng bụng,Kiểm tra chướng bụng
CHK32466,SRV121273,Mắt,Kiểm tra độ ẩm mắt
CHK32467,SRV121273,Vết mổ,Kiểm tra độ liền da
CHK32468,SRV4961,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32469,SRV4961,Mắt,Kiểm tra độ ẩm mắt
CHK32470,SRV4961,Tim mạch,Kiểm tra mạch
CHK32471,SRV4961,Toàn thân,Đánh giá mức độ đau
CHK32472,SRV4961,Vết mổ,Kiểm tra rỉ dịch
CHK32473,SRV4961,Vùng bụng,Sờ nắn kiểm tra đau
CHK32474,SRV190493,Thân nhiệt,Theo dõi sốt
CHK32475,SRV190493,Vùng bụng,Sờ nắn kiểm tra đau
CHK32476,SRV190493,Hô hấp,Kiểm tra tiếng thở
CHK32477,SRV190493,Toàn thân,Kiểm tra đi vệ sinh
CHK32478,SRV193942,Vết mổ,Kiểm tra sưng tấy
CHK32479,SRV193942,Mắt,Kiểm tra độ ẩm mắt
CHK32480,SRV193942,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32481,SRV44031,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32482,SRV44031,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32483,SRV44031,Tim mạch,Kiểm tra mạch
CHK32484,SRV31327,Thân nhiệt,Theo dõi sốt
CHK32485,SRV31327,Vết mổ,Kiểm tra nhiễm trùng
CHK32486,SRV31327,Tim mạch,Đo nhịp tim
CHK32487,SRV53054,Mắt,Kiểm tra độ ẩm mắt
CHK32488,SRV53054,Toàn thân,Kiểm tra đi vệ sinh
CHK32489,SRV53054,Tim mạch,Đo nhịp tim
CHK32490,SRV53054,Vùng bụng,Kiểm tra chướng bụng
CHK32491,SRV53054,Thân nhiệt,Theo dõi sốt
CHK32492,SRV146925,Chân,Kiểm tra sưng
CHK32493,SRV146925,Toàn thân,Đánh giá mức độ đau
CHK32494,SRV146925,Thân nhiệt,Theo dõi sốt
CHK32495,SRV146925,Vết mổ,Kiểm tra rỉ dịch
CHK32496,SRV146925,Hô hấp,Đếm nhịp thở
CHK32497,SRV146925,Vùng bụng,Sờ nắn kiểm tra đau
CHK32498,SRV35911,Mắt,Kiểm tra phản xạ ánh sáng
CHK32499,SRV35911,Tim mạch,Đo nhịp tim
CHK32500,SRV35911,Vết mổ,Kiểm tra độ liền da
CHK32501,SRV35911,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32502,SRV35911,Toàn thân,Kiểm tra đi vệ sinh
CHK32503,SRV35911,Hô hấp,Kiểm tra màu niêm mạc
CHK32504,SRV94269,Chân,Kiểm tra tuần hoàn
CHK32505,SRV94269,Tim mạch,Kiểm tra mạch
CHK32506,SRV94269,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32507,SRV31106,Vết mổ,Kiểm tra nhiễm trùng
CHK32508,SRV31106,Hô hấp,Đếm nhịp thở
CHK32509,SRV31106,Tim mạch,Đo nhịp tim
CHK32510,SRV31106,Toàn thân,Kiểm tra đi vệ sinh
CHK32511,SRV152443,Tim mạch,Kiểm tra mạch
CHK32512,SRV152443,Mắt,Kiểm tra phản xạ ánh sáng
CHK32513,SRV152443,Chân,Kiểm tra cử động
CHK32514,SRV152443,Hô hấp,Kiểm tra màu niêm mạc
CHK32515,SRV152443,Vùng bụng,Sờ nắn kiểm tra đau
CHK32516,SRV152443,Vết mổ,Kiểm tra độ liền da
CHK32517,SRV53792,Toàn thân,Kiểm tra ăn uống
CHK32518,SRV53792,Hô hấp,Kiểm tra tiếng thở
CHK32519,SRV53792,Vết mổ,Vệ sinh vết mổ
CHK32520,SRV119062,Chân,Kiểm tra cử động
CHK32521,SRV119062,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32522,SRV119062,Hô hấp,Đếm nhịp thở
CHK32523,SRV82493,Tim mạch,Kiểm tra mạch
CHK32524,SRV82493,Mắt,Kiểm tra độ ẩm mắt
CHK32525,SRV82493,Hô hấp,Đếm nhịp thở
CHK32526,SRV82493,Vết mổ,Kiểm tra sưng tấy
CHK32527,SRV82493,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32528,SRV14921,Hô hấp,Kiểm tra tiếng thở
CHK32529,SRV14921,Chân,Kiểm tra sưng
CHK32530,SRV14921,Thân nhiệt,Theo dõi sốt
CHK32531,SRV12848,Tim mạch,Kiểm tra mạch
CHK32532,SRV12848,Mắt,Kiểm tra độ ẩm mắt
CHK32533,SRV12848,Vết mổ,Kiểm tra sưng tấy
CHK32534,SRV12848,Vùng bụng,Kiểm tra chướng bụng
CHK32535,SRV156310,Thân nhiệt,Theo dõi sốt
CHK32536,SRV156310,Hô hấp,Kiểm tra tiếng thở
CHK32537,SRV156310,Mắt,Kiểm tra độ ẩm mắt
CHK32538,SRV29911,Vết mổ,Kiểm tra sưng tấy
CHK32539,SRV29911,Thân nhiệt,Theo dõi sốt
CHK32540,SRV29911,Tim mạch,Kiểm tra mạch
CHK32541,SRV29911,Mắt,Kiểm tra phản xạ ánh sáng
CHK32542,SRV12800,Mắt,Kiểm tra độ ẩm mắt
CHK32543,SRV12800,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32544,SRV12800,Hô hấp,Kiểm tra màu niêm mạc
CHK32545,SRV12800,Thân nhiệt,Theo dõi sốt
CHK32546,SRV60035,Vết mổ,Kiểm tra nhiễm trùng
CHK32547,SRV60035,Toàn thân,Kiểm tra đi vệ sinh
CHK32548,SRV60035,Chân,Kiểm tra sưng
CHK32549,SRV60035,Mắt,Kiểm tra phản xạ ánh sáng
CHK32550,SRV60035,Thân nhiệt,Theo dõi sốt
CHK32551,SRV105271,Toàn thân,Đánh giá mức độ đau
CHK32552,SRV105271,Vùng bụng,Kiểm tra chướng bụng
CHK32553,SRV105271,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32554,SRV105271,Hô hấp,Kiểm tra màu niêm mạc
CHK32555,SRV192746,Toàn thân,Kiểm tra đi vệ sinh
CHK32556,SRV192746,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32557,SRV192746,Mắt,Kiểm tra phản xạ ánh sáng
CHK32558,SRV192746,Vết mổ,Kiểm tra nhiễm trùng
CHK32559,SRV192746,Vùng bụng,Sờ nắn kiểm tra đau
CHK32560,SRV192746,Chân,Kiểm tra cử động
CHK32561,SRV23905,Toàn thân,Đánh giá mức độ đau
CHK32562,SRV23905,Vết mổ,Kiểm tra nhiễm trùng
CHK32563,SRV23905,Thân nhiệt,Theo dõi sốt
CHK32564,SRV23905,Chân,Kiểm tra sưng
CHK32565,SRV23905,Vùng bụng,Sờ nắn kiểm tra đau
CHK32566,SRV23905,Mắt,Kiểm tra phản xạ ánh sáng
CHK32567,SRV109904,Hô hấp,Kiểm tra tiếng thở
CHK32568,SRV109904,Chân,Kiểm tra tuần hoàn
CHK32569,SRV109904,Mắt,Kiểm tra phản xạ ánh sáng
CHK32570,SRV109904,Vết mổ,Kiểm tra sưng tấy
CHK32571,SRV109904,Thân nhiệt,Theo dõi sốt
CHK32572,SRV95277,Vùng bụng,Sờ nắn kiểm tra đau
CHK32573,SRV95277,Tim mạch,Kiểm tra mạch
CHK32574,SRV95277,Vết mổ,Kiểm tra rỉ dịch
CHK32575,SRV95277,Chân,Kiểm tra tuần hoàn
CHK32576,SRV95277,Hô hấp,Đếm nhịp thở
CHK32577,SRV118767,Chân,Kiểm tra cử động
CHK32578,SRV118767,Vùng bụng,Kiểm tra chướng bụng
CHK32579,SRV118767,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32580,SRV101282,Hô hấp,Kiểm tra tiếng thở
CHK32581,SRV101282,Tim mạch,Đo nhịp tim
CHK32582,SRV101282,Chân,Kiểm tra tuần hoàn
CHK32583,SRV101282,Vùng bụng,Sờ nắn kiểm tra đau
CHK32584,SRV197416,Vết mổ,Kiểm tra sưng tấy
CHK32585,SRV197416,Thân nhiệt,Theo dõi sốt
CHK32586,SRV197416,Vùng bụng,Kiểm tra chướng bụng
CHK32587,SRV197416,Tim mạch,Kiểm tra mạch
CHK32588,SRV197416,Hô hấp,Đếm nhịp thở
CHK32589,SRV87871,Vết mổ,Kiểm tra độ liền da
CHK32590,SRV87871,Hô hấp,Đếm nhịp thở
CHK32591,SRV87871,Toàn thân,Kiểm tra đi vệ sinh
CHK32592,SRV87871,Mắt,Kiểm tra độ ẩm mắt
CHK32593,SRV87871,Vùng bụng,Kiểm tra chướng bụng
CHK32594,SRV103153,Mắt,Kiểm tra phản xạ ánh sáng
CHK32595,SRV103153,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32596,SRV103153,Hô hấp,Đếm nhịp thở
CHK32597,SRV103153,Chân,Kiểm tra cử động
CHK32598,SRV103153,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32599,SRV137852,Mắt,Kiểm tra phản xạ ánh sáng
CHK32600,SRV137852,Chân,Kiểm tra tuần hoàn
CHK32601,SRV137852,Hô hấp,Kiểm tra màu niêm mạc
CHK32602,SRV137852,Thân nhiệt,Theo dõi sốt
CHK32603,SRV137852,Vết mổ,Kiểm tra sưng tấy
CHK32604,SRV175948,Thân nhiệt,Theo dõi sốt
CHK32605,SRV175948,Chân,Kiểm tra cử động
CHK32606,SRV175948,Hô hấp,Kiểm tra màu niêm mạc
CHK32607,SRV175948,Toàn thân,Kiểm tra đi vệ sinh
CHK32608,SRV175948,Mắt,Kiểm tra phản xạ ánh sáng
CHK32609,SRV175948,Tim mạch,Kiểm tra mạch
CHK32610,SRV176328,Tim mạch,Kiểm tra mạch
CHK32611,SRV176328,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32612,SRV176328,Vết mổ,Kiểm tra nhiễm trùng
CHK32613,SRV176328,Hô hấp,Đếm nhịp thở
CHK32614,SRV165160,Vùng bụng,Kiểm tra chướng bụng
CHK32615,SRV165160,Tim mạch,Đo nhịp tim
CHK32616,SRV165160,Toàn thân,Đánh giá mức độ đau
CHK32617,SRV165160,Vết mổ,Kiểm tra rỉ dịch
CHK32618,SRV100592,Chân,Kiểm tra tuần hoàn
CHK32619,SRV100592,Vết mổ,Kiểm tra sưng tấy
CHK32620,SRV100592,Hô hấp,Kiểm tra tiếng thở
CHK32621,SRV100592,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32622,SRV100592,Mắt,Kiểm tra độ ẩm mắt
CHK32623,SRV100592,Vùng bụng,Sờ nắn kiểm tra đau
CHK32624,SRV52251,Vết mổ,Kiểm tra sưng tấy
CHK32625,SRV52251,Hô hấp,Kiểm tra tiếng thở
CHK32626,SRV52251,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32627,SRV52251,Chân,Kiểm tra tuần hoàn
CHK32628,SRV52251,Mắt,Kiểm tra phản xạ ánh sáng
CHK32629,SRV52251,Vùng bụng,Kiểm tra chướng bụng
CHK32630,SRV199250,Hô hấp,Kiểm tra tiếng thở
CHK32631,SRV199250,Vết mổ,Kiểm tra độ liền da
CHK32632,SRV199250,Tim mạch,Kiểm tra mạch
CHK32633,SRV199250,Mắt,Kiểm tra phản xạ ánh sáng
CHK32634,SRV199250,Thân nhiệt,Đo nhiệt độ cơ thể
CHK32635,SRV191787,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK32636,SRV191787,Hô hấp,Kiểm tra tiếng thở
CHK32637,SRV191787,Mắt,Kiểm tra phản xạ ánh sáng
CHK32638,SRV191787,Thân nhiệt,Theo dõi sốt
CHK32639,SRV105810,Vết mổ,Kiểm tra sưng tấy
CHK32640,SRV105810,Vùng bụng,Sờ nắn kiểm tra đau
CHK32641,SRV105810,Toàn thân,Kiểm tra nhịp thở
CHK32642,SRV105810,Hô hấp,Đếm nhịp thở
CHK32643,SRV105810,Chân,Kiểm tra sưng
CHK32644,SRV171099,Tim mạch,Đo nhịp tim
CHK32645,SRV171099,Toàn thân,Đánh giá mức độ đau
CHK32646,SRV171099,Vùng bụng,Kiểm tra chướng bụng
CHK32647,SRV171099,Vết mổ,Kiểm tra sưng tấy
CHK32648,SRV171099,Hô hấp,Đếm nhịp thở
CHK32649,SRV129867,Vết mổ,Kiểm tra rỉ dịch
CHK32650,SRV129867,Hô hấp,Kiểm tra tiếng thở
CHK32651,SRV129867,Mắt,Kiểm tra độ ẩm mắt
CHK32652,SRV129867,Thân nhiệt,Theo dõi sốt
CHK32653,SRV180663,Thân nhiệt,Theo dõi sốt
CHK32654,SRV180663,Tim mạch,Đo nhịp tim
CHK32655,SRV180663,Vết mổ,Kiểm tra rỉ dịch
CHK32656,SRV63648,Toàn thân,Kiểm tra ăn uống
CHK32657,SRV63648,Chân,Kiểm tra sưng
CHK32658,SRV63648,Hô hấp,Kiểm tra tiếng thở
CHK32659,SRV63648,Vùng bụng,Kiểm tra chướng bụng
CHK32660,SRV63648,Tim mạch,Kiểm tra mạch
CHK32661,SRV63648,Vết mổ,Kiểm tra nhiễm trùng
CHK32662,SRV76957,Vết mổ,Vệ sinh vết mổ
CHK32663,SRV76957,Thân nhiệt,Theo dõi sốt
CHK32664,SRV76957,Mắt,Kiểm tra phản xạ ánh sáng
CHK32665,SRV8346,Mắt,Kiểm tra độ ẩm mắt
CHK32666,SRV8346,Toàn thân,Kiểm tra ăn uống
CHK32667,SRV8346,Hô hấp,Kiểm tra tiếng thở
CHK32668,SRV8346,Chân,Kiểm tra cử động
CHK32669,SRV116814,Thân nhiệt,Theo dõi sốt
CHK32670,SRV116814,Vết mổ,Kiểm tra nhiễm trùng
CHK32671,SRV116814,Tim mạch,Kiểm tra mạch
CHK32672,SRV116814,Chân,Kiểm tra cử động
CHK32673,SRV116814,Mắt,Kiểm tra độ ẩm mắt
CHK32674,SRV116814,Hô hấp,Kiểm tra màu niêm mạc
CHK32675,SRV1039,Hô hấp,Đếm nhịp thở
CHK32676,SRV1039,Vùng bụng,Sờ nắn kiểm tra đau
CHK32677,SRV1039,Vết mổ,Kiểm tra nhiễm trùng
CHK32678,SRV1039,Chân,Kiểm tra tuần hoàn
CHK32679,SRV1039,Tim mạch,Kiểm tra mạch
