ServiceID,ServiceName,ServiceDescription,DID
SRV99218,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0082
SRV99219,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0042
SRV99220,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0048
SRV99221,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0046
SRV99222,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0094
SRV99223,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0013
SRV99224,Khám tim mạch,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0047
SRV99225,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0117
SRV99226,Khám tim mạch,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0094
SRV99227,Khám chẩn đoán bệnh,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0064
SRV99228,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0106
SRV99229,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0049
SRV99230,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0040
SRV99231,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0074
SRV99232,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0068
SRV99233,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0038
SRV99234,Phẫu thuật chỉnh hình,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0084
SRV99235,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0014
SRV99236,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0038
SRV99237,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0046
SRV99238,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0009
SRV99239,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0056
SRV99240,Phẫu thuật tiêu hóa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0008
SRV99241,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0098
SRV99242,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0081
SRV99243,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0080
SRV99244,Khám tổng quát cơ bản,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0080
SRV99245,Tiêm vắc-xin 4 bệnh mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0045
SRV99246,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0026
SRV99247,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0070
SRV99248,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0092
SRV99249,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0116
SRV99250,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0039
SRV99251,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0026
SRV99252,Tiêm vắc-xin Leukemia mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0030
SRV99253,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0085
SRV99254,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0076
SRV99255,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0065
SRV99256,Phẫu thuật tiêu hóa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0053
SRV99257,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0097
SRV99258,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0107
SRV99259,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0060
SRV99260,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0006
SRV99261,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0039
SRV99262,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0063
SRV99263,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0005
SRV99264,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0035
SRV99265,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0035
SRV99266,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0074
SRV99267,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0069
SRV99268,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0015
SRV99269,Tiêm vắc-xin 4 bệnh mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0022
SRV99270,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0087
SRV99271,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0060
SRV99272,Khám tổng quát cơ bản,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0043
SRV99273,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0047
SRV99274,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0002
SRV99275,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0105
SRV99276,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0002
SRV99277,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0036
SRV99278,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0089
SRV99279,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0081
SRV99280,Phẫu thuật xương khớp,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0034
SRV99281,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0014
SRV99282,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0084
SRV99283,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0014
SRV99284,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0064
SRV99285,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0100
SRV99286,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0048
SRV99287,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0101
SRV99288,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0064
SRV99289,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0002
SRV99290,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0032
SRV99291,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0105
SRV99292,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0103
SRV99293,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0088
SRV99294,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0120
SRV99295,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0041
SRV99296,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0070
SRV99297,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0102
SRV99298,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0040
SRV99299,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0081
SRV99300,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0093
SRV99301,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0068
SRV99302,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0090
SRV99303,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0013
SRV99304,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0022
SRV99305,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0050
SRV99306,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0079
SRV99307,Phẫu thuật tiêu hóa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0002
SRV99308,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0026
SRV99309,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0064
SRV99310,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0109
SRV99311,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0046
SRV99312,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0028
SRV99313,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0064
SRV99314,Phẫu thuật chỉnh hình,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0090
SRV99315,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0110
SRV99316,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0101
SRV99317,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0109
SRV99318,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0016
SRV99319,Khám tổng quát cơ bản,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0019
SRV99320,Khám da liễu thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0050
SRV99321,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0113
SRV99322,Khám tổng quát cơ bản,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0055
SRV99323,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0003
SRV99324,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0092
SRV99325,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0008
SRV99326,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0063
SRV99327,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0096
SRV99328,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0042
SRV99329,Phẫu thuật tiêu hóa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0096
SRV99330,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0070
SRV99331,Khám tổng quát cơ bản,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0044
SRV99332,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0057
SRV99333,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0022
SRV99334,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0064
SRV99335,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0015
SRV99336,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0099
SRV99337,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0050
SRV99338,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0060
SRV99339,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0066
SRV99340,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0024
SRV99341,Phẫu thuật chỉnh hình,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0048
SRV99342,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0006
SRV99343,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0120
SRV99344,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0095
SRV99345,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0016
SRV99346,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0043
SRV99347,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0058
SRV99348,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0045
SRV99349,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0047
SRV99350,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0017
SRV99351,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0056
SRV99352,Khám da liễu thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0035
SRV99353,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0045
SRV99354,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0117
SRV99355,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0069
SRV99356,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0104
SRV99357,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0034
SRV99358,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0085
SRV99359,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0082
SRV99360,Phẫu thuật xương khớp,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0009
SRV99361,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0112
SRV99362,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0060
SRV99363,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0096
SRV99364,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0051
SRV99365,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0089
SRV99366,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0093
SRV99367,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0014
SRV99368,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0036
SRV99369,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0059
SRV99370,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0095
SRV99371,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0012
SRV99372,Khám tim mạch,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0036
SRV99373,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0096
SRV99374,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0015
SRV99375,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0038
SRV99376,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0103
SRV99377,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0048
SRV99378,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0062
SRV99379,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0116
SRV99380,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0110
SRV99381,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0004
SRV99382,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0012
SRV99383,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0085
SRV99384,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0059
SRV99385,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0079
SRV99386,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0006
SRV99387,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0033
SRV99388,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0116
SRV99389,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0033
SRV99390,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0050
SRV99391,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0004
SRV99392,Tiêm vắc-xin 4 bệnh mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0069
SRV99393,Tiêm vắc-xin Leukemia mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0018
SRV99394,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0058
SRV99395,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0049
SRV99396,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0097
SRV99397,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0092
SRV99398,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0002
SRV99399,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0037
SRV99400,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0110
SRV99401,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0018
SRV99402,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0008
SRV99403,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0058
SRV99404,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0067
