InvoiceID,OrderID,OrderServiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV049129,ORD021903,ORS016395,CUS16812,E0408,CARD17426,2023-04-20,18:00:00,2326887,2326887,PM01
INV049130,ORD077433,ORS069158,CUS23556,E0395,CARD03056,2023-04-03,08:00:00,404709,404709,PM04
INV049131,ORD001363,ORS062555,CUS39238,E0303,CARD18491,2022-10-08,11:00:00,468401,468401,PM03
INV049132,ORD094356,ORS078345,CUS52923,E0367,CARD02865,2022-11-13,14:00:00,499332,499332,PM04
INV049133,ORD088190,ORS016656,CUS58540,E0363,CARD05925,2023-01-08,11:00:00,652528,652528,PM01
INV049134,ORD093748,ORS039604,CUS04695,E0407,CARD11241,2023-11-14,08:00:00,992421,992421,PM03
INV049135,ORD084566,ORS073391,CUS42246,E0295,CARD47494,2023-08-15,08:00:00,2213800,2213800,PM01
INV049136,ORD037554,ORS044476,CUS50069,E0353,CARD29051,2023-09-22,11:00:00,1462083,1462083,PM02
INV049137,ORD005988,ORS033174,CUS37315,E0286,CARD19867,2024-08-06,08:00:00,830782,830782,PM04
INV049138,ORD005385,ORS015980,CUS33441,E0299,CARD02696,2023-03-18,18:00:00,1089420,1089420,PM01
INV049139,ORD032000,ORS028999,CUS05564,E0447,CARD25406,2024-01-11,18:00:00,2770805,2770805,PM03
INV049140,ORD078082,ORS076249,CUS69535,E0457,CARD22079,2023-06-18,18:00:00,1587058,1587058,PM01
INV049141,ORD069451,ORS028569,CUS24071,E0406,CARD08085,2023-09-18,08:00:00,1412293,1412293,PM02
INV049142,ORD089849,ORS059103,CUS39564,E0368,CARD10379,2022-06-24,08:00:00,1472949,1472949,PM02
INV049143,ORD034267,ORS067925,CUS78011,E0286,CARD00300,2023-11-11,08:00:00,2174044,2174044,PM02
INV049144,ORD035314,ORS088267,CUS30658,E0397,CARD34288,2024-02-15,18:00:00,380595,380595,PM01
INV049145,ORD097566,ORS004039,CUS28730,E0408,CARD03915,2022-09-03,11:00:00,1494011,1494011,PM03
INV049146,ORD053381,ORS093875,CUS59282,E0321,CARD10214,2023-05-10,11:00:00,164697,164697,PM03
INV049147,ORD015171,ORS035631,CUS02098,E0307,CARD39317,2023-04-17,14:00:00,229534,229534,PM03
INV049148,ORD052109,ORS031480,CUS18791,E0458,CARD34711,2023-03-28,11:00:00,2254806,2254806,PM04
INV049149,ORD010024,ORS080923,CUS26249,E0465,CARD38363,2024-06-10,11:00:00,2666864,2666864,PM03
INV049150,ORD052311,ORS026996,CUS25497,E0304,CARD04817,2023-12-12,14:00:00,2707889,2707889,PM03
INV049151,ORD052633,ORS032563,CUS19412,E0363,CARD20069,2023-01-07,14:00:00,347605,347605,PM03
INV049152,ORD093579,ORS036537,CUS72174,E0352,CARD08875,2023-08-15,08:00:00,1324102,1324102,PM03
INV049153,ORD060665,ORS054474,CUS40697,E0338,CARD19658,2024-04-17,14:00:00,2648036,2648036,PM03
INV049154,ORD031937,ORS064518,CUS42385,E0478,CARD47391,2023-12-13,11:00:00,2519088,2519088,PM03
INV049155,ORD058442,ORS067336,CUS54040,E0477,CARD16474,2023-12-26,08:00:00,1156612,1156612,PM03
INV049156,ORD068980,ORS054706,CUS33333,E0314,CARD13001,2024-05-27,08:00:00,699291,699291,PM03
INV049157,ORD059933,ORS048373,CUS14811,E0429,CARD35978,2024-01-24,14:00:00,1163239,1163239,PM03
INV049158,ORD003103,ORS075570,CUS06719,E0317,CARD38145,2022-09-05,18:00:00,1204708,1204708,PM04
INV049159,ORD075065,ORS057385,CUS76852,E0336,CARD36839,2022-11-16,08:00:00,685591,685591,PM02
INV049160,ORD071741,ORS063206,CUS77644,E0374,CARD46013,2022-05-03,14:00:00,1278875,1278875,PM04
INV049161,ORD003571,ORS065502,CUS69281,E0490,CARD08689,2023-10-19,14:00:00,1599387,1599387,PM02
INV049162,ORD065606,ORS085374,CUS64832,E0399,CARD33321,2024-08-30,11:00:00,1097564,1097564,PM03
INV049163,ORD069347,ORS069431,CUS54227,E0477,CARD36205,2022-12-22,14:00:00,454738,454738,PM02
INV049164,ORD015334,ORS022136,CUS02532,E0409,CARD38666,2024-11-15,18:00:00,548321,548321,PM03
INV049165,ORD008810,ORS095425,CUS64529,E0430,CARD11078,2024-06-18,18:00:00,2546598,2546598,PM01
INV049166,ORD015099,ORS009929,CUS75101,E0406,CARD39424,2024-12-19,14:00:00,1143735,1143735,PM03
INV049167,ORD062046,ORS005693,CUS64041,E0314,CARD39647,2023-03-18,08:00:00,866547,866547,PM04
INV049168,ORD019926,ORS044320,CUS36741,E0273,CARD39174,2022-11-10,08:00:00,2771403,2771403,PM01
INV049169,ORD030367,ORS002573,CUS18512,E0457,CARD48441,2023-03-24,14:00:00,2222790,2222790,PM03
INV049170,ORD008574,ORS079908,CUS68125,E0458,CARD32109,2024-09-30,14:00:00,2139513,2139513,PM04
INV049171,ORD028465,ORS087215,CUS11445,E0425,CARD45173,2024-10-30,18:00:00,2971223,2971223,PM03
INV049172,ORD021762,ORS064511,CUS73411,E0353,CARD13990,2024-11-12,18:00:00,1305351,1305351,PM03
INV049173,ORD096546,ORS088552,CUS17875,E0338,CARD01341,2022-05-06,14:00:00,2490714,2490714,PM02
INV049174,ORD040063,ORS019986,CUS06202,E0478,CARD04606,2022-10-20,08:00:00,2074877,2074877,PM04
INV049175,ORD072356,ORS013177,CUS33821,E0443,CARD28936,2024-09-06,18:00:00,509609,509609,PM02
INV049176,ORD066368,ORS068375,CUS78184,E0490,CARD15726,2022-11-17,14:00:00,2537890,2537890,PM01
INV049177,ORD029086,ORS071469,CUS00066,E0447,CARD36357,2022-07-08,08:00:00,707352,707352,PM02
INV049178,ORD067785,ORS090745,CUS44425,E0464,CARD43411,2023-09-14,08:00:00,529012,529012,PM01
INV049179,ORD046375,ORS053117,CUS13635,E0368,CARD01169,2024-10-21,11:00:00,923221,923221,PM02
INV049180,ORD024979,ORS019870,CUS17788,E0289,CARD41567,2024-07-30,11:00:00,2250533,2250533,PM03
INV049181,ORD055818,ORS016721,CUS46838,E0443,CARD30086,2022-02-21,14:00:00,1729846,1729846,PM04
INV049182,ORD034808,ORS066849,CUS37977,E0458,CARD26896,2022-08-02,14:00:00,1011109,1011109,PM02
INV049183,ORD074017,ORS004223,CUS17681,E0472,CARD24807,2022-04-07,14:00:00,1579649,1579649,PM04
INV049184,ORD057742,ORS029875,CUS77092,E0384,CARD34100,2023-04-18,14:00:00,1993296,1993296,PM04
INV049185,ORD012382,ORS010861,CUS53135,E0349,CARD42807,2022-02-22,08:00:00,1600618,1600618,PM02
INV049186,ORD085468,ORS070896,CUS08906,E0379,CARD41539,2022-12-23,08:00:00,2850929,2850929,PM01
INV049187,ORD051863,ORS048324,CUS14082,E0307,CARD07491,2024-04-26,14:00:00,2733749,2733749,PM03
INV049188,ORD046733,ORS097263,CUS46177,E0379,CARD19459,2024-01-29,11:00:00,468368,468368,PM03
INV049189,ORD041752,ORS022660,CUS41404,E0336,CARD16767,2023-04-27,18:00:00,676988,676988,PM02
INV049190,ORD030265,ORS060919,CUS69595,E0458,CARD07344,2022-07-23,14:00:00,121078,121078,PM03
INV049191,ORD063484,ORS060485,CUS07190,E0490,CARD22028,2024-01-01,18:00:00,1573060,1573060,PM04
INV049192,ORD086880,ORS063900,CUS78790,E0447,CARD15407,2024-07-08,14:00:00,881930,881930,PM02
INV049193,ORD049557,ORS000087,CUS03574,E0363,CARD14692,2024-05-12,11:00:00,2480135,2480135,PM04
INV049194,ORD055102,ORS004978,CUS66441,E0369,CARD07373,2024-07-18,14:00:00,2085852,2085852,PM03
INV049195,ORD020132,ORS057050,CUS73188,E0479,CARD22693,2023-10-29,18:00:00,1142042,1142042,PM03
INV049196,ORD067457,ORS048414,CUS77202,E0423,CARD48351,2022-02-12,14:00:00,901130,901130,PM01
INV049197,ORD061701,ORS069321,CUS25590,E0363,CARD14297,2022-06-02,08:00:00,2670321,2670321,PM02
INV049198,ORD083221,ORS099721,CUS25643,E0349,CARD36971,2023-11-16,11:00:00,320461,320461,PM02
INV049199,ORD033494,ORS019774,CUS18675,E0277,CARD05760,2022-06-07,11:00:00,606894,606894,PM02
INV049200,ORD067632,ORS080703,CUS20924,E0469,CARD33125,2022-05-01,08:00:00,2612272,2612272,PM01
INV049201,ORD053337,ORS060108,CUS18736,E0423,CARD15039,2024-05-21,11:00:00,2857017,2857017,PM03
INV049202,ORD084747,ORS054487,CUS66337,E0349,CARD21155,2023-08-20,14:00:00,237138,237138,PM03
INV049203,ORD048972,ORS025396,CUS18175,E0371,CARD21752,2022-10-26,18:00:00,461376,461376,PM03
INV049204,ORD082387,ORS030934,CUS07996,E0398,CARD04922,2024-07-16,08:00:00,2105217,2105217,PM02
INV049205,ORD031428,ORS075709,CUS17809,E0304,CARD16565,2022-05-25,18:00:00,1927390,1927390,PM02
INV049206,ORD037498,ORS072665,CUS55914,E0371,CARD49475,2022-01-19,18:00:00,787536,787536,PM04
INV049207,ORD067014,ORS079251,CUS02729,E0371,CARD03697,2022-04-17,11:00:00,1746439,1746439,PM03
INV049208,ORD085508,ORS067172,CUS55509,E0423,CARD03683,2022-02-27,08:00:00,1566691,1566691,PM02
INV049209,ORD023844,ORS069888,CUS18324,E0307,CARD46145,2024-06-07,18:00:00,2232982,2232982,PM03
INV049210,ORD061209,ORS082858,CUS41822,E0457,CARD04240,2024-03-26,11:00:00,2112307,2112307,PM02
INV049211,ORD035910,ORS028901,CUS32142,E0304,CARD15971,2022-10-23,18:00:00,2788687,2788687,PM04
INV049212,ORD063551,ORS052534,CUS67824,E0338,CARD44128,2023-03-04,18:00:00,2045073,2045073,PM01
INV049213,ORD009001,ORS058733,CUS79657,E0408,CARD44345,2023-04-16,11:00:00,744056,744056,PM01
INV049214,ORD074707,ORS073047,CUS43115,E0460,CARD22083,2022-10-28,18:00:00,2665352,2665352,PM01
INV049215,ORD099251,ORS032622,CUS49563,E0399,CARD42505,2022-09-18,08:00:00,1965150,1965150,PM03
INV049216,ORD055929,ORS029485,CUS56344,E0393,CARD44355,2023-12-06,08:00:00,1276756,1276756,PM02
INV049217,ORD097791,ORS096140,CUS56224,E0447,CARD11666,2024-07-12,11:00:00,2553715,2553715,PM03
INV049218,ORD019408,ORS081985,CUS02314,E0474,CARD00377,2023-02-23,08:00:00,1466224,1466224,PM03
INV049219,ORD021000,ORS029428,CUS23061,E0410,CARD11955,2022-07-17,14:00:00,2888874,2888874,PM02
INV049220,ORD063638,ORS008561,CUS60029,E0469,CARD38282,2023-08-24,11:00:00,2947047,2947047,PM03
INV049221,ORD083423,ORS078156,CUS75985,E0468,CARD04583,2022-03-14,18:00:00,1778936,1778936,PM01
INV049222,ORD088447,ORS053152,CUS43217,E0459,CARD40748,2024-07-04,18:00:00,1929847,1929847,PM04
INV049223,ORD026208,ORS005708,CUS22361,E0291,CARD13052,2022-12-16,08:00:00,630642,630642,PM03
INV049224,ORD079419,ORS081207,CUS50188,E0374,CARD33063,2022-09-06,14:00:00,160511,160511,PM02
INV049225,ORD099174,ORS025583,CUS67595,E0409,CARD02318,2024-11-25,11:00:00,2229685,2229685,PM04
INV049226,ORD048097,ORS027916,CUS71812,E0321,CARD46477,2024-05-06,18:00:00,2847167,2847167,PM01
INV049227,ORD025971,ORS002490,CUS08010,E0374,CARD07709,2024-05-14,14:00:00,2923930,2923930,PM03
INV049228,ORD020059,ORS022286,CUS68502,E0448,CARD27669,2023-01-21,08:00:00,163509,163509,PM01
INV049229,ORD069972,ORS075443,CUS11783,E0429,CARD42607,2024-08-27,11:00:00,2644970,2644970,PM02
INV049230,ORD036628,ORS071691,CUS31751,E0291,CARD33772,2023-11-16,08:00:00,2915028,2915028,PM04
INV049231,ORD011871,ORS084432,CUS64855,E0447,CARD32189,2022-07-14,14:00:00,1408714,1408714,PM03
INV049232,ORD095165,ORS014348,CUS45554,E0378,CARD03297,2024-02-29,08:00:00,480944,480944,PM03
INV049233,ORD045460,ORS043822,CUS36296,E0469,CARD12604,2022-01-26,08:00:00,561023,561023,PM02
INV049234,ORD057996,ORS033111,CUS31072,E0423,CARD42717,2022-10-27,18:00:00,2718807,2718807,PM04
INV049235,ORD027791,ORS079457,CUS44079,E0369,CARD37116,2024-05-31,08:00:00,686974,686974,PM04
INV049236,ORD086512,ORS034687,CUS59600,E0363,CARD25337,2024-11-05,18:00:00,1906687,1906687,PM02
INV049237,ORD089756,ORS069098,CUS62751,E0338,CARD20210,2024-01-19,14:00:00,358413,358413,PM01
INV049238,ORD016401,ORS057211,CUS32628,E0398,CARD07050,2023-08-15,11:00:00,1839582,1839582,PM02
INV049239,ORD095040,ORS062568,CUS16710,E0299,CARD07843,2022-12-24,14:00:00,1043878,1043878,PM03
INV049240,ORD083985,ORS084730,CUS46109,E0371,CARD01533,2022-07-19,18:00:00,401400,401400,PM01
INV049241,ORD098385,ORS026042,CUS11855,E0477,CARD13292,2023-12-06,18:00:00,643462,643462,PM01
INV049242,ORD045241,ORS044162,CUS49881,E0477,CARD24291,2023-09-30,18:00:00,1759874,1759874,PM02
INV049243,ORD032230,ORS071633,CUS33440,E0363,CARD38358,2022-11-10,14:00:00,613004,613004,PM04
INV049244,ORD095879,ORS080455,CUS44117,E0277,CARD42617,2022-03-22,11:00:00,172898,172898,PM04
INV049245,ORD071119,ORS011200,CUS33515,E0438,CARD25271,2024-05-07,11:00:00,2548535,2548535,PM01
INV049246,ORD086707,ORS079340,CUS17838,E0277,CARD45452,2022-12-30,18:00:00,1630183,1630183,PM01
INV049247,ORD095507,ORS068980,CUS69533,E0423,CARD23654,2023-07-09,11:00:00,2087364,2087364,PM02
INV049248,ORD009578,ORS019358,CUS32596,E0369,CARD38199,2024-11-27,08:00:00,182566,182566,PM04
INV049249,ORD095886,ORS016857,CUS53432,E0448,CARD13668,2023-08-12,18:00:00,1911071,1911071,PM02
INV049250,ORD074098,ORS056654,CUS33617,E0277,CARD22875,2024-07-26,14:00:00,2952426,2952426,PM01
INV049251,ORD083469,ORS022221,CUS07467,E0490,CARD09657,2024-04-29,08:00:00,1651869,1651869,PM01
INV049252,ORD074760,ORS076312,CUS10239,E0396,CARD16253,2023-06-05,14:00:00,413486,413486,PM03
INV049253,ORD000559,ORS068433,CUS72198,E0353,CARD05224,2024-11-04,08:00:00,1473635,1473635,PM03
INV049254,ORD099222,ORS012453,CUS18847,E0474,CARD02786,2022-01-04,18:00:00,545577,545577,PM02
INV049255,ORD056658,ORS062446,CUS34257,E0447,CARD46413,2023-12-16,14:00:00,636968,636968,PM04
INV049256,ORD091339,ORS000861,CUS04169,E0490,CARD28894,2024-08-24,11:00:00,1466779,1466779,PM02
INV049257,ORD077087,ORS055785,CUS45450,E0371,CARD24174,2023-08-16,11:00:00,111692,111692,PM01
INV049258,ORD030312,ORS085416,CUS06343,E0395,CARD26532,2024-04-24,08:00:00,2459284,2459284,PM02
INV049259,ORD032259,ORS052409,CUS16011,E0443,CARD25787,2023-03-04,18:00:00,1555904,1555904,PM01
INV049260,ORD014769,ORS086894,CUS65137,E0428,CARD18840,2022-02-21,18:00:00,1217505,1217505,PM04
INV049261,ORD067974,ORS030650,CUS78445,E0336,CARD31255,2024-05-10,18:00:00,2963765,2963765,PM03
INV049262,ORD041738,ORS097712,CUS77614,E0422,CARD33645,2022-12-03,14:00:00,2413733,2413733,PM01
INV049263,ORD015898,ORS000250,CUS33033,E0363,CARD37566,2022-05-18,18:00:00,2676727,2676727,PM04
INV049264,ORD091713,ORS070323,CUS54485,E0457,CARD05597,2022-02-11,08:00:00,2570237,2570237,PM02
INV049265,ORD032545,ORS064550,CUS01706,E0369,CARD20384,2023-08-01,18:00:00,2760849,2760849,PM01
INV049266,ORD008971,ORS081962,CUS72311,E0367,CARD28044,2024-09-29,11:00:00,1130524,1130524,PM04
INV049267,ORD019470,ORS062870,CUS19072,E0363,CARD26528,2024-04-14,11:00:00,1557411,1557411,PM03
INV049268,ORD068255,ORS085495,CUS62251,E0384,CARD31330,2022-07-24,18:00:00,658866,658866,PM04
INV049269,ORD061682,ORS068466,CUS18701,E0479,CARD02880,2024-11-25,14:00:00,121717,121717,PM01
INV049270,ORD072192,ORS000918,CUS62876,E0395,CARD28240,2024-10-16,11:00:00,1771543,1771543,PM02
INV049271,ORD054962,ORS075617,CUS43024,E0428,CARD06213,2024-01-02,08:00:00,143965,143965,PM04
INV049272,ORD071146,ORS033285,CUS59710,E0393,CARD13978,2024-11-02,14:00:00,411485,411485,PM04
INV049273,ORD058414,ORS094260,CUS18117,E0472,CARD10445,2023-06-29,08:00:00,488428,488428,PM02
INV049274,ORD058676,ORS085306,CUS77503,E0407,CARD31262,2022-11-26,08:00:00,2261409,2261409,PM01
INV049275,ORD046211,ORS076922,CUS34779,E0430,CARD13001,2023-05-10,11:00:00,2342323,2342323,PM02
INV049276,ORD025452,ORS069987,CUS20164,E0447,CARD07919,2023-12-31,11:00:00,499276,499276,PM03
INV049277,ORD033218,ORS079320,CUS58654,E0300,CARD03755,2022-12-01,18:00:00,1475774,1475774,PM03
INV049278,ORD080309,ORS056627,CUS12229,E0406,CARD42653,2024-08-28,14:00:00,2311196,2311196,PM02
INV049279,ORD007313,ORS090794,CUS27505,E0303,CARD41814,2023-04-30,14:00:00,279656,279656,PM04
INV049280,ORD035276,ORS014716,CUS32737,E0352,CARD06502,2022-03-09,11:00:00,602388,602388,PM03
INV049281,ORD008588,ORS040706,CUS74915,E0291,CARD13820,2023-08-10,18:00:00,1670958,1670958,PM02
INV049282,ORD003228,ORS090763,CUS58828,E0468,CARD04263,2023-04-28,14:00:00,1143914,1143914,PM03
INV049283,ORD061775,ORS024332,CUS61069,E0409,CARD20611,2024-04-19,18:00:00,491037,491037,PM03
INV049284,ORD029828,ORS090265,CUS51796,E0407,CARD49800,2024-09-26,18:00:00,467488,467488,PM02
INV049285,ORD028170,ORS077770,CUS38274,E0477,CARD32562,2024-02-23,08:00:00,1525286,1525286,PM03
INV049286,ORD015305,ORS081912,CUS55995,E0352,CARD06980,2023-09-24,11:00:00,951049,951049,PM02
INV049287,ORD028209,ORS075188,CUS75600,E0317,CARD35195,2024-07-24,11:00:00,1622591,1622591,PM01
INV049288,ORD017160,ORS015256,CUS14948,E0371,CARD31966,2024-08-11,08:00:00,1415006,1415006,PM02
INV049289,ORD027471,ORS090137,CUS33095,E0406,CARD47192,2024-10-04,18:00:00,1952629,1952629,PM04
INV049290,ORD024865,ORS062881,CUS24706,E0398,CARD36701,2022-08-05,18:00:00,2791649,2791649,PM04
INV049291,ORD003464,ORS063162,CUS45910,E0295,CARD38377,2023-09-28,08:00:00,768058,768058,PM02
INV049292,ORD074919,ORS077113,CUS30559,E0438,CARD46851,2022-11-25,08:00:00,547697,547697,PM03
INV049293,ORD048908,ORS002905,CUS07824,E0448,CARD14064,2024-11-22,14:00:00,1016508,1016508,PM04
INV049294,ORD041106,ORS051766,CUS60943,E0406,CARD18291,2024-07-20,11:00:00,673363,673363,PM02
INV049295,ORD093562,ORS000679,CUS67854,E0464,CARD11500,2022-02-06,14:00:00,2098398,2098398,PM04
INV049296,ORD060549,ORS012606,CUS38928,E0338,CARD49563,2024-11-15,11:00:00,2011817,2011817,PM03
INV049297,ORD084561,ORS047347,CUS73665,E0299,CARD04088,2024-05-15,08:00:00,2849582,2849582,PM01
INV049298,ORD051372,ORS046586,CUS70791,E0406,CARD39818,2023-05-15,18:00:00,473290,473290,PM03
INV049299,ORD071743,ORS044718,CUS52792,E0406,CARD07719,2024-02-02,14:00:00,1350522,1350522,PM01
INV049300,ORD083544,ORS013655,CUS30314,E0374,CARD06191,2023-04-06,18:00:00,680856,680856,PM01
INV049301,ORD036419,ORS064367,CUS30339,E0395,CARD07126,2023-03-22,14:00:00,2411159,2411159,PM04
INV049302,ORD079865,ORS075274,CUS04502,E0399,CARD16214,2024-05-20,11:00:00,2674002,2674002,PM01
INV049303,ORD053345,ORS043944,CUS44017,E0479,CARD14446,2022-09-05,18:00:00,2420446,2420446,PM01
INV049304,ORD061036,ORS004990,CUS46485,E0300,CARD46685,2022-05-14,11:00:00,2809772,2809772,PM04
INV049305,ORD026404,ORS082880,CUS04884,E0478,CARD20892,2023-12-11,08:00:00,824775,824775,PM04
INV049306,ORD083351,ORS007076,CUS70149,E0319,CARD28389,2023-02-19,08:00:00,1843138,1843138,PM02
INV049307,ORD049937,ORS086543,CUS01063,E0425,CARD35186,2022-02-21,08:00:00,2881479,2881479,PM02
INV049308,ORD034341,ORS007708,CUS40900,E0399,CARD34664,2024-06-03,18:00:00,2759958,2759958,PM03
INV049309,ORD026196,ORS016734,CUS72432,E0422,CARD46638,2023-06-02,08:00:00,2126319,2126319,PM01
INV049310,ORD087367,ORS077308,CUS27393,E0338,CARD28590,2023-01-01,18:00:00,1105805,1105805,PM02
INV049311,ORD008558,ORS028463,CUS68471,E0447,CARD23882,2022-06-08,18:00:00,2889926,2889926,PM02
INV049312,ORD038886,ORS018557,CUS41652,E0409,CARD46584,2024-01-26,14:00:00,2549831,2549831,PM03
INV049313,ORD019932,ORS049340,CUS43893,E0277,CARD18379,2024-06-11,18:00:00,2257562,2257562,PM04
INV049314,ORD066645,ORS044123,CUS54076,E0307,CARD29866,2024-10-15,08:00:00,161307,161307,PM02
INV049315,ORD004383,ORS059242,CUS56326,E0371,CARD19095,2023-07-20,18:00:00,1574401,1574401,PM02
INV049316,ORD058460,ORS044918,CUS01022,E0465,CARD41261,2022-04-25,11:00:00,665185,665185,PM04
INV049317,ORD037981,ORS049669,CUS08448,E0479,CARD33196,2024-05-13,08:00:00,999258,999258,PM03
INV049318,ORD005106,ORS027641,CUS08241,E0448,CARD28576,2024-08-28,11:00:00,1961530,1961530,PM03
INV049319,ORD083128,ORS028494,CUS64738,E0443,CARD44910,2022-06-27,11:00:00,379007,379007,PM01
INV049320,ORD093604,ORS012784,CUS01441,E0430,CARD06008,2023-08-30,18:00:00,2696361,2696361,PM02
INV049321,ORD037547,ORS056399,CUS23824,E0447,CARD49663,2024-03-27,18:00:00,2132401,2132401,PM01
INV049322,ORD047554,ORS035649,CUS21272,E0300,CARD30790,2022-11-27,18:00:00,353170,353170,PM04
INV049323,ORD018212,ORS058337,CUS05140,E0368,CARD46139,2022-07-05,08:00:00,1962190,1962190,PM04
INV049324,ORD022739,ORS039152,CUS48254,E0273,CARD14307,2024-03-31,14:00:00,2906792,2906792,PM02
INV049325,ORD002281,ORS073356,CUS07486,E0477,CARD43834,2023-10-09,08:00:00,1641964,1641964,PM04
INV049326,ORD057595,ORS095079,CUS61173,E0469,CARD44619,2022-10-18,11:00:00,2954668,2954668,PM04
INV049327,ORD047297,ORS079498,CUS16947,E0438,CARD29889,2024-08-01,08:00:00,2836500,2836500,PM03
INV049328,ORD045401,ORS059026,CUS50601,E0478,CARD26290,2024-03-08,11:00:00,1122608,1122608,PM01
INV049329,ORD064527,ORS003793,CUS60638,E0371,CARD32209,2023-02-16,14:00:00,70197,70197,PM04
INV049330,ORD070380,ORS058894,CUS61048,E0430,CARD15900,2022-09-12,11:00:00,679180,679180,PM01
INV049331,ORD074507,ORS008035,CUS68050,E0401,CARD46822,2022-11-08,08:00:00,573636,573636,PM01
INV049332,ORD040233,ORS026780,CUS69408,E0460,CARD01715,2022-05-20,11:00:00,632835,632835,PM02
INV049333,ORD056683,ORS016194,CUS64807,E0378,CARD23976,2023-06-25,14:00:00,94614,94614,PM02
INV049334,ORD023853,ORS013130,CUS49661,E0460,CARD45750,2023-12-12,08:00:00,1609876,1609876,PM03
INV049335,ORD028171,ORS051931,CUS64374,E0303,CARD34323,2022-06-24,11:00:00,1952663,1952663,PM01
INV049336,ORD073291,ORS029574,CUS53098,E0300,CARD09260,2023-04-21,11:00:00,2391375,2391375,PM03
INV049337,ORD046325,ORS080296,CUS15000,E0384,CARD35465,2023-01-22,14:00:00,658356,658356,PM03
INV049338,ORD090432,ORS056120,CUS09571,E0410,CARD22515,2022-06-16,08:00:00,1176799,1176799,PM03
INV049339,ORD013533,ORS073736,CUS44558,E0352,CARD37807,2024-10-10,18:00:00,1815977,1815977,PM03
INV049340,ORD084203,ORS017006,CUS76579,E0396,CARD35936,2024-12-10,18:00:00,180912,180912,PM04
INV049341,ORD024254,ORS030745,CUS15281,E0363,CARD12935,2023-11-05,08:00:00,1530567,1530567,PM03
INV049342,ORD082741,ORS090883,CUS09908,E0299,CARD45100,2024-02-03,18:00:00,2979962,2979962,PM03
INV049343,ORD000058,ORS033193,CUS42895,E0353,CARD41365,2022-12-02,08:00:00,497505,497505,PM02
INV049344,ORD037135,ORS094720,CUS73330,E0384,CARD29593,2024-03-15,11:00:00,2187727,2187727,PM01
INV049345,ORD060583,ORS038185,CUS29075,E0448,CARD07962,2023-02-26,08:00:00,957533,957533,PM04
INV049346,ORD014699,ORS023098,CUS51910,E0369,CARD28457,2022-08-22,11:00:00,1965341,1965341,PM02
INV049347,ORD014801,ORS041312,CUS32740,E0273,CARD08078,2024-10-25,11:00:00,1175806,1175806,PM02
INV049348,ORD073583,ORS075066,CUS50048,E0447,CARD26284,2024-08-30,11:00:00,2015253,2015253,PM01
INV049349,ORD098763,ORS038652,CUS06999,E0367,CARD34794,2024-01-03,08:00:00,1925445,1925445,PM04
INV049350,ORD094189,ORS062326,CUS42915,E0429,CARD39703,2024-06-12,14:00:00,2711236,2711236,PM01
INV049351,ORD092418,ORS038186,CUS29503,E0291,CARD23823,2024-04-22,11:00:00,1473582,1473582,PM03
INV049352,ORD005721,ORS088449,CUS13448,E0408,CARD01071,2024-06-24,18:00:00,1830942,1830942,PM02
INV049353,ORD041534,ORS028249,CUS48950,E0407,CARD45276,2024-10-16,08:00:00,91713,91713,PM01
INV049354,ORD087930,ORS077431,CUS24548,E0399,CARD45910,2022-07-30,08:00:00,2991561,2991561,PM03
INV049355,ORD013309,ORS040574,CUS17163,E0425,CARD29462,2023-10-15,11:00:00,427637,427637,PM01
INV049356,ORD004695,ORS036222,CUS18494,E0425,CARD42181,2023-07-06,14:00:00,1758274,1758274,PM04
INV049357,ORD019650,ORS075397,CUS78842,E0291,CARD26088,2024-10-22,11:00:00,2179161,2179161,PM04
INV049358,ORD082246,ORS041587,CUS43422,E0447,CARD47144,2023-03-25,11:00:00,1022897,1022897,PM01
