SurgeryID,PetID,PrescriptionID,SurgeryStatus,SurgeryType,AnesthesiaType,SurgeryDate,DiagnosisNote
SRV174447,PET05716,PRSC017808,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-10-18 06:51:06,Phẫu thuật theo chỉ định bác sĩ
SRV95383,PET15143,PRSC054419,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-02-22 16:44:34,Phẫu thuật theo chỉ định bác sĩ
SRV91350,PET80054,PRSC063897,Đã thực hiện,Thiến,Gây mê toàn thân,2024-02-01 07:33:50,Phẫu thuật theo chỉ định bác sĩ
SRV184381,PET90802,PRSC043469,Đang theo dõi,Mổ u,Gây tê,2023-03-01 23:03:05,Phẫu thuật theo chỉ định bác sĩ
SRV113056,PET21607,PRSC068545,Đã thực hiện,Mổ u,Gây tê,2024-06-18 08:06:20,Phẫu thuật theo chỉ định bác sĩ
SRV34284,PET31061,PRSC054960,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-10-12 17:08:37,Phẫu thuật theo chỉ định bác sĩ
SRV180589,PET76452,PRSC020161,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-12-23 09:44:55,Phẫu thuật theo chỉ định bác sĩ
SRV187018,PET55630,PRSC004982,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-03-19 23:01:48,Phẫu thuật theo chỉ định bác sĩ
SRV38631,PET16419,PRSC005829,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-07-28 00:22:36,Phẫu thuật theo chỉ định bác sĩ
SRV137016,PET07842,PRSC037025,Đang theo dõi,Mổ u,Gây tê,2021-11-18 08:33:02,Phẫu thuật theo chỉ định bác sĩ
SRV199747,PET30298,PRSC072567,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-05-19 06:58:48,Phẫu thuật theo chỉ định bác sĩ
SRV19870,PET80804,PRSC000915,Đã thực hiện,Mổ u,Gây tê,2024-06-25 19:30:55,Phẫu thuật theo chỉ định bác sĩ
SRV60790,PET53448,PRSC017678,Đang theo dõi,Nội soi,Gây tê,2022-01-30 09:15:46,Phẫu thuật theo chỉ định bác sĩ
SRV141566,PET80405,PRSC013460,Đã thực hiện,Mổ bụng,Gây tê,2022-10-09 01:23:32,Phẫu thuật theo chỉ định bác sĩ
SRV189675,PET95836,PRSC061243,Đã thực hiện,Mổ u,Gây tê,2022-05-21 06:08:01,Phẫu thuật theo chỉ định bác sĩ
SRV60346,PET60221,PRSC014875,Đang theo dõi,Thiến,Gây mê toàn thân,2024-09-19 22:45:55,Phẫu thuật theo chỉ định bác sĩ
SRV116643,PET91761,PRSC017330,Đã thực hiện,Thiến,Gây mê toàn thân,2023-09-08 18:00:18,Phẫu thuật theo chỉ định bác sĩ
SRV159333,PET71981,PRSC076566,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-07-13 01:04:08,Phẫu thuật theo chỉ định bác sĩ
SRV20976,PET40210,PRSC040120,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-08-15 08:15:25,Phẫu thuật theo chỉ định bác sĩ
SRV46241,PET32828,PRSC007196,Đang theo dõi,Mổ u,Gây tê,2022-07-16 13:08:01,Phẫu thuật theo chỉ định bác sĩ
SRV46818,PET44405,PRSC065339,Đang theo dõi,Thiến,Gây mê toàn thân,2021-07-16 01:00:00,Phẫu thuật theo chỉ định bác sĩ
SRV148183,PET78716,PRSC039621,Đã thực hiện,Thiến,Gây tê,2021-03-07 00:22:59,Phẫu thuật theo chỉ định bác sĩ
SRV14769,PET98233,PRSC032434,Đang theo dõi,Nội soi,Gây tê,2023-12-22 20:08:17,Phẫu thuật theo chỉ định bác sĩ
SRV102365,PET85264,PRSC048009,Đã thực hiện,Mổ bụng,Gây tê,2023-11-20 07:52:14,Phẫu thuật theo chỉ định bác sĩ
SRV72043,PET27548,PRSC062757,Đang theo dõi,Mổ bụng,Gây tê,2024-07-19 18:51:47,Phẫu thuật theo chỉ định bác sĩ
SRV159578,PET52666,PRSC032274,Đã thực hiện,Mổ bụng,Gây tê,2022-09-22 04:12:53,Phẫu thuật theo chỉ định bác sĩ
SRV155516,PET16862,PRSC007797,Đã thực hiện,Thiến,Gây tê,2021-02-04 01:05:01,Phẫu thuật theo chỉ định bác sĩ
SRV57795,PET28885,PRSC002815,Đã thực hiện,Thiến,Gây tê,2021-08-09 10:13:14,Phẫu thuật theo chỉ định bác sĩ
SRV140045,PET15718,PRSC049202,Đã thực hiện,Thiến,Gây tê,2023-10-16 22:42:22,Phẫu thuật theo chỉ định bác sĩ
SRV50463,PET80715,PRSC041533,Đang theo dõi,Thiến,Gây tê,2024-06-04 00:26:11,Phẫu thuật theo chỉ định bác sĩ
SRV18291,PET118772,PRSC050449,Đã thực hiện,Mổ u,Gây tê,2021-10-16 11:33:48,Phẫu thuật theo chỉ định bác sĩ
SRV24849,PET01074,PRSC029535,Đã thực hiện,Thiến,Gây mê toàn thân,2023-04-02 15:49:27,Phẫu thuật theo chỉ định bác sĩ
SRV172014,PET48802,PRSC060496,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-06-18 08:19:19,Phẫu thuật theo chỉ định bác sĩ
SRV129160,PET48388,PRSC054619,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-01-06 05:38:51,Phẫu thuật theo chỉ định bác sĩ
SRV131794,PET18951,PRSC029922,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-11-11 06:50:28,Phẫu thuật theo chỉ định bác sĩ
SRV150307,PET65933,PRSC075887,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2021-09-10 05:33:11,Phẫu thuật theo chỉ định bác sĩ
SRV141274,PET39485,PRSC072536,Đã thực hiện,Thiến,Gây mê toàn thân,2022-04-23 09:47:07,Phẫu thuật theo chỉ định bác sĩ
SRV157590,PET39596,PRSC073758,Đã thực hiện,Thiến,Gây mê toàn thân,2023-03-11 16:37:19,Phẫu thuật theo chỉ định bác sĩ
SRV140416,PET106590,PRSC046468,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-01-08 05:03:30,Phẫu thuật theo chỉ định bác sĩ
SRV111059,PET85754,PRSC032178,Đang theo dõi,Nội soi,Gây tê,2021-07-01 07:20:53,Phẫu thuật theo chỉ định bác sĩ
SRV156746,PET21329,PRSC063071,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-10-07 20:30:44,Phẫu thuật theo chỉ định bác sĩ
SRV53374,PET71806,PRSC077973,Đang theo dõi,Mổ u,Gây tê,2024-12-08 08:15:03,Phẫu thuật theo chỉ định bác sĩ
SRV4057,PET35141,PRSC004990,Đã thực hiện,Mổ bụng,Gây tê,2024-10-14 08:59:55,Phẫu thuật theo chỉ định bác sĩ
SRV8693,PET85501,PRSC051523,Đang theo dõi,Nội soi,Gây mê toàn thân,2023-04-16 11:42:29,Phẫu thuật theo chỉ định bác sĩ
SRV40379,PET40480,PRSC061704,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-07-29 20:20:24,Phẫu thuật theo chỉ định bác sĩ
SRV85013,PET58440,PRSC072750,Đang theo dõi,Mổ u,Gây tê,2024-11-16 22:45:42,Phẫu thuật theo chỉ định bác sĩ
SRV16849,PET80446,PRSC026853,Đang theo dõi,Mổ bụng,Gây tê,2023-07-02 00:55:03,Phẫu thuật theo chỉ định bác sĩ
SRV2266,PET115310,PRSC013534,Đã thực hiện,Thiến,Gây mê toàn thân,2024-05-12 02:43:49,Phẫu thuật theo chỉ định bác sĩ
SRV152548,PET119442,PRSC066346,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-02-02 03:52:36,Phẫu thuật theo chỉ định bác sĩ
SRV116866,PET89656,PRSC077738,Đang theo dõi,Mổ u,Gây tê,2023-04-26 00:37:18,Phẫu thuật theo chỉ định bác sĩ
SRV39932,PET83356,PRSC020639,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-10-17 04:00:10,Phẫu thuật theo chỉ định bác sĩ
SRV8960,PET53166,PRSC030002,Đang theo dõi,Thiến,Gây mê toàn thân,2022-04-24 13:58:05,Phẫu thuật theo chỉ định bác sĩ
SRV102548,PET35571,PRSC024616,Đang theo dõi,Mổ u,Gây tê,2021-01-22 19:39:43,Phẫu thuật theo chỉ định bác sĩ
SRV172216,PET42246,PRSC057060,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-04-09 20:25:06,Phẫu thuật theo chỉ định bác sĩ
SRV157936,PET103386,PRSC015848,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-05-29 11:49:14,Phẫu thuật theo chỉ định bác sĩ
SRV198522,PET80787,PRSC038530,Đang theo dõi,Thiến,Gây tê,2022-02-16 22:59:24,Phẫu thuật theo chỉ định bác sĩ
SRV187243,PET97393,PRSC020896,Đã thực hiện,Mổ bụng,Gây tê,2024-02-28 22:53:48,Phẫu thuật theo chỉ định bác sĩ
SRV104045,PET00755,PRSC078151,Đã thực hiện,Nội soi,Gây tê,2023-02-17 01:29:30,Phẫu thuật theo chỉ định bác sĩ
SRV60694,PET117014,PRSC058907,Đang theo dõi,Thiến,Gây tê,2022-11-20 12:51:46,Phẫu thuật theo chỉ định bác sĩ
SRV141403,PET91078,PRSC070254,Đang theo dõi,Nội soi,Gây mê toàn thân,2023-07-23 19:12:35,Phẫu thuật theo chỉ định bác sĩ
SRV103082,PET39327,PRSC035381,Đã thực hiện,Mổ bụng,Gây tê,2021-01-02 07:24:48,Phẫu thuật theo chỉ định bác sĩ
SRV14531,PET58908,PRSC011682,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-12-28 21:11:09,Phẫu thuật theo chỉ định bác sĩ
SRV191699,PET02019,PRSC065875,Đã thực hiện,Nội soi,Gây tê,2023-01-20 12:37:31,Phẫu thuật theo chỉ định bác sĩ
SRV96000,PET39932,PRSC063925,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2021-07-06 04:46:01,Phẫu thuật theo chỉ định bác sĩ
SRV105346,PET32069,PRSC008914,Đã thực hiện,Nội soi,Gây tê,2024-05-19 09:41:51,Phẫu thuật theo chỉ định bác sĩ
SRV159192,PET86341,PRSC048581,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-11-20 06:03:22,Phẫu thuật theo chỉ định bác sĩ
SRV16323,PET62048,PRSC009739,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-05-05 07:31:25,Phẫu thuật theo chỉ định bác sĩ
SRV162551,PET35776,PRSC060886,Đang theo dõi,Mổ u,Gây tê,2021-06-03 10:23:39,Phẫu thuật theo chỉ định bác sĩ
SRV57841,PET110247,PRSC067978,Đang theo dõi,Nội soi,Gây mê toàn thân,2023-03-14 23:55:08,Phẫu thuật theo chỉ định bác sĩ
SRV45974,PET13285,PRSC042280,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-09-29 19:53:31,Phẫu thuật theo chỉ định bác sĩ
SRV88811,PET31076,PRSC057401,Đang theo dõi,Mổ u,Gây mê toàn thân,2023-01-06 09:01:38,Phẫu thuật theo chỉ định bác sĩ
SRV156252,PET23370,PRSC016326,Đang theo dõi,Nội soi,Gây tê,2024-04-12 21:35:14,Phẫu thuật theo chỉ định bác sĩ
SRV52213,PET107081,PRSC024329,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-01-19 07:32:02,Phẫu thuật theo chỉ định bác sĩ
SRV171915,PET31598,PRSC008031,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-04-15 09:49:04,Phẫu thuật theo chỉ định bác sĩ
SRV194776,PET19230,PRSC027366,Đang theo dõi,Mổ bụng,Gây tê,2024-10-20 12:29:01,Phẫu thuật theo chỉ định bác sĩ
SRV174650,PET17724,PRSC074062,Đã thực hiện,Mổ u,Gây tê,2024-08-31 05:21:26,Phẫu thuật theo chỉ định bác sĩ
SRV114276,PET52454,PRSC032461,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-02-22 03:13:45,Phẫu thuật theo chỉ định bác sĩ
SRV60007,PET108771,PRSC068573,Đang theo dõi,Thiến,Gây tê,2023-05-05 09:28:57,Phẫu thuật theo chỉ định bác sĩ
SRV41555,PET63426,PRSC004881,Đang theo dõi,Thiến,Gây mê toàn thân,2021-09-05 20:59:59,Phẫu thuật theo chỉ định bác sĩ
SRV132475,PET54284,PRSC029068,Đã thực hiện,Mổ bụng,Gây tê,2024-12-28 08:17:36,Phẫu thuật theo chỉ định bác sĩ
SRV109057,PET50377,PRSC033226,Đang theo dõi,Mổ bụng,Gây tê,2023-04-14 06:46:55,Phẫu thuật theo chỉ định bác sĩ
SRV75328,PET83219,PRSC030604,Đã thực hiện,Nội soi,Gây tê,2024-02-24 11:48:30,Phẫu thuật theo chỉ định bác sĩ
SRV154949,PET37515,PRSC046396,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-07-30 15:51:26,Phẫu thuật theo chỉ định bác sĩ
SRV111297,PET25722,PRSC065394,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-01-15 23:07:49,Phẫu thuật theo chỉ định bác sĩ
SRV154810,PET82216,PRSC002990,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-01-01 05:03:03,Phẫu thuật theo chỉ định bác sĩ
SRV60498,PET70038,PRSC041919,Đang theo dõi,Thiến,Gây mê toàn thân,2023-08-16 11:37:59,Phẫu thuật theo chỉ định bác sĩ
SRV111952,PET00581,PRSC056288,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-07-12 20:31:07,Phẫu thuật theo chỉ định bác sĩ
SRV4432,PET59643,PRSC074119,Đang theo dõi,Thiến,Gây tê,2021-08-10 04:54:15,Phẫu thuật theo chỉ định bác sĩ
SRV110796,PET45423,PRSC061647,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-07-15 13:32:38,Phẫu thuật theo chỉ định bác sĩ
SRV179755,PET105834,PRSC071692,Đã thực hiện,Thiến,Gây mê toàn thân,2021-11-08 02:15:48,Phẫu thuật theo chỉ định bác sĩ
SRV116934,PET95834,PRSC041306,Đã thực hiện,Thiến,Gây mê toàn thân,2022-03-02 18:48:42,Phẫu thuật theo chỉ định bác sĩ
SRV132013,PET71678,PRSC026617,Đã thực hiện,Mổ u,Gây tê,2024-10-21 04:30:59,Phẫu thuật theo chỉ định bác sĩ
SRV139219,PET109684,PRSC010210,Đã thực hiện,Mổ u,Gây mê toàn thân,2023-05-12 02:51:51,Phẫu thuật theo chỉ định bác sĩ
SRV64208,PET107336,PRSC049444,Đã thực hiện,Mổ bụng,Gây tê,2022-07-15 13:26:20,Phẫu thuật theo chỉ định bác sĩ
SRV179121,PET117623,PRSC053022,Đã thực hiện,Mổ u,Gây tê,2024-01-29 13:46:30,Phẫu thuật theo chỉ định bác sĩ
SRV22962,PET35663,PRSC032173,Đã thực hiện,Thiến,Gây mê toàn thân,2023-06-26 11:44:01,Phẫu thuật theo chỉ định bác sĩ
SRV103505,PET06972,PRSC035768,Đã thực hiện,Thiến,Gây tê,2024-10-21 16:36:30,Phẫu thuật theo chỉ định bác sĩ
SRV58079,PET60549,PRSC038799,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-12-07 08:29:21,Phẫu thuật theo chỉ định bác sĩ
SRV51327,PET35878,PRSC061910,Đã thực hiện,Mổ u,Gây tê,2023-07-03 18:29:36,Phẫu thuật theo chỉ định bác sĩ
SRV38137,PET21026,PRSC018143,Đang theo dõi,Mổ u,Gây tê,2021-08-10 17:03:47,Phẫu thuật theo chỉ định bác sĩ
SRV45976,PET112753,PRSC044755,Đang theo dõi,Thiến,Gây mê toàn thân,2021-07-15 10:43:12,Phẫu thuật theo chỉ định bác sĩ
SRV192455,PET11073,PRSC069826,Đã thực hiện,Mổ u,Gây tê,2022-02-04 07:56:12,Phẫu thuật theo chỉ định bác sĩ
SRV9772,PET17811,PRSC072126,Đang theo dõi,Mổ bụng,Gây tê,2024-08-11 16:54:20,Phẫu thuật theo chỉ định bác sĩ
SRV49747,PET88219,PRSC026715,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-05-01 11:32:44,Phẫu thuật theo chỉ định bác sĩ
SRV196483,PET92820,PRSC054655,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-09-19 23:02:35,Phẫu thuật theo chỉ định bác sĩ
SRV67786,PET10368,PRSC051070,Đang theo dõi,Nội soi,Gây tê,2024-05-24 21:04:00,Phẫu thuật theo chỉ định bác sĩ
SRV184177,PET63250,PRSC003092,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-10-25 10:33:09,Phẫu thuật theo chỉ định bác sĩ
SRV104063,PET64111,PRSC042523,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-03-18 18:28:46,Phẫu thuật theo chỉ định bác sĩ
SRV136659,PET90829,PRSC069680,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-01-14 02:39:23,Phẫu thuật theo chỉ định bác sĩ
SRV16947,PET93591,PRSC020492,Đã thực hiện,Thiến,Gây mê toàn thân,2023-11-21 00:42:56,Phẫu thuật theo chỉ định bác sĩ
SRV22266,PET95540,PRSC038570,Đang theo dõi,Nội soi,Gây tê,2022-05-31 07:22:54,Phẫu thuật theo chỉ định bác sĩ
SRV102207,PET94024,PRSC014157,Đã thực hiện,Thiến,Gây mê toàn thân,2023-08-26 17:43:47,Phẫu thuật theo chỉ định bác sĩ
SRV136240,PET69940,PRSC051479,Đã thực hiện,Thiến,Gây mê toàn thân,2024-06-13 11:53:52,Phẫu thuật theo chỉ định bác sĩ
SRV175297,PET76048,PRSC034037,Đang theo dõi,Mổ u,Gây mê toàn thân,2023-07-20 10:41:48,Phẫu thuật theo chỉ định bác sĩ
SRV63344,PET70941,PRSC064527,Đang theo dõi,Mổ u,Gây tê,2021-08-09 11:02:32,Phẫu thuật theo chỉ định bác sĩ
SRV116817,PET107310,PRSC043055,Đang theo dõi,Nội soi,Gây tê,2023-09-14 09:00:43,Phẫu thuật theo chỉ định bác sĩ
SRV159950,PET113530,PRSC069632,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-05-07 06:02:09,Phẫu thuật theo chỉ định bác sĩ
SRV132606,PET72125,PRSC055087,Đang theo dõi,Thiến,Gây tê,2023-11-05 06:59:54,Phẫu thuật theo chỉ định bác sĩ
SRV169750,PET04935,PRSC079164,Đã thực hiện,Mổ u,Gây tê,2021-06-29 07:25:06,Phẫu thuật theo chỉ định bác sĩ
SRV96795,PET110562,PRSC074927,Đã thực hiện,Thiến,Gây mê toàn thân,2021-11-21 15:18:28,Phẫu thuật theo chỉ định bác sĩ
SRV131544,PET40197,PRSC068013,Đang theo dõi,Thiến,Gây mê toàn thân,2021-12-15 04:45:46,Phẫu thuật theo chỉ định bác sĩ
SRV155075,PET09003,PRSC019322,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2023-07-17 08:28:08,Phẫu thuật theo chỉ định bác sĩ
SRV37587,PET109360,PRSC016172,Đang theo dõi,Nội soi,Gây tê,2022-01-18 17:26:47,Phẫu thuật theo chỉ định bác sĩ
SRV178613,PET02159,PRSC051435,Đang theo dõi,Nội soi,Gây tê,2024-06-27 15:38:57,Phẫu thuật theo chỉ định bác sĩ
SRV45723,PET17309,PRSC032518,Đã thực hiện,Mổ u,Gây tê,2022-12-11 21:53:43,Phẫu thuật theo chỉ định bác sĩ
SRV131217,PET70626,PRSC017945,Đã thực hiện,Mổ u,Gây tê,2022-11-12 12:03:07,Phẫu thuật theo chỉ định bác sĩ
SRV15298,PET71881,PRSC070326,Đã thực hiện,Mổ u,Gây tê,2023-04-24 17:46:52,Phẫu thuật theo chỉ định bác sĩ
SRV190963,PET31438,PRSC057323,Đã thực hiện,Mổ u,Gây tê,2023-07-14 00:04:59,Phẫu thuật theo chỉ định bác sĩ
SRV7076,PET101368,PRSC002463,Đã thực hiện,Thiến,Gây tê,2022-02-23 03:53:41,Phẫu thuật theo chỉ định bác sĩ
SRV31289,PET16763,PRSC036613,Đã thực hiện,Nội soi,Gây tê,2021-12-18 12:04:47,Phẫu thuật theo chỉ định bác sĩ
SRV96949,PET99965,PRSC010897,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-04-18 16:49:25,Phẫu thuật theo chỉ định bác sĩ
SRV184753,PET58831,PRSC075293,Đang theo dõi,Thiến,Gây tê,2024-03-16 17:39:46,Phẫu thuật theo chỉ định bác sĩ
SRV32507,PET55236,PRSC072357,Đang theo dõi,Mổ u,Gây tê,2022-02-28 11:29:00,Phẫu thuật theo chỉ định bác sĩ
SRV78489,PET43967,PRSC058128,Đã thực hiện,Mổ bụng,Gây tê,2022-11-21 04:45:28,Phẫu thuật theo chỉ định bác sĩ
SRV57643,PET66788,PRSC018310,Đang theo dõi,Mổ bụng,Gây tê,2022-08-29 03:00:44,Phẫu thuật theo chỉ định bác sĩ
SRV76646,PET67763,PRSC028360,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-07-31 16:11:45,Phẫu thuật theo chỉ định bác sĩ
SRV187298,PET112398,PRSC073552,Đang theo dõi,Thiến,Gây mê toàn thân,2021-08-18 09:39:27,Phẫu thuật theo chỉ định bác sĩ
SRV107329,PET58293,PRSC026690,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2023-03-02 06:47:08,Phẫu thuật theo chỉ định bác sĩ
SRV138432,PET104846,PRSC016575,Đang theo dõi,Mổ bụng,Gây tê,2024-03-23 02:43:36,Phẫu thuật theo chỉ định bác sĩ
SRV25067,PET98848,PRSC018313,Đã thực hiện,Mổ u,Gây tê,2023-04-11 11:34:46,Phẫu thuật theo chỉ định bác sĩ
SRV156082,PET109926,PRSC027292,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-11-06 09:13:24,Phẫu thuật theo chỉ định bác sĩ
SRV47181,PET13991,PRSC063876,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-06-23 10:50:03,Phẫu thuật theo chỉ định bác sĩ
SRV97770,PET105767,PRSC012058,Đã thực hiện,Nội soi,Gây tê,2022-02-12 18:24:59,Phẫu thuật theo chỉ định bác sĩ
SRV49997,PET27401,PRSC027592,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2021-07-04 20:51:21,Phẫu thuật theo chỉ định bác sĩ
SRV50908,PET78669,PRSC025675,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-12-24 01:06:29,Phẫu thuật theo chỉ định bác sĩ
SRV12343,PET40455,PRSC064750,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2021-03-03 09:16:57,Phẫu thuật theo chỉ định bác sĩ
SRV125333,PET109946,PRSC026272,Đã thực hiện,Nội soi,Gây tê,2023-05-31 13:39:21,Phẫu thuật theo chỉ định bác sĩ
SRV20102,PET55300,PRSC017682,Đã thực hiện,Thiến,Gây mê toàn thân,2022-10-15 16:28:40,Phẫu thuật theo chỉ định bác sĩ
SRV139128,PET21365,PRSC016303,Đang theo dõi,Mổ u,Gây mê toàn thân,2022-02-02 08:54:49,Phẫu thuật theo chỉ định bác sĩ
SRV101155,PET82705,PRSC056806,Đã thực hiện,Thiến,Gây tê,2021-10-19 08:49:29,Phẫu thuật theo chỉ định bác sĩ
SRV188276,PET70393,PRSC008246,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-07-18 16:46:00,Phẫu thuật theo chỉ định bác sĩ
SRV101908,PET95191,PRSC062575,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-04-23 09:35:06,Phẫu thuật theo chỉ định bác sĩ
SRV24925,PET82089,PRSC044530,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-08-27 19:41:46,Phẫu thuật theo chỉ định bác sĩ
SRV198820,PET119435,PRSC060448,Đang theo dõi,Mổ bụng,Gây tê,2024-11-12 18:29:05,Phẫu thuật theo chỉ định bác sĩ
