VID,PetID,VaccineID,VaccinationDate,Dosage
SRV167572,PET05085,VAC0022,2024-02-23 18:22:43,1ml/kg
SRV87373,PET80456,VAC0053,2022-03-07 08:32:35,1ml/kg
SRV123235,PET117859,VAC0119,2022-08-13 18:23:15,1ml/kg
SRV177578,PET30656,VAC0038,2024-03-24 13:46:57,1ml/kg
SRV133189,PET28378,VAC0089,2021-12-18 21:32:58,1ml/kg
SRV23642,PET63126,VAC0005,2021-04-20 06:01:49,1ml/kg
SRV184517,PET02149,VAC0051,2024-02-07 02:10:35,1ml/kg
SRV165186,PET99112,VAC0020,2024-11-06 11:47:31,1ml/kg
SRV116795,PET33108,VAC0018,2021-04-08 14:39:31,1ml/kg
SRV197197,PET118842,VAC0082,2021-09-29 01:48:15,1ml/kg
SRV146807,PET72568,VAC0088,2024-11-26 16:12:47,1ml/kg
SRV22502,PET14111,VAC0109,2021-07-07 15:02:39,1ml/kg
SRV24482,PET112645,VAC0079,2021-08-05 07:08:08,1ml/kg
SRV40604,PET22143,VAC0017,2021-09-14 10:24:05,1ml/kg
SRV63261,PET119934,VAC0006,2022-12-07 07:05:48,1ml/kg
SRV160933,PET77453,VAC0035,2024-08-07 10:42:32,1ml/kg
SRV127363,PET96262,VAC0084,2022-12-25 23:34:33,1ml/kg
SRV75417,PET112627,VAC0090,2024-05-27 05:11:58,1ml/kg
SRV161055,PET118614,VAC0031,2023-12-26 02:27:56,1ml/kg
SRV71610,PET37516,VAC0002,2022-03-05 06:33:59,1ml/kg
SRV23059,PET102562,VAC0038,2022-05-27 11:56:47,1ml/kg
SRV149438,PET117739,VAC0027,2021-07-28 06:44:01,1ml/kg
SRV14245,PET71463,VAC0058,2021-03-14 05:46:26,1ml/kg
SRV196163,PET58209,VAC0065,2023-12-05 03:19:58,1ml/kg
SRV142005,PET103353,VAC0116,2021-07-20 17:53:24,1ml/kg
SRV74948,PET67323,VAC0040,2021-02-13 04:08:15,1ml/kg
SRV34906,PET13504,VAC0038,2022-11-16 23:14:16,1ml/kg
SRV114734,PET75946,VAC0098,2021-04-21 15:16:09,1ml/kg
SRV77762,PET53351,VAC0086,2024-10-02 01:32:12,1ml/kg
SRV39923,PET83238,VAC0075,2022-06-22 13:42:47,1ml/kg
SRV62181,PET85915,VAC0080,2024-08-03 21:54:23,1ml/kg
SRV25443,PET51050,VAC0112,2022-07-24 18:45:14,1ml/kg
SRV89585,PET83957,VAC0020,2021-05-02 07:38:47,1ml/kg
SRV150628,PET117036,VAC0111,2024-08-29 07:42:32,1ml/kg
SRV185931,PET13019,VAC0009,2022-12-14 01:22:39,1ml/kg
SRV152645,PET29693,VAC0098,2022-04-23 23:07:59,1ml/kg
SRV52391,PET83394,VAC0099,2024-08-12 04:22:12,1ml/kg
SRV57638,PET102686,VAC0113,2024-09-27 20:09:07,1ml/kg
SRV161653,PET17683,VAC0111,2024-04-04 04:49:46,1ml/kg
SRV113222,PET39665,VAC0026,2021-07-28 05:24:53,1ml/kg
SRV180094,PET60374,VAC0081,2024-09-12 11:59:57,1ml/kg
SRV186405,PET108121,VAC0037,2022-09-06 08:25:57,1ml/kg
SRV18571,PET98114,VAC0047,2024-04-29 03:40:07,1ml/kg
SRV140242,PET52552,VAC0098,2022-01-09 09:18:31,1ml/kg
SRV118924,PET38237,VAC0030,2024-11-30 20:32:39,1ml/kg
SRV154219,PET79328,VAC0057,2024-07-27 22:20:35,1ml/kg
SRV30592,PET52778,VAC0076,2022-03-25 06:00:23,1ml/kg
SRV144009,PET14062,VAC0080,2021-05-16 17:09:40,1ml/kg
SRV134366,PET28767,VAC0086,2021-05-13 10:22:48,1ml/kg
SRV85737,PET119749,VAC0104,2023-08-11 20:35:45,1ml/kg
SRV141678,PET82930,VAC0115,2023-04-28 16:08:42,1ml/kg
SRV118493,PET112381,VAC0061,2024-04-21 11:14:39,1ml/kg
SRV138548,PET105200,VAC0106,2023-03-22 20:21:08,1ml/kg
SRV130163,PET106829,VAC0036,2023-12-25 15:00:31,1ml/kg
SRV61910,PET14844,VAC0090,2022-06-26 05:15:55,1ml/kg
SRV63500,PET119255,VAC0066,2021-07-07 00:44:10,1ml/kg
SRV63976,PET11551,VAC0112,2023-08-09 00:21:40,1ml/kg
SRV14635,PET74389,VAC0110,2024-12-09 20:22:52,1ml/kg
SRV47789,PET75807,VAC0069,2022-02-28 16:20:47,1ml/kg
SRV150543,PET20188,VAC0081,2021-02-11 08:00:06,1ml/kg
SRV159238,PET95852,VAC0106,2022-02-13 08:55:57,1ml/kg
SRV80716,PET87893,VAC0041,2022-05-13 08:56:19,1ml/kg
SRV45643,PET05825,VAC0008,2022-04-28 03:57:21,1ml/kg
SRV8722,PET20919,VAC0024,2022-08-24 09:57:02,1ml/kg
SRV106195,PET81061,VAC0026,2021-09-14 18:50:50,1ml/kg
SRV27117,PET116363,VAC0089,2024-04-01 14:24:29,1ml/kg
SRV147356,PET66921,VAC0041,2023-03-14 18:15:50,1ml/kg
SRV175827,PET77728,VAC0044,2023-02-22 12:41:39,1ml/kg
SRV162884,PET99712,VAC0073,2024-09-17 09:25:08,1ml/kg
SRV142392,PET28703,VAC0071,2023-06-14 21:51:37,1ml/kg
SRV65581,PET94596,VAC0032,2021-12-17 18:38:38,1ml/kg
SRV151958,PET08156,VAC0054,2023-05-27 05:45:09,1ml/kg
SRV97691,PET22909,VAC0009,2021-12-27 23:15:07,1ml/kg
SRV196410,PET30429,VAC0003,2022-08-27 08:41:09,1ml/kg
SRV99755,PET94171,VAC0109,2022-09-10 20:36:23,1ml/kg
SRV21217,PET47987,VAC0041,2023-05-15 11:39:43,1ml/kg
SRV176087,PET84371,VAC0090,2021-05-27 00:52:53,1ml/kg
SRV105434,PET00029,VAC0059,2024-03-13 06:25:33,1ml/kg
SRV44173,PET14086,VAC0061,2024-02-28 02:48:20,1ml/kg
SRV7812,PET54869,VAC0009,2021-05-15 17:53:39,1ml/kg
SRV140630,PET95842,VAC0029,2024-05-05 09:05:01,1ml/kg
SRV35591,PET06071,VAC0113,2021-05-17 20:39:10,1ml/kg
SRV143129,PET118044,VAC0067,2022-04-22 20:12:33,1ml/kg
SRV142006,PET76742,VAC0010,2023-08-24 00:10:14,1ml/kg
SRV10474,PET06985,VAC0018,2023-01-20 06:50:59,1ml/kg
SRV80378,PET03192,VAC0041,2021-06-08 03:26:39,1ml/kg
SRV107545,PET111786,VAC0026,2023-11-18 13:43:23,1ml/kg
SRV96031,PET38213,VAC0120,2022-08-10 21:12:12,1ml/kg
SRV172196,PET65463,VAC0062,2024-05-23 16:19:02,1ml/kg
SRV112219,PET37080,VAC0042,2021-01-21 06:57:30,1ml/kg
SRV99042,PET67181,VAC0013,2022-06-13 15:21:37,1ml/kg
SRV114825,PET82976,VAC0093,2024-09-24 16:11:36,1ml/kg
SRV147552,PET05865,VAC0056,2022-05-08 14:38:22,1ml/kg
SRV192553,PET68871,VAC0025,2024-04-30 11:31:42,1ml/kg
SRV57294,PET74630,VAC0086,2022-08-30 06:09:21,1ml/kg
SRV98634,PET63838,VAC0057,2022-04-30 05:34:06,1ml/kg
SRV3489,PET30373,VAC0029,2024-05-10 16:13:37,1ml/kg
SRV190982,PET55704,VAC0115,2022-04-06 10:10:32,1ml/kg
SRV52250,PET79225,VAC0001,2024-06-24 05:18:39,1ml/kg
SRV47508,PET18124,VAC0120,2024-11-17 03:49:53,1ml/kg
SRV85358,PET43947,VAC0096,2023-03-02 20:20:49,1ml/kg
SRV83000,PET63828,VAC0059,2024-01-05 16:10:03,1ml/kg
SRV126546,PET59171,VAC0016,2024-03-02 19:38:00,1ml/kg
SRV3127,PET02390,VAC0001,2021-07-06 20:13:50,1ml/kg
SRV61341,PET16796,VAC0006,2021-07-04 05:57:07,1ml/kg
SRV136683,PET49862,VAC0097,2022-05-03 02:54:02,1ml/kg
SRV78936,PET31692,VAC0034,2022-10-07 22:03:11,1ml/kg
SRV163045,PET109732,VAC0080,2021-06-04 10:11:35,1ml/kg
SRV137883,PET13066,VAC0042,2022-08-27 10:07:15,1ml/kg
SRV116454,PET44002,VAC0050,2021-06-06 19:39:33,1ml/kg
SRV94856,PET48672,VAC0061,2024-02-28 03:24:01,1ml/kg
SRV170707,PET21162,VAC0047,2023-04-24 22:49:09,1ml/kg
SRV193411,PET49248,VAC0077,2021-08-20 09:55:59,1ml/kg
SRV131562,PET117682,VAC0054,2024-10-08 22:46:28,1ml/kg
SRV120222,PET85513,VAC0028,2022-08-17 21:29:26,1ml/kg
SRV171114,PET28222,VAC0062,2021-07-05 11:24:44,1ml/kg
SRV155536,PET79117,VAC0008,2022-05-14 22:25:47,1ml/kg
SRV6293,PET107429,VAC0117,2021-05-25 19:30:47,1ml/kg
SRV181999,PET112002,VAC0056,2023-12-19 12:09:59,1ml/kg
SRV20443,PET87075,VAC0067,2022-02-11 20:21:44,1ml/kg
SRV32413,PET72345,VAC0082,2022-07-20 11:38:11,1ml/kg
SRV164715,PET21175,VAC0088,2024-04-09 17:46:12,1ml/kg
SRV44862,PET42891,VAC0065,2021-07-28 00:46:37,1ml/kg
SRV188584,PET115523,VAC0078,2023-01-16 14:47:54,1ml/kg
SRV33737,PET56352,VAC0028,2024-12-05 11:58:17,1ml/kg
SRV184801,PET27104,VAC0074,2022-12-28 08:07:02,1ml/kg
SRV94158,PET43630,VAC0076,2024-12-29 18:06:37,1ml/kg
SRV11257,PET82816,VAC0010,2022-03-25 13:57:46,1ml/kg
SRV87360,PET27839,VAC0080,2023-12-04 18:16:58,1ml/kg
SRV125458,PET63481,VAC0031,2023-11-16 06:38:09,1ml/kg
SRV76382,PET03511,VAC0013,2021-06-28 00:47:16,1ml/kg
SRV173555,PET66984,VAC0056,2024-10-26 23:31:28,1ml/kg
SRV28423,PET17203,VAC0057,2021-02-19 02:12:03,1ml/kg
SRV68723,PET96171,VAC0078,2022-03-10 06:31:26,1ml/kg
SRV170975,PET71558,VAC0097,2022-11-29 13:22:53,1ml/kg
SRV11591,PET61646,VAC0058,2022-08-10 16:22:53,1ml/kg
SRV3880,PET45883,VAC0074,2022-12-16 17:57:21,1ml/kg
SRV194291,PET19960,VAC0078,2023-01-23 10:48:04,1ml/kg
SRV69496,PET77958,VAC0110,2021-04-23 23:42:49,1ml/kg
SRV77018,PET35591,VAC0021,2023-06-24 10:39:18,1ml/kg
SRV0219,PET27814,VAC0027,2024-07-13 08:39:12,1ml/kg
SRV169495,PET107211,VAC0049,2023-01-29 10:26:44,1ml/kg
SRV41181,PET56498,VAC0028,2021-12-31 16:51:16,1ml/kg
SRV195833,PET82077,VAC0111,2021-03-07 17:58:34,1ml/kg
SRV106172,PET26824,VAC0009,2023-02-17 18:17:38,1ml/kg
SRV80055,PET23312,VAC0067,2022-01-09 07:47:53,1ml/kg
SRV119135,PET35028,VAC0038,2023-11-02 17:08:11,1ml/kg
SRV152120,PET34926,VAC0013,2021-05-04 06:17:35,1ml/kg
SRV98068,PET81769,VAC0094,2024-04-04 11:31:58,1ml/kg
SRV178382,PET92389,VAC0118,2022-10-19 08:33:35,1ml/kg
SRV77126,PET81343,VAC0110,2023-04-10 18:19:29,1ml/kg
SRV191887,PET88839,VAC0044,2024-05-09 14:43:32,1ml/kg
SRV177777,PET17089,VAC0092,2021-07-27 16:47:12,1ml/kg
SRV156113,PET03890,VAC0088,2021-05-09 09:56:12,1ml/kg
SRV68123,PET68755,VAC0028,2021-03-27 18:21:07,1ml/kg
SRV160791,PET113826,VAC0039,2022-09-30 12:29:41,1ml/kg
SRV161720,PET48911,VAC0058,2024-07-10 06:22:06,1ml/kg
SRV91962,PET66371,VAC0013,2023-05-30 21:31:16,1ml/kg
SRV66926,PET73506,VAC0030,2022-04-03 20:58:00,1ml/kg
SRV152496,PET49742,VAC0084,2022-04-17 09:38:08,1ml/kg
SRV55077,PET111004,VAC0072,2022-05-15 04:53:29,1ml/kg
SRV172714,PET59181,VAC0119,2021-11-09 14:42:39,1ml/kg
SRV36863,PET27626,VAC0002,2022-12-25 17:27:56,1ml/kg
SRV161809,PET103844,VAC0038,2024-12-23 22:10:34,1ml/kg
SRV189652,PET69024,VAC0020,2022-03-03 17:59:06,1ml/kg
SRV179487,PET22965,VAC0093,2024-03-24 09:59:13,1ml/kg
SRV108882,PET106929,VAC0055,2022-08-18 17:30:48,1ml/kg
SRV59434,PET32093,VAC0097,2024-02-11 09:16:58,1ml/kg
SRV53895,PET53256,VAC0106,2023-04-25 19:14:34,1ml/kg
SRV169429,PET78900,VAC0004,2022-02-16 04:18:52,1ml/kg
SRV64592,PET102190,VAC0049,2024-12-09 00:32:52,1ml/kg
SRV181102,PET71880,VAC0050,2021-07-07 21:09:49,1ml/kg
SRV7160,PET33748,VAC0112,2024-11-30 12:03:12,1ml/kg
SRV177367,PET42516,VAC0077,2024-10-18 05:30:33,1ml/kg
SRV60248,PET22394,VAC0022,2022-11-01 11:44:10,1ml/kg
SRV177684,PET113931,VAC0055,2022-10-13 11:36:01,1ml/kg
SRV40689,PET118446,VAC0068,2021-12-31 04:27:51,1ml/kg
SRV194857,PET19358,VAC0034,2022-06-12 21:57:25,1ml/kg
SRV112870,PET49813,VAC0006,2024-07-17 00:42:57,1ml/kg
SRV90707,PET10983,VAC0096,2024-07-11 19:06:54,1ml/kg
SRV79012,PET02518,VAC0034,2023-11-17 01:17:00,1ml/kg
SRV163532,PET14380,VAC0030,2024-11-30 11:20:06,1ml/kg
SRV182500,PET80516,VAC0030,2023-10-22 13:51:30,1ml/kg
SRV196556,PET15485,VAC0106,2023-07-18 10:22:38,1ml/kg
SRV37241,PET54945,VAC0047,2022-11-30 06:46:40,1ml/kg
SRV199473,PET108291,VAC0106,2023-09-26 13:57:01,1ml/kg
SRV130750,PET13872,VAC0041,2022-05-29 05:54:16,1ml/kg
SRV191167,PET92369,VAC0001,2024-03-08 06:38:35,1ml/kg
SRV58230,PET93419,VAC0081,2023-12-17 21:39:11,1ml/kg
SRV187650,PET112207,VAC0052,2022-09-02 14:36:36,1ml/kg
SRV28162,PET41623,VAC0101,2022-03-20 19:00:51,1ml/kg
SRV96875,PET55450,VAC0013,2023-10-20 12:43:23,1ml/kg
SRV141815,PET90611,VAC0029,2021-10-21 13:02:41,1ml/kg
SRV82262,PET70920,VAC0012,2021-03-26 14:33:02,1ml/kg
SRV150475,PET70963,VAC0018,2024-11-24 08:39:38,1ml/kg
SRV176581,PET70859,VAC0035,2021-07-14 17:56:47,1ml/kg
SRV50468,PET56087,VAC0098,2021-03-21 22:02:38,1ml/kg
SRV174120,PET06634,VAC0078,2022-07-15 23:37:16,1ml/kg
SRV196650,PET35117,VAC0070,2024-12-28 11:40:47,1ml/kg
SRV175833,PET87566,VAC0019,2024-03-21 07:32:55,1ml/kg
SRV134290,PET92704,VAC0059,2023-05-06 10:01:05,1ml/kg
SRV38948,PET52127,VAC0076,2021-09-22 15:45:12,1ml/kg
SRV189202,PET88770,VAC0075,2024-02-04 15:01:19,1ml/kg
SRV88269,PET57872,VAC0041,2022-07-22 01:57:10,1ml/kg
SRV182970,PET05439,VAC0034,2021-08-09 11:55:17,1ml/kg
SRV55966,PET88721,VAC0016,2023-08-30 15:57:20,1ml/kg
SRV21919,PET54019,VAC0107,2023-04-03 19:58:46,1ml/kg
SRV94726,PET48598,VAC0031,2023-12-08 09:22:50,1ml/kg
SRV28089,PET18193,VAC0093,2021-12-28 14:00:03,1ml/kg
SRV78675,PET96663,VAC0108,2021-05-03 08:31:09,1ml/kg
SRV169800,PET86115,VAC0065,2021-11-01 06:46:05,1ml/kg
SRV130651,PET49084,VAC0013,2023-05-24 13:13:01,1ml/kg
SRV153396,PET23883,VAC0066,2021-12-14 15:05:49,1ml/kg
SRV89545,PET35606,VAC0104,2023-07-19 10:58:05,1ml/kg
SRV189245,PET112810,VAC0048,2021-01-07 05:26:13,1ml/kg
SRV166145,PET52721,VAC0100,2021-02-21 23:04:41,1ml/kg
SRV155806,PET15452,VAC0016,2022-06-14 01:49:08,1ml/kg
SRV134421,PET18570,VAC0041,2021-04-24 06:56:32,1ml/kg
SRV103842,PET47817,VAC0003,2021-02-16 05:00:45,1ml/kg
SRV45095,PET11013,VAC0073,2024-02-15 13:46:00,1ml/kg
SRV123428,PET84075,VAC0060,2021-07-20 22:15:50,1ml/kg
SRV176559,PET68035,VAC0013,2024-09-19 09:07:21,1ml/kg
SRV39348,PET107908,VAC0046,2023-06-09 05:12:23,1ml/kg
SRV153323,PET76097,VAC0063,2023-05-25 10:39:03,1ml/kg
SRV141659,PET55919,VAC0039,2021-03-03 01:16:56,1ml/kg
SRV97320,PET57565,VAC0048,2021-02-15 18:14:27,1ml/kg
SRV66607,PET01267,VAC0109,2023-11-26 07:31:12,1ml/kg
SRV183022,PET20872,VAC0108,2023-09-11 14:35:36,1ml/kg
SRV45350,PET113963,VAC0083,2021-04-06 07:33:22,1ml/kg
SRV118485,PET61477,VAC0111,2021-04-02 01:48:25,1ml/kg
SRV63394,PET53269,VAC0034,2024-03-09 21:33:12,1ml/kg
SRV76239,PET20232,VAC0090,2022-01-10 18:52:12,1ml/kg
SRV103871,PET07404,VAC0029,2022-09-15 12:33:46,1ml/kg
SRV181741,PET76344,VAC0113,2024-02-24 13:53:31,1ml/kg
SRV15955,PET108705,VAC0004,2021-06-19 02:16:17,1ml/kg
SRV38446,PET68734,VAC0081,2022-12-04 02:42:59,1ml/kg
SRV168516,PET103893,VAC0110,2023-08-14 18:17:21,1ml/kg
SRV94942,PET118018,VAC0098,2024-11-10 22:13:32,1ml/kg
SRV62201,PET100284,VAC0044,2024-09-05 20:19:49,1ml/kg
SRV158298,PET102463,VAC0006,2022-11-22 11:26:20,1ml/kg
SRV190628,PET30970,VAC0078,2024-02-01 16:12:03,1ml/kg
SRV124480,PET107765,VAC0088,2021-02-12 23:45:26,1ml/kg
SRV147896,PET84438,VAC0070,2023-06-08 14:14:08,1ml/kg
SRV194517,PET40234,VAC0048,2024-01-12 21:48:18,1ml/kg
SRV8009,PET74475,VAC0045,2024-02-16 23:28:18,1ml/kg
SRV151594,PET19802,VAC0115,2022-02-15 18:24:44,1ml/kg
SRV62746,PET103957,VAC0099,2022-01-11 04:45:12,1ml/kg
SRV156497,PET97213,VAC0025,2021-09-23 23:14:00,1ml/kg
SRV108170,PET117971,VAC0082,2023-05-24 13:50:05,1ml/kg
SRV49967,PET77561,VAC0041,2023-02-19 12:45:36,1ml/kg
SRV117604,PET72641,VAC0072,2024-12-06 05:04:08,1ml/kg
SRV168592,PET54747,VAC0071,2023-10-14 09:51:59,1ml/kg
SRV46383,PET03939,VAC0097,2021-11-15 23:55:00,1ml/kg
SRV125329,PET82809,VAC0090,2024-11-07 17:22:52,1ml/kg
SRV24766,PET38742,VAC0023,2022-03-22 05:58:36,1ml/kg
SRV66506,PET63190,VAC0082,2023-02-08 04:34:30,1ml/kg
SRV167509,PET02720,VAC0026,2024-12-11 01:48:46,1ml/kg
SRV22912,PET106581,VAC0017,2024-02-28 06:35:49,1ml/kg
SRV15927,PET53280,VAC0109,2021-01-29 01:41:52,1ml/kg
SRV87455,PET93645,VAC0002,2023-06-25 12:07:34,1ml/kg
SRV29503,PET117852,VAC0094,2021-11-05 11:35:51,1ml/kg
SRV136920,PET80225,VAC0097,2023-05-22 00:24:08,1ml/kg
SRV167040,PET37096,VAC0075,2021-08-30 08:38:51,1ml/kg
SRV103571,PET14621,VAC0012,2024-12-26 18:55:14,1ml/kg
SRV171043,PET46220,VAC0099,2023-02-06 16:45:59,1ml/kg
SRV45838,PET08252,VAC0027,2024-05-09 13:42:06,1ml/kg
SRV42064,PET114360,VAC0100,2024-05-13 19:27:28,1ml/kg
SRV60917,PET112161,VAC0115,2023-11-29 15:11:32,1ml/kg
SRV170018,PET02949,VAC0095,2021-01-08 18:45:28,1ml/kg
SRV196740,PET113940,VAC0021,2021-12-07 14:56:22,1ml/kg
SRV55360,PET14969,VAC0085,2024-02-24 13:34:38,1ml/kg
SRV110715,PET79617,VAC0039,2021-06-20 08:32:03,1ml/kg
SRV164975,PET97114,VAC0067,2022-06-22 21:50:33,1ml/kg
SRV67939,PET46797,VAC0072,2021-11-08 06:37:31,1ml/kg
SRV170675,PET109997,VAC0119,2024-04-19 10:27:58,1ml/kg
SRV195147,PET41203,VAC0033,2023-01-06 07:30:05,1ml/kg
SRV86047,PET35759,VAC0072,2021-08-31 12:14:36,1ml/kg
SRV175512,PET98255,VAC0018,2021-09-05 08:34:15,1ml/kg
SRV50307,PET47751,VAC0093,2022-05-20 13:25:47,1ml/kg
SRV59790,PET104132,VAC0028,2022-01-09 04:57:45,1ml/kg
SRV67083,PET67075,VAC0038,2023-08-03 13:33:11,1ml/kg
SRV101160,PET101225,VAC0017,2021-02-06 21:17:20,1ml/kg
SRV74189,PET118276,VAC0120,2024-12-11 22:56:33,1ml/kg
SRV107230,PET32951,VAC0104,2021-03-09 02:44:20,1ml/kg
SRV133594,PET105980,VAC0102,2021-04-16 19:14:05,1ml/kg
SRV77468,PET101035,VAC0020,2022-02-26 06:01:07,1ml/kg
SRV12315,PET20856,VAC0087,2023-12-17 01:10:43,1ml/kg
SRV65247,PET66041,VAC0110,2023-01-24 11:34:48,1ml/kg
SRV190375,PET94999,VAC0078,2023-10-12 20:48:31,1ml/kg
SRV42029,PET94181,VAC0043,2023-02-18 20:04:37,1ml/kg
SRV179265,PET91139,VAC0022,2023-04-02 11:07:51,1ml/kg
SRV94653,PET05323,VAC0089,2021-08-08 18:29:36,1ml/kg
SRV173915,PET72392,VAC0023,2024-05-13 09:37:01,1ml/kg
SRV105768,PET88751,VAC0046,2022-11-27 21:20:48,1ml/kg
SRV5279,PET02007,VAC0066,2021-01-14 11:50:35,1ml/kg
SRV192006,PET51813,VAC0004,2024-03-17 16:51:03,1ml/kg
SRV161359,PET89395,VAC0095,2022-01-23 16:21:28,1ml/kg
SRV194839,PET119958,VAC0021,2023-03-31 05:24:17,1ml/kg
SRV14888,PET112186,VAC0022,2023-09-12 08:06:30,1ml/kg
SRV139606,PET92858,VAC0082,2024-01-22 17:22:47,1ml/kg
SRV155262,PET97426,VAC0004,2024-03-17 21:57:57,1ml/kg
SRV181990,PET110511,VAC0108,2023-04-07 07:36:51,1ml/kg
SRV7287,PET20032,VAC0096,2023-12-04 15:48:36,1ml/kg
SRV93001,PET53910,VAC0090,2021-08-09 04:22:41,1ml/kg
SRV151769,PET38616,VAC0043,2021-07-26 21:48:59,1ml/kg
SRV100865,PET82843,VAC0116,2022-10-15 12:08:15,1ml/kg
SRV22075,PET85746,VAC0053,2021-12-25 19:44:21,1ml/kg
SRV114306,PET38498,VAC0028,2021-07-03 23:49:55,1ml/kg
SRV62304,PET12102,VAC0092,2022-07-06 13:45:57,1ml/kg
SRV64044,PET24893,VAC0017,2021-12-27 21:42:25,1ml/kg
SRV162769,PET40851,VAC0020,2021-03-30 13:18:51,1ml/kg
SRV78306,PET61629,VAC0025,2021-10-20 03:29:52,1ml/kg
SRV147073,PET113179,VAC0036,2021-08-31 00:09:11,1ml/kg
SRV82470,PET103118,VAC0012,2023-02-23 03:28:16,1ml/kg
SRV110727,PET45826,VAC0025,2023-01-07 21:35:23,1ml/kg
SRV61577,PET96514,VAC0008,2023-06-02 02:23:08,1ml/kg
SRV17325,PET56301,VAC0024,2024-05-17 13:42:54,1ml/kg
SRV8178,PET26001,VAC0056,2024-12-12 01:49:19,1ml/kg
SRV97720,PET53084,VAC0026,2021-02-04 07:41:41,1ml/kg
SRV161493,PET43205,VAC0116,2023-09-16 07:12:57,1ml/kg
SRV20617,PET25977,VAC0007,2023-03-11 18:05:11,1ml/kg
SRV56396,PET109732,VAC0027,2023-11-24 20:43:23,1ml/kg
SRV5386,PET97923,VAC0008,2023-08-24 18:04:57,1ml/kg
SRV0885,PET53339,VAC0076,2022-12-03 23:13:58,1ml/kg
SRV172099,PET92815,VAC0071,2024-01-09 17:17:46,1ml/kg
SRV131902,PET42976,VAC0100,2022-12-12 15:13:33,1ml/kg
SRV133536,PET110553,VAC0028,2023-10-22 07:54:02,1ml/kg
SRV4668,PET74962,VAC0080,2021-05-05 10:42:15,1ml/kg
SRV156317,PET113662,VAC0025,2021-12-03 05:22:09,1ml/kg
SRV113926,PET119424,VAC0012,2023-01-10 08:27:45,1ml/kg
SRV52927,PET03608,VAC0023,2023-12-29 22:31:30,1ml/kg
SRV72717,PET39726,VAC0095,2021-12-17 11:05:30,1ml/kg
SRV98112,PET42134,VAC0081,2022-05-15 08:01:04,1ml/kg
SRV22627,PET04631,VAC0086,2021-12-10 14:41:35,1ml/kg
SRV103286,PET10163,VAC0084,2022-03-18 03:49:29,1ml/kg
SRV116490,PET56872,VAC0023,2022-11-07 04:26:54,1ml/kg
SRV170193,PET44013,VAC0067,2022-09-14 21:06:52,1ml/kg
SRV148184,PET112125,VAC0096,2023-04-11 08:15:13,1ml/kg
SRV147241,PET69459,VAC0119,2022-06-19 01:57:03,1ml/kg
SRV112322,PET40271,VAC0017,2022-01-23 11:12:57,1ml/kg
SRV100934,PET56559,VAC0048,2024-08-21 03:43:43,1ml/kg
SRV3041,PET75330,VAC0093,2024-05-28 18:16:46,1ml/kg
SRV93266,PET08321,VAC0120,2022-02-07 01:54:26,1ml/kg
SRV99064,PET51154,VAC0012,2021-02-19 23:18:14,1ml/kg
SRV89406,PET45860,VAC0012,2022-01-19 00:15:59,1ml/kg
SRV129488,PET90183,VAC0020,2024-02-27 21:22:47,1ml/kg
SRV42801,PET39704,VAC0063,2024-11-21 18:00:09,1ml/kg
SRV47453,PET17652,VAC0070,2022-09-21 09:52:43,1ml/kg
SRV190278,PET86676,VAC0119,2022-07-17 10:44:19,1ml/kg
SRV196620,PET57397,VAC0015,2022-01-23 11:24:10,1ml/kg
SRV60345,PET108782,VAC0023,2024-01-17 03:22:49,1ml/kg
SRV130788,PET106562,VAC0069,2022-05-29 18:40:46,1ml/kg
SRV176124,PET88782,VAC0061,2024-08-26 19:34:00,1ml/kg
SRV159055,PET64368,VAC0101,2023-02-23 18:20:04,1ml/kg
SRV93270,PET62474,VAC0077,2023-06-24 00:16:13,1ml/kg
SRV188842,PET40875,VAC0071,2023-05-25 00:37:19,1ml/kg
SRV5759,PET48323,VAC0066,2023-08-20 18:31:46,1ml/kg
SRV103731,PET114578,VAC0041,2024-07-09 08:06:28,1ml/kg
SRV40434,PET70618,VAC0083,2021-01-19 16:57:03,1ml/kg
SRV75932,PET84650,VAC0059,2023-03-23 13:04:27,1ml/kg
SRV193978,PET54159,VAC0106,2024-07-11 13:33:16,1ml/kg
SRV53148,PET27989,VAC0049,2024-06-08 06:27:48,1ml/kg
SRV183572,PET63438,VAC0044,2022-11-27 00:37:11,1ml/kg
SRV63317,PET90337,VAC0050,2024-01-21 02:02:54,1ml/kg
SRV106853,PET65274,VAC0021,2022-12-09 14:24:51,1ml/kg
SRV117871,PET78557,VAC0090,2021-02-26 04:11:13,1ml/kg
SRV13691,PET89769,VAC0057,2024-01-30 13:14:26,1ml/kg
SRV71069,PET31997,VAC0048,2021-11-01 14:27:14,1ml/kg
SRV191509,PET62450,VAC0010,2023-08-06 16:40:29,1ml/kg
SRV133573,PET82198,VAC0054,2022-10-31 03:51:55,1ml/kg
SRV8897,PET77886,VAC0036,2023-09-01 23:32:19,1ml/kg
SRV90841,PET15651,VAC0057,2021-11-30 18:26:58,1ml/kg
SRV146980,PET43452,VAC0090,2024-05-12 02:48:07,1ml/kg
SRV173679,PET67451,VAC0025,2023-02-02 14:32:54,1ml/kg
SRV63368,PET95844,VAC0043,2024-01-17 02:40:00,1ml/kg
SRV19281,PET117531,VAC0112,2021-12-26 05:17:22,1ml/kg
SRV103956,PET89810,VAC0039,2023-10-12 15:53:03,1ml/kg
