TaskID,AssignmentID,TaskName,IsCompleted,CompletedTime
TSK79350,ASN19822,Kiểm tra đi vệ sinh,1,2024-11-06 03:50:53
TSK79351,ASN19822,Theo dõi sốt,1,2022-03-17 20:35:57
TSK79352,ASN19822,Kiểm tra phản xạ tỉnh táo,0,
TSK79353,ASN19823,Kiểm tra nhịp thở,1,2022-02-14 04:36:25
TSK79354,ASN19823,Đo nhiệt độ cơ thể,1,2022-06-25 08:46:44
TSK79355,ASN19823,Vệ sinh vết mổ,1,2024-09-08 21:02:43
TSK79356,ASN19823,Kiểm tra rỉ dịch,0,
TSK79357,ASN19823,Kiểm tra đi vệ sinh,1,2023-10-12 03:53:31
TSK79358,ASN19824,Đo nhiệt độ cơ thể,1,2024-07-03 05:54:27
TSK79359,ASN19824,Vệ sinh vết mổ,0,
TSK79360,ASN19824,Kiểm tra rỉ dịch,0,
TSK79361,ASN19824,Theo dõi sốt,1,2023-10-22 18:26:32
TSK79362,ASN19824,Đánh giá mức độ đau,1,2021-11-14 04:32:29
TSK79363,ASN19825,Kiểm tra sưng tấy,1,2022-06-04 22:01:07
TSK79364,ASN19825,Theo dõi sốt,1,2021-06-15 03:17:23
TSK79365,ASN19825,Kiểm tra rỉ dịch,1,2021-07-30 08:36:14
TSK79366,ASN19825,Kiểm tra nhịp thở,0,
TSK79367,ASN19825,Kiểm tra ăn uống,1,2022-12-27 02:58:19
TSK79368,ASN19826,Kiểm tra phản xạ tỉnh táo,1,2022-05-24 10:29:18
TSK79369,ASN19826,Kiểm tra tuần hoàn,0,
TSK79370,ASN19826,Kiểm tra sưng tấy,1,2024-05-09 05:57:06
TSK79371,ASN19826,Kiểm tra ăn uống,1,2023-10-20 08:31:47
TSK79372,ASN19826,Đánh giá mức độ đau,1,2024-07-18 17:50:28
TSK79373,ASN19827,Kiểm tra đi vệ sinh,1,2022-04-24 03:24:25
TSK79374,ASN19827,Kiểm tra nhịp thở,0,
TSK79375,ASN19827,Theo dõi sốt,1,2022-08-01 13:48:09
TSK79376,ASN19827,Đo nhiệt độ cơ thể,1,2022-08-14 01:05:40
TSK79377,ASN19827,Kiểm tra sưng tấy,1,2023-11-19 16:59:02
TSK79378,ASN19828,Vệ sinh vết mổ,0,
TSK79379,ASN19828,Kiểm tra nhịp thở,1,2023-10-31 10:44:49
TSK79380,ASN19828,Kiểm tra độ liền da,0,
TSK79381,ASN19829,Kiểm tra tuần hoàn,0,
TSK79382,ASN19829,Đo nhiệt độ cơ thể,1,2023-04-13 12:27:08
TSK79383,ASN19829,Kiểm tra ăn uống,0,
TSK79384,ASN19829,Kiểm tra nhịp thở,1,2021-01-19 09:03:26
TSK79385,ASN19830,Theo dõi sốt,1,2021-01-17 04:31:24
TSK79386,ASN19830,Kiểm tra rỉ dịch,0,
TSK79387,ASN19830,Kiểm tra phản xạ tỉnh táo,0,
TSK79388,ASN19830,Kiểm tra nhịp thở,1,2023-02-26 23:44:04
TSK79389,ASN19831,Kiểm tra tuần hoàn,1,2024-05-24 06:37:04
TSK79390,ASN19831,Đánh giá mức độ đau,0,
TSK79391,ASN19831,Vệ sinh vết mổ,1,2024-01-15 01:22:56
TSK79392,ASN19832,Kiểm tra nhịp thở,1,2024-08-27 13:59:28
TSK79393,ASN19832,Kiểm tra ăn uống,1,2023-06-10 06:35:12
TSK79394,ASN19832,Kiểm tra đi vệ sinh,0,
TSK79395,ASN19832,Đo nhiệt độ cơ thể,0,
TSK79396,ASN19832,Kiểm tra phản xạ tỉnh táo,0,
TSK79397,ASN19833,Đánh giá mức độ đau,1,2022-06-25 13:50:33
TSK79398,ASN19833,Kiểm tra nhịp thở,1,2024-10-19 01:37:45
TSK79399,ASN19833,Kiểm tra rỉ dịch,1,2024-02-29 22:39:41
TSK79400,ASN19833,Kiểm tra sưng tấy,1,2023-11-03 20:55:00
TSK79401,ASN19833,Kiểm tra ăn uống,1,2023-12-19 00:20:46
TSK79402,ASN19834,Kiểm tra sưng tấy,1,2021-01-08 04:39:14
TSK79403,ASN19834,Kiểm tra đi vệ sinh,1,2024-08-13 10:24:44
TSK79404,ASN19834,Đo nhiệt độ cơ thể,1,2021-05-24 03:20:52
TSK79405,ASN19834,Kiểm tra tuần hoàn,0,
TSK79406,ASN19835,Kiểm tra độ liền da,0,
TSK79407,ASN19835,Kiểm tra sưng tấy,1,2021-12-22 23:39:52
TSK79408,ASN19835,Kiểm tra rỉ dịch,1,2023-03-10 06:04:36
TSK79409,ASN19836,Kiểm tra nhịp thở,1,2024-01-02 18:20:17
TSK79410,ASN19836,Kiểm tra phản xạ tỉnh táo,1,2023-06-20 16:00:04
TSK79411,ASN19836,Đo nhiệt độ cơ thể,1,2021-12-24 02:17:23
TSK79412,ASN19836,Kiểm tra sưng tấy,1,2023-06-22 10:51:03
TSK79413,ASN19836,Đánh giá mức độ đau,0,
TSK79414,ASN19837,Vệ sinh vết mổ,1,2024-03-04 22:14:02
TSK79415,ASN19837,Theo dõi sốt,0,
TSK79416,ASN19837,Kiểm tra phản xạ tỉnh táo,1,2023-11-05 08:17:13
TSK79417,ASN19838,Kiểm tra đi vệ sinh,1,2022-02-08 19:58:10
TSK79418,ASN19838,Đo nhiệt độ cơ thể,1,2021-08-09 02:24:07
TSK79419,ASN19838,Kiểm tra ăn uống,0,
TSK79420,ASN19838,Kiểm tra độ liền da,1,2021-02-22 02:47:17
TSK79421,ASN19838,Đánh giá mức độ đau,1,2022-06-16 19:36:18
TSK79422,ASN19839,Vệ sinh vết mổ,0,
TSK79423,ASN19839,Kiểm tra nhịp thở,1,2023-01-12 16:29:45
TSK79424,ASN19839,Theo dõi sốt,1,2021-09-04 09:43:33
TSK79425,ASN19839,Kiểm tra phản xạ tỉnh táo,1,2024-03-13 23:52:04
TSK79426,ASN19839,Đo nhiệt độ cơ thể,0,
TSK79427,ASN19840,Vệ sinh vết mổ,1,2024-05-29 21:49:02
TSK79428,ASN19840,Đánh giá mức độ đau,1,2022-03-06 08:17:03
TSK79429,ASN19840,Kiểm tra độ liền da,1,2024-03-26 11:42:09
TSK79430,ASN19840,Kiểm tra phản xạ tỉnh táo,0,
TSK79431,ASN19841,Theo dõi sốt,1,2021-05-24 11:01:00
TSK79432,ASN19841,Kiểm tra phản xạ tỉnh táo,1,2021-11-11 14:08:14
TSK79433,ASN19841,Kiểm tra rỉ dịch,1,2024-09-17 18:49:32
TSK79434,ASN19841,Kiểm tra tuần hoàn,1,2021-12-26 23:52:15
TSK79435,ASN19841,Kiểm tra ăn uống,1,2022-09-27 14:21:11
TSK79436,ASN19842,Kiểm tra sưng tấy,0,
TSK79437,ASN19842,Kiểm tra rỉ dịch,1,2022-08-03 08:42:42
TSK79438,ASN19842,Kiểm tra ăn uống,1,2021-12-30 02:06:01
TSK79439,ASN19842,Kiểm tra độ liền da,1,2023-01-08 22:50:12
TSK79440,ASN19843,Đánh giá mức độ đau,1,2021-08-15 00:08:50
TSK79441,ASN19843,Kiểm tra sưng tấy,1,2023-08-19 12:49:27
TSK79442,ASN19843,Kiểm tra ăn uống,1,2022-03-01 05:21:23
TSK79443,ASN19843,Đo nhiệt độ cơ thể,1,2023-06-22 14:32:41
TSK79444,ASN19844,Kiểm tra phản xạ tỉnh táo,1,2022-01-30 22:54:20
TSK79445,ASN19844,Đánh giá mức độ đau,1,2024-08-16 01:50:03
TSK79446,ASN19844,Kiểm tra tuần hoàn,1,2024-04-09 14:43:16
TSK79447,ASN19845,Đo nhiệt độ cơ thể,1,2021-01-05 04:45:19
TSK79448,ASN19845,Vệ sinh vết mổ,1,2021-09-08 21:25:58
TSK79449,ASN19845,Kiểm tra rỉ dịch,0,
TSK79450,ASN19845,Kiểm tra phản xạ tỉnh táo,1,2023-01-14 09:41:37
TSK79451,ASN19846,Kiểm tra tuần hoàn,0,
TSK79452,ASN19846,Vệ sinh vết mổ,1,2024-07-12 04:31:49
TSK79453,ASN19846,Kiểm tra độ liền da,0,
TSK79454,ASN19846,Đo nhiệt độ cơ thể,0,
TSK79455,ASN19846,Kiểm tra phản xạ tỉnh táo,1,2021-03-20 13:33:54
TSK79456,ASN19847,Vệ sinh vết mổ,1,2024-12-29 00:35:33
TSK79457,ASN19847,Kiểm tra rỉ dịch,1,2023-09-22 06:28:52
TSK79458,ASN19847,Kiểm tra phản xạ tỉnh táo,1,2021-11-26 11:15:23
TSK79459,ASN19847,Kiểm tra độ liền da,1,2024-05-23 19:08:11
TSK79460,ASN19847,Kiểm tra đi vệ sinh,1,2022-10-20 11:54:47
TSK79461,ASN19848,Đánh giá mức độ đau,1,2021-09-17 18:51:43
TSK79462,ASN19848,Kiểm tra tuần hoàn,0,
TSK79463,ASN19848,Kiểm tra ăn uống,1,2022-05-31 13:17:25
TSK79464,ASN19848,Vệ sinh vết mổ,1,2021-12-30 00:52:00
TSK79465,ASN19849,Kiểm tra đi vệ sinh,1,2022-04-17 12:10:44
TSK79466,ASN19849,Đánh giá mức độ đau,1,2024-09-03 03:19:07
TSK79467,ASN19849,Kiểm tra rỉ dịch,0,
TSK79468,ASN19849,Kiểm tra độ liền da,1,2021-09-20 06:34:58
TSK79469,ASN19849,Kiểm tra ăn uống,0,
TSK79470,ASN19850,Kiểm tra nhịp thở,1,2022-01-18 00:40:02
TSK79471,ASN19850,Kiểm tra rỉ dịch,1,2021-01-24 11:38:07
TSK79472,ASN19850,Kiểm tra sưng tấy,1,2022-10-27 00:51:51
TSK79473,ASN19850,Kiểm tra ăn uống,0,
TSK79474,ASN19851,Đo nhiệt độ cơ thể,0,
TSK79475,ASN19851,Vệ sinh vết mổ,0,
TSK79476,ASN19851,Theo dõi sốt,1,2022-12-11 19:34:19
TSK79477,ASN19851,Kiểm tra ăn uống,1,2022-07-13 16:33:51
TSK79478,ASN19851,Kiểm tra sưng tấy,1,2023-07-30 15:38:50
TSK79479,ASN19852,Kiểm tra độ liền da,1,2021-08-02 08:01:38
TSK79480,ASN19852,Đo nhiệt độ cơ thể,0,
TSK79481,ASN19852,Đánh giá mức độ đau,1,2024-04-06 03:44:20
TSK79482,ASN19853,Kiểm tra rỉ dịch,1,2021-04-11 01:44:09
TSK79483,ASN19853,Đánh giá mức độ đau,0,
TSK79484,ASN19853,Kiểm tra đi vệ sinh,1,2023-01-08 05:25:19
TSK79485,ASN19854,Kiểm tra độ liền da,1,2023-07-12 13:09:43
TSK79486,ASN19854,Kiểm tra ăn uống,1,2024-07-05 18:29:24
TSK79487,ASN19854,Vệ sinh vết mổ,1,2023-03-17 16:24:27
TSK79488,ASN19854,Kiểm tra phản xạ tỉnh táo,0,
TSK79489,ASN19854,Theo dõi sốt,1,2023-05-02 23:37:07
TSK79490,ASN19855,Kiểm tra ăn uống,1,2022-02-03 17:38:06
TSK79491,ASN19855,Kiểm tra phản xạ tỉnh táo,1,2023-01-17 13:48:12
TSK79492,ASN19855,Vệ sinh vết mổ,1,2023-07-19 21:42:16
TSK79493,ASN19855,Đo nhiệt độ cơ thể,0,
TSK79494,ASN19856,Vệ sinh vết mổ,0,
TSK79495,ASN19856,Đánh giá mức độ đau,1,2021-12-07 03:47:03
TSK79496,ASN19856,Kiểm tra rỉ dịch,1,2022-05-03 10:01:06
TSK79497,ASN19857,Kiểm tra tuần hoàn,1,2024-01-14 16:04:51
TSK79498,ASN19857,Theo dõi sốt,0,
TSK79499,ASN19857,Đánh giá mức độ đau,0,
TSK79500,ASN19858,Kiểm tra tuần hoàn,0,
TSK79501,ASN19858,Đánh giá mức độ đau,1,2022-05-21 23:44:59
TSK79502,ASN19858,Kiểm tra ăn uống,1,2021-03-23 09:06:31
TSK79503,ASN19858,Kiểm tra độ liền da,1,2021-07-21 22:37:45
TSK79504,ASN19859,Đánh giá mức độ đau,1,2021-05-10 15:27:42
TSK79505,ASN19859,Theo dõi sốt,0,
TSK79506,ASN19859,Kiểm tra sưng tấy,0,
TSK79507,ASN19859,Vệ sinh vết mổ,1,2024-10-14 09:44:27
TSK79508,ASN19859,Đo nhiệt độ cơ thể,1,2024-01-20 02:57:45
TSK79509,ASN19860,Theo dõi sốt,1,2023-04-09 19:01:10
TSK79510,ASN19860,Kiểm tra độ liền da,1,2024-02-28 19:36:32
TSK79511,ASN19860,Kiểm tra ăn uống,1,2021-12-06 18:15:11
TSK79512,ASN19860,Kiểm tra đi vệ sinh,0,
TSK79513,ASN19860,Kiểm tra tuần hoàn,1,2022-09-29 11:25:21
TSK79514,ASN19861,Vệ sinh vết mổ,1,2024-09-30 05:52:49
TSK79515,ASN19861,Kiểm tra đi vệ sinh,0,
TSK79516,ASN19861,Kiểm tra rỉ dịch,1,2024-08-18 11:26:21
TSK79517,ASN19862,Đo nhiệt độ cơ thể,1,2023-01-09 17:45:31
TSK79518,ASN19862,Kiểm tra đi vệ sinh,1,2023-01-28 23:26:40
TSK79519,ASN19862,Kiểm tra rỉ dịch,0,
TSK79520,ASN19863,Kiểm tra nhịp thở,0,
TSK79521,ASN19863,Kiểm tra tuần hoàn,0,
TSK79522,ASN19863,Kiểm tra phản xạ tỉnh táo,1,2022-05-07 02:00:36
TSK79523,ASN19864,Đo nhiệt độ cơ thể,1,2021-02-07 15:01:33
TSK79524,ASN19864,Kiểm tra đi vệ sinh,1,2024-10-27 22:15:55
TSK79525,ASN19864,Đánh giá mức độ đau,0,
TSK79526,ASN19864,Kiểm tra phản xạ tỉnh táo,1,2021-03-13 03:10:59
TSK79527,ASN19865,Kiểm tra ăn uống,1,2023-01-09 15:17:51
TSK79528,ASN19865,Đánh giá mức độ đau,1,2022-05-22 19:39:27
TSK79529,ASN19865,Theo dõi sốt,1,2023-01-10 11:26:04
TSK79530,ASN19865,Vệ sinh vết mổ,0,
TSK79531,ASN19866,Đánh giá mức độ đau,1,2023-07-20 01:35:47
TSK79532,ASN19866,Theo dõi sốt,0,
TSK79533,ASN19866,Kiểm tra rỉ dịch,1,2024-05-19 07:21:18
TSK79534,ASN19867,Kiểm tra rỉ dịch,1,2023-04-09 05:14:30
TSK79535,ASN19867,Kiểm tra sưng tấy,1,2023-08-12 20:09:21
TSK79536,ASN19867,Kiểm tra đi vệ sinh,1,2024-05-13 10:01:17
TSK79537,ASN19868,Kiểm tra độ liền da,1,2021-05-27 16:11:21
TSK79538,ASN19868,Kiểm tra rỉ dịch,1,2023-12-04 18:44:30
TSK79539,ASN19868,Đo nhiệt độ cơ thể,1,2021-12-31 02:49:05
TSK79540,ASN19869,Theo dõi sốt,1,2024-06-12 11:57:28
TSK79541,ASN19869,Kiểm tra ăn uống,0,
TSK79542,ASN19869,Kiểm tra độ liền da,1,2023-09-11 12:52:00
TSK79543,ASN19870,Kiểm tra đi vệ sinh,1,2024-05-20 16:23:01
TSK79544,ASN19870,Kiểm tra nhịp thở,0,
TSK79545,ASN19870,Kiểm tra tuần hoàn,1,2021-07-21 04:08:20
TSK79546,ASN19870,Kiểm tra ăn uống,0,
TSK79547,ASN19870,Vệ sinh vết mổ,0,
TSK79548,ASN19871,Kiểm tra tuần hoàn,1,2022-04-24 00:19:37
TSK79549,ASN19871,Kiểm tra sưng tấy,1,2022-04-02 06:34:44
TSK79550,ASN19871,Kiểm tra độ liền da,1,2023-04-16 09:35:01
TSK79551,ASN19871,Kiểm tra nhịp thở,0,
TSK79552,ASN19872,Theo dõi sốt,0,
TSK79553,ASN19872,Kiểm tra nhịp thở,1,2022-01-18 01:04:02
TSK79554,ASN19872,Kiểm tra rỉ dịch,1,2022-08-16 09:15:08
TSK79555,ASN19872,Kiểm tra ăn uống,1,2022-09-11 05:40:19
TSK79556,ASN19872,Vệ sinh vết mổ,1,2023-12-30 23:55:37
TSK79557,ASN19873,Kiểm tra sưng tấy,1,2021-02-05 02:05:01
TSK79558,ASN19873,Kiểm tra ăn uống,1,2021-10-24 21:23:43
TSK79559,ASN19873,Vệ sinh vết mổ,1,2024-08-02 13:12:27
TSK79560,ASN19873,Đánh giá mức độ đau,0,
TSK79561,ASN19873,Kiểm tra tuần hoàn,1,2021-06-26 01:22:53
TSK79562,ASN19874,Kiểm tra ăn uống,1,2022-10-17 20:50:54
TSK79563,ASN19874,Kiểm tra độ liền da,0,
TSK79564,ASN19874,Theo dõi sốt,1,2024-01-17 20:05:53
TSK79565,ASN19874,Kiểm tra sưng tấy,1,2021-10-20 08:58:36
TSK79566,ASN19875,Đánh giá mức độ đau,1,2024-12-16 10:47:12
TSK79567,ASN19875,Kiểm tra ăn uống,1,2023-04-18 23:23:00
TSK79568,ASN19875,Kiểm tra sưng tấy,1,2024-08-20 20:58:07
TSK79569,ASN19875,Kiểm tra nhịp thở,0,
TSK79570,ASN19875,Kiểm tra đi vệ sinh,1,2021-09-26 13:34:47
TSK79571,ASN19876,Kiểm tra rỉ dịch,1,2021-01-23 22:25:08
TSK79572,ASN19876,Kiểm tra ăn uống,0,
TSK79573,ASN19876,Đánh giá mức độ đau,0,
TSK79574,ASN19877,Đánh giá mức độ đau,1,2024-09-25 14:37:43
TSK79575,ASN19877,Kiểm tra nhịp thở,0,
TSK79576,ASN19877,Kiểm tra đi vệ sinh,1,2021-04-02 13:38:24
TSK79577,ASN19878,Kiểm tra ăn uống,0,
TSK79578,ASN19878,Theo dõi sốt,1,2022-01-09 09:26:20
TSK79579,ASN19878,Đánh giá mức độ đau,1,2023-12-07 07:00:09
TSK79580,ASN19879,Kiểm tra độ liền da,0,
TSK79581,ASN19879,Kiểm tra sưng tấy,1,2022-08-03 14:40:36
TSK79582,ASN19879,Theo dõi sốt,1,2022-12-25 11:00:20
TSK79583,ASN19880,Kiểm tra rỉ dịch,0,
TSK79584,ASN19880,Đo nhiệt độ cơ thể,0,
TSK79585,ASN19880,Kiểm tra phản xạ tỉnh táo,1,2021-06-21 21:52:15
TSK79586,ASN19881,Kiểm tra đi vệ sinh,1,2021-10-19 08:49:56
TSK79587,ASN19881,Kiểm tra rỉ dịch,0,
TSK79588,ASN19881,Kiểm tra nhịp thở,1,2024-10-14 17:51:30
TSK79589,ASN19881,Kiểm tra độ liền da,1,2024-08-04 00:20:31
TSK79590,ASN19881,Theo dõi sốt,1,2024-12-18 23:24:20
TSK79591,ASN19882,Kiểm tra độ liền da,1,2023-06-25 05:10:09
TSK79592,ASN19882,Kiểm tra ăn uống,1,2021-02-01 02:06:24
TSK79593,ASN19882,Đánh giá mức độ đau,0,
TSK79594,ASN19882,Kiểm tra nhịp thở,1,2022-06-29 21:58:43
TSK79595,ASN19883,Kiểm tra phản xạ tỉnh táo,1,2022-01-06 21:52:00
TSK79596,ASN19883,Vệ sinh vết mổ,1,2021-09-04 05:17:31
TSK79597,ASN19883,Đánh giá mức độ đau,1,2023-09-16 22:50:02
TSK79598,ASN19883,Kiểm tra tuần hoàn,1,2024-06-06 22:24:12
TSK79599,ASN19884,Kiểm tra ăn uống,1,2021-12-10 00:33:51
TSK79600,ASN19884,Kiểm tra sưng tấy,1,2022-09-25 23:39:43
TSK79601,ASN19884,Kiểm tra nhịp thở,0,
TSK79602,ASN19885,Kiểm tra đi vệ sinh,1,2023-11-29 02:51:40
TSK79603,ASN19885,Kiểm tra tuần hoàn,0,
TSK79604,ASN19885,Kiểm tra nhịp thở,1,2023-12-29 15:59:36
TSK79605,ASN19886,Kiểm tra sưng tấy,0,
TSK79606,ASN19886,Kiểm tra phản xạ tỉnh táo,1,2024-10-17 06:24:29
TSK79607,ASN19886,Đo nhiệt độ cơ thể,1,2021-05-09 21:30:31
TSK79608,ASN19887,Kiểm tra độ liền da,1,2024-06-23 23:23:40
TSK79609,ASN19887,Theo dõi sốt,0,
TSK79610,ASN19887,Đánh giá mức độ đau,0,
TSK79611,ASN19888,Kiểm tra độ liền da,1,2023-08-03 21:38:37
TSK79612,ASN19888,Kiểm tra tuần hoàn,1,2021-05-03 20:42:00
TSK79613,ASN19888,Đánh giá mức độ đau,0,
TSK79614,ASN19889,Đánh giá mức độ đau,1,2024-12-14 17:18:23
TSK79615,ASN19889,Kiểm tra rỉ dịch,1,2021-09-06 09:19:17
TSK79616,ASN19889,Theo dõi sốt,1,2022-06-19 01:36:59
TSK79617,ASN19890,Theo dõi sốt,1,2023-09-17 08:36:26
TSK79618,ASN19890,Đo nhiệt độ cơ thể,1,2022-03-07 14:45:32
TSK79619,ASN19890,Kiểm tra nhịp thở,0,
TSK79620,ASN19891,Kiểm tra độ liền da,0,
TSK79621,ASN19891,Đo nhiệt độ cơ thể,1,2024-04-18 07:55:04
TSK79622,ASN19891,Vệ sinh vết mổ,0,
TSK79623,ASN19891,Kiểm tra rỉ dịch,1,2024-12-04 16:58:53
TSK79624,ASN19891,Kiểm tra sưng tấy,1,2023-12-05 05:12:40
TSK79625,ASN19892,Đánh giá mức độ đau,1,2021-09-01 11:24:00
TSK79626,ASN19892,Kiểm tra tuần hoàn,0,
TSK79627,ASN19892,Kiểm tra phản xạ tỉnh táo,0,
TSK79628,ASN19892,Kiểm tra nhịp thở,1,2022-05-28 22:37:48
TSK79629,ASN19892,Kiểm tra sưng tấy,1,2021-10-13 02:23:23
TSK79630,ASN19893,Kiểm tra độ liền da,1,2022-11-25 20:47:37
TSK79631,ASN19893,Kiểm tra nhịp thở,0,
TSK79632,ASN19893,Kiểm tra rỉ dịch,1,2023-09-06 04:59:56
TSK79633,ASN19894,Đánh giá mức độ đau,1,2024-04-12 23:57:19
TSK79634,ASN19894,Kiểm tra sưng tấy,1,2022-09-23 20:33:34
TSK79635,ASN19894,Kiểm tra phản xạ tỉnh táo,1,2024-10-09 13:34:05
TSK79636,ASN19894,Kiểm tra nhịp thở,1,2021-02-16 00:01:03
TSK79637,ASN19894,Theo dõi sốt,0,
TSK79638,ASN19895,Đánh giá mức độ đau,1,2024-06-11 05:18:06
TSK79639,ASN19895,Kiểm tra sưng tấy,1,2023-07-21 06:45:31
TSK79640,ASN19895,Kiểm tra độ liền da,0,
TSK79641,ASN19896,Đo nhiệt độ cơ thể,1,2023-11-26 04:45:31
TSK79642,ASN19896,Đánh giá mức độ đau,1,2024-10-06 18:46:38
TSK79643,ASN19896,Kiểm tra tuần hoàn,1,2022-05-24 16:17:16
TSK79644,ASN19896,Kiểm tra sưng tấy,0,
TSK79645,ASN19897,Kiểm tra độ liền da,0,
TSK79646,ASN19897,Kiểm tra rỉ dịch,1,2022-11-21 12:13:46
TSK79647,ASN19897,Kiểm tra ăn uống,0,
TSK79648,ASN19898,Kiểm tra nhịp thở,1,2023-04-21 15:08:02
TSK79649,ASN19898,Kiểm tra độ liền da,1,2021-07-09 21:28:41
TSK79650,ASN19898,Kiểm tra rỉ dịch,1,2021-02-08 17:30:29
TSK79651,ASN19898,Kiểm tra phản xạ tỉnh táo,1,2021-01-21 10:11:32
TSK79652,ASN19898,Theo dõi sốt,1,2022-01-25 07:28:16
TSK79653,ASN19899,Theo dõi sốt,1,2021-05-09 08:51:00
TSK79654,ASN19899,Kiểm tra ăn uống,1,2022-01-29 21:36:43
TSK79655,ASN19899,Vệ sinh vết mổ,1,2021-12-24 05:12:50
TSK79656,ASN19899,Đo nhiệt độ cơ thể,1,2021-12-09 02:00:01
TSK79657,ASN19900,Kiểm tra tuần hoàn,1,2024-08-19 07:33:06
TSK79658,ASN19900,Kiểm tra ăn uống,1,2023-03-01 10:14:22
TSK79659,ASN19900,Kiểm tra đi vệ sinh,1,2021-05-22 23:42:13
TSK79660,ASN19900,Theo dõi sốt,1,2024-02-21 10:53:48
TSK79661,ASN19901,Kiểm tra ăn uống,0,
TSK79662,ASN19901,Theo dõi sốt,0,
TSK79663,ASN19901,Kiểm tra độ liền da,0,
TSK79664,ASN19902,Kiểm tra phản xạ tỉnh táo,1,2023-07-22 18:32:16
TSK79665,ASN19902,Kiểm tra tuần hoàn,1,2024-09-04 02:53:06
TSK79666,ASN19902,Kiểm tra độ liền da,1,2021-02-09 18:21:58
TSK79667,ASN19902,Kiểm tra đi vệ sinh,1,2021-03-15 11:31:29
TSK79668,ASN19902,Vệ sinh vết mổ,1,2024-07-24 05:16:40
TSK79669,ASN19903,Kiểm tra phản xạ tỉnh táo,0,
TSK79670,ASN19903,Đánh giá mức độ đau,1,2022-05-30 21:46:10
TSK79671,ASN19903,Đo nhiệt độ cơ thể,0,
TSK79672,ASN19904,Kiểm tra nhịp thở,1,2022-06-03 16:53:22
TSK79673,ASN19904,Vệ sinh vết mổ,1,2021-11-25 18:32:40
TSK79674,ASN19904,Kiểm tra ăn uống,0,
TSK79675,ASN19905,Kiểm tra độ liền da,1,2021-05-06 14:19:13
TSK79676,ASN19905,Kiểm tra sưng tấy,0,
TSK79677,ASN19905,Kiểm tra đi vệ sinh,1,2024-09-11 19:29:12
TSK79678,ASN19906,Đo nhiệt độ cơ thể,0,
TSK79679,ASN19906,Kiểm tra tuần hoàn,0,
TSK79680,ASN19906,Đánh giá mức độ đau,0,
TSK79681,ASN19907,Kiểm tra độ liền da,1,2024-02-03 21:45:01
TSK79682,ASN19907,Kiểm tra sưng tấy,0,
TSK79683,ASN19907,Kiểm tra phản xạ tỉnh táo,0,
TSK79684,ASN19907,Kiểm tra nhịp thở,1,2024-03-20 17:48:29
TSK79685,ASN19908,Kiểm tra sưng tấy,1,2023-10-17 01:59:39
TSK79686,ASN19908,Vệ sinh vết mổ,1,2024-07-17 04:39:51
TSK79687,ASN19908,Theo dõi sốt,1,2021-01-24 19:41:59
TSK79688,ASN19908,Đánh giá mức độ đau,0,
TSK79689,ASN19909,Kiểm tra tuần hoàn,1,2022-10-22 20:29:39
TSK79690,ASN19909,Đo nhiệt độ cơ thể,1,2024-04-11 09:11:33
TSK79691,ASN19909,Kiểm tra ăn uống,1,2022-05-20 07:04:11
TSK79692,ASN19909,Kiểm tra phản xạ tỉnh táo,1,2022-12-03 23:29:58
TSK79693,ASN19910,Kiểm tra sưng tấy,1,2022-01-08 13:02:33
TSK79694,ASN19910,Kiểm tra nhịp thở,1,2021-11-03 11:49:34
TSK79695,ASN19910,Vệ sinh vết mổ,1,2022-11-11 15:28:25
TSK79696,ASN19910,Kiểm tra ăn uống,0,
TSK79697,ASN19911,Kiểm tra sưng tấy,1,2022-01-16 12:01:43
TSK79698,ASN19911,Theo dõi sốt,1,2023-07-11 09:36:52
TSK79699,ASN19911,Kiểm tra nhịp thở,1,2021-05-17 10:59:45
TSK79700,ASN19911,Kiểm tra độ liền da,1,2024-04-10 22:42:02
TSK79701,ASN19911,Đánh giá mức độ đau,1,2021-05-01 23:44:53
TSK79702,ASN19912,Kiểm tra tuần hoàn,1,2021-11-11 10:19:20
TSK79703,ASN19912,Kiểm tra nhịp thở,1,2022-02-02 01:42:36
TSK79704,ASN19912,Kiểm tra sưng tấy,1,2021-03-18 01:44:46
TSK79705,ASN19912,Vệ sinh vết mổ,1,2023-11-12 07:04:15
TSK79706,ASN19913,Vệ sinh vết mổ,1,2021-03-20 00:25:42
TSK79707,ASN19913,Kiểm tra rỉ dịch,0,
TSK79708,ASN19913,Kiểm tra phản xạ tỉnh táo,1,2023-12-31 22:06:44
TSK79709,ASN19914,Kiểm tra sưng tấy,1,2023-07-05 03:23:35
TSK79710,ASN19914,Vệ sinh vết mổ,0,
TSK79711,ASN19914,Kiểm tra rỉ dịch,0,
TSK79712,ASN19914,Kiểm tra phản xạ tỉnh táo,0,
TSK79713,ASN19914,Đánh giá mức độ đau,0,
TSK79714,ASN19915,Kiểm tra nhịp thở,0,
TSK79715,ASN19915,Kiểm tra ăn uống,1,2022-03-28 00:07:57
TSK79716,ASN19915,Kiểm tra rỉ dịch,1,2024-09-02 20:58:53
TSK79717,ASN19915,Kiểm tra phản xạ tỉnh táo,1,2023-03-02 05:00:44
TSK79718,ASN19916,Kiểm tra phản xạ tỉnh táo,1,2024-11-18 01:05:07
TSK79719,ASN19916,Kiểm tra rỉ dịch,0,
