AssignmentID,SurgeryID,NurseID,AssignedDate,Note
ASN13159,SRV197667,E0243,2021-01-08,Chú ý dấu hiệu nhiễm trùng
ASN13160,SRV197667,E0263,2023-04-19,Theo dõi sát 24h đầu
ASN13161,SRV80263,E0122,2024-05-03,Ca khó - chú ý nhé
ASN13162,SRV80263,E0134,2022-08-02,Cần theo dõi đặc biệt
ASN13163,SRV190003,E0210,2021-09-23,Chú ý dấu hiệu nhiễm trùng
ASN13164,SRV190003,E0163,2023-08-16,Chú ý dấu hiệu nhiễm trùng
ASN13165,SRV36541,E0200,2022-09-10,Ca khó - chú ý nhé
ASN13166,SRV130644,E0132,2023-05-20,Theo dõi bình thường
ASN13167,SRV102837,E0202,2021-06-29,Theo dõi bình thường
ASN13168,SRV140716,E0161,2021-07-18,Theo dõi nhịp tim và hô hấp
ASN13169,SRV140716,E0148,2023-05-08,Theo dõi bình thường
ASN13170,SRV122738,E0214,2023-06-06,Ca khó - chú ý nhé
ASN13171,SRV91940,E0181,2021-02-15,Chú ý dấu hiệu nhiễm trùng
ASN13172,SRV91940,E0255,2024-12-07,Theo dõi bình thường
ASN13173,SRV0230,E0169,2024-11-02,Ca khó - chú ý nhé
ASN13174,SRV0230,E0132,2021-01-01,Theo dõi hậu phẫu thường quy
ASN13175,SRV30962,E0158,2024-05-18,Theo dõi hậu phẫu thường quy
ASN13176,SRV30962,E0184,2021-12-10,Theo dõi nhịp tim và hô hấp
ASN13177,SRV106615,E0263,2023-03-28,Theo dõi hậu phẫu thường quy
ASN13178,SRV106615,E0137,2022-01-18,Theo dõi hậu phẫu thường quy
ASN13179,SRV61322,E0175,2024-02-25,Theo dõi nhịp tim và hô hấp
ASN13180,SRV31076,E0263,2023-01-31,Theo dõi hậu phẫu thường quy
ASN13181,SRV120182,E0147,2021-08-15,Cần theo dõi đặc biệt
ASN13182,SRV152416,E0151,2024-01-05,Chú ý dấu hiệu nhiễm trùng
ASN13183,SRV152416,E0192,2022-06-15,Cần theo dõi đặc biệt
ASN13184,SRV156046,E0147,2022-07-06,Cần theo dõi đặc biệt
ASN13185,SRV156046,E0182,2023-01-03,Ca khó - chú ý nhé
ASN13186,SRV183490,E0196,2021-08-19,Cần theo dõi đặc biệt
ASN13187,SRV47445,E0250,2021-03-20,Chú ý dấu hiệu nhiễm trùng
ASN13188,SRV171656,E0225,2023-07-05,Bệnh nhân VIP - chăm sóc kỹ
ASN13189,SRV171656,E0147,2023-06-02,Bệnh nhân VIP - chăm sóc kỹ
ASN13190,SRV39216,E0209,2022-04-08,Chú ý dấu hiệu nhiễm trùng
ASN13191,SRV39216,E0211,2023-06-15,Theo dõi sát 24h đầu
ASN13192,SRV128132,E0173,2021-12-01,Theo dõi nhịp tim và hô hấp
ASN13193,SRV91312,E0201,2022-10-09,Ca khó - chú ý nhé
ASN13194,SRV66080,E0220,2022-10-11,Theo dõi hậu phẫu thường quy
ASN13195,SRV56876,E0184,2024-07-26,Theo dõi bình thường
ASN13196,SRV56876,E0200,2021-08-11,Bệnh nhân VIP - chăm sóc kỹ
ASN13197,SRV67622,E0147,2022-12-12,Theo dõi hậu phẫu thường quy
ASN13198,SRV67622,E0212,2023-08-26,Theo dõi hậu phẫu thường quy
ASN13199,SRV71621,E0191,2021-08-06,Bệnh nhân VIP - chăm sóc kỹ
ASN13200,SRV71621,E0270,2022-01-23,Theo dõi sát 24h đầu
ASN13201,SRV2139,E0236,2021-12-06,Theo dõi sát 24h đầu
ASN13202,SRV2139,E0138,2022-05-21,Chú ý dấu hiệu nhiễm trùng
ASN13203,SRV192429,E0163,2023-09-30,Ca khó - chú ý nhé
ASN13204,SRV192429,E0255,2023-05-03,Cần theo dõi đặc biệt
ASN13205,SRV156318,E0158,2022-05-07,Theo dõi nhịp tim và hô hấp
ASN13206,SRV106100,E0159,2024-04-30,Theo dõi nhịp tim và hô hấp
ASN13207,SRV106100,E0231,2023-04-09,Cần theo dõi đặc biệt
ASN13208,SRV180595,E0223,2024-07-18,Theo dõi hậu phẫu thường quy
ASN13209,SRV180595,E0183,2024-03-26,Theo dõi hậu phẫu thường quy
ASN13210,SRV66253,E0224,2023-03-09,Theo dõi hậu phẫu thường quy
ASN13211,SRV66253,E0245,2022-10-20,Theo dõi bình thường
ASN13212,SRV47790,E0157,2021-10-06,Ca khó - chú ý nhé
ASN13213,SRV72181,E0268,2021-11-24,Chú ý dấu hiệu nhiễm trùng
ASN13214,SRV10227,E0130,2022-09-19,Theo dõi nhịp tim và hô hấp
ASN13215,SRV10227,E0193,2021-07-09,Cần theo dõi đặc biệt
ASN13216,SRV64711,E0145,2021-06-07,Theo dõi sát 24h đầu
ASN13217,SRV135627,E0222,2021-08-01,Theo dõi nhịp tim và hô hấp
ASN13218,SRV122804,E0150,2024-11-12,Bệnh nhân VIP - chăm sóc kỹ
ASN13219,SRV122804,E0138,2023-06-02,Theo dõi hậu phẫu thường quy
ASN13220,SRV37748,E0152,2023-03-17,Chú ý dấu hiệu nhiễm trùng
ASN13221,SRV120151,E0221,2023-01-07,Theo dõi nhịp tim và hô hấp
ASN13222,SRV120151,E0266,2022-06-10,Theo dõi nhịp tim và hô hấp
ASN13223,SRV146082,E0196,2024-04-30,Theo dõi nhịp tim và hô hấp
ASN13224,SRV123718,E0125,2022-12-27,Theo dõi sát 24h đầu
ASN13225,SRV33335,E0146,2021-06-09,Theo dõi hậu phẫu thường quy
ASN13226,SRV33335,E0155,2023-09-28,Theo dõi hậu phẫu thường quy
ASN13227,SRV105214,E0221,2024-11-07,Bệnh nhân VIP - chăm sóc kỹ
ASN13228,SRV105214,E0199,2022-06-10,Bệnh nhân VIP - chăm sóc kỹ
ASN13229,SRV172349,E0243,2023-01-12,Theo dõi hậu phẫu thường quy
ASN13230,SRV172349,E0270,2021-02-06,Chú ý dấu hiệu nhiễm trùng
ASN13231,SRV196855,E0197,2024-01-24,Theo dõi nhịp tim và hô hấp
ASN13232,SRV86587,E0201,2022-10-01,Theo dõi nhịp tim và hô hấp
ASN13233,SRV86587,E0219,2022-01-27,Cần theo dõi đặc biệt
ASN13234,SRV91627,E0261,2021-01-20,Theo dõi hậu phẫu thường quy
ASN13235,SRV174454,E0269,2024-08-08,Chú ý dấu hiệu nhiễm trùng
ASN13236,SRV174454,E0158,2024-09-08,Theo dõi bình thường
ASN13237,SRV198894,E0150,2024-03-16,Theo dõi bình thường
ASN13238,SRV198894,E0238,2024-08-05,Theo dõi nhịp tim và hô hấp
ASN13239,SRV9288,E0166,2022-09-01,Theo dõi hậu phẫu thường quy
ASN13240,SRV9288,E0168,2023-06-02,Ca khó - chú ý nhé
ASN13241,SRV106192,E0200,2024-12-08,Theo dõi hậu phẫu thường quy
ASN13242,SRV48688,E0157,2022-01-27,Bệnh nhân VIP - chăm sóc kỹ
ASN13243,SRV48688,E0186,2023-01-02,Theo dõi sát 24h đầu
ASN13244,SRV197087,E0241,2023-02-07,Bệnh nhân VIP - chăm sóc kỹ
ASN13245,SRV197087,E0238,2022-09-16,Bệnh nhân VIP - chăm sóc kỹ
ASN13246,SRV138327,E0257,2021-04-15,Theo dõi sát 24h đầu
ASN13247,SRV138327,E0201,2023-09-06,Cần theo dõi đặc biệt
ASN13248,SRV124559,E0134,2021-07-02,Ca khó - chú ý nhé
ASN13249,SRV50842,E0136,2021-09-08,Theo dõi bình thường
ASN13250,SRV50842,E0267,2023-07-07,Theo dõi hậu phẫu thường quy
ASN13251,SRV86814,E0140,2021-11-03,Theo dõi hậu phẫu thường quy
ASN13252,SRV86814,E0184,2022-02-21,Bệnh nhân VIP - chăm sóc kỹ
ASN13253,SRV64585,E0248,2021-08-26,Theo dõi bình thường
ASN13254,SRV64585,E0255,2024-09-21,Ca khó - chú ý nhé
ASN13255,SRV119974,E0216,2021-01-13,Theo dõi bình thường
ASN13256,SRV28602,E0255,2023-09-23,Bệnh nhân VIP - chăm sóc kỹ
ASN13257,SRV131427,E0144,2021-02-03,Theo dõi sát 24h đầu
ASN13258,SRV131427,E0177,2024-11-16,Ca khó - chú ý nhé
ASN13259,SRV128975,E0150,2022-07-26,Theo dõi hậu phẫu thường quy
ASN13260,SRV128975,E0196,2022-01-15,Theo dõi nhịp tim và hô hấp
ASN13261,SRV25883,E0219,2022-05-04,Theo dõi sát 24h đầu
ASN13262,SRV25883,E0217,2022-02-27,Theo dõi nhịp tim và hô hấp
ASN13263,SRV94028,E0184,2021-03-24,Bệnh nhân VIP - chăm sóc kỹ
ASN13264,SRV137480,E0136,2022-11-12,Theo dõi bình thường
ASN13265,SRV137480,E0180,2024-10-05,Theo dõi hậu phẫu thường quy
ASN13266,SRV177048,E0190,2021-12-01,Chú ý dấu hiệu nhiễm trùng
ASN13267,SRV65026,E0151,2021-11-10,Theo dõi bình thường
ASN13268,SRV21972,E0133,2022-12-24,Theo dõi hậu phẫu thường quy
ASN13269,SRV21972,E0179,2022-06-27,Chú ý dấu hiệu nhiễm trùng
ASN13270,SRV102092,E0245,2023-07-11,Ca khó - chú ý nhé
ASN13271,SRV102092,E0219,2021-02-25,Cần theo dõi đặc biệt
ASN13272,SRV199712,E0133,2023-10-09,Theo dõi bình thường
ASN13273,SRV199712,E0158,2023-03-08,Chú ý dấu hiệu nhiễm trùng
ASN13274,SRV91871,E0248,2021-06-10,Ca khó - chú ý nhé
ASN13275,SRV91871,E0122,2021-06-22,Ca khó - chú ý nhé
ASN13276,SRV171687,E0169,2024-02-09,Cần theo dõi đặc biệt
ASN13277,SRV36321,E0136,2024-04-03,Theo dõi nhịp tim và hô hấp
ASN13278,SRV62785,E0220,2022-08-15,Chú ý dấu hiệu nhiễm trùng
ASN13279,SRV62785,E0234,2022-10-15,Theo dõi bình thường
ASN13280,SRV107710,E0192,2024-12-30,Bệnh nhân VIP - chăm sóc kỹ
ASN13281,SRV42231,E0242,2024-04-08,Cần theo dõi đặc biệt
ASN13282,SRV116770,E0196,2022-02-13,Theo dõi sát 24h đầu
ASN13283,SRV102250,E0235,2023-06-04,Theo dõi sát 24h đầu
ASN13284,SRV102250,E0208,2023-05-28,Cần theo dõi đặc biệt
ASN13285,SRV130687,E0155,2023-02-20,Ca khó - chú ý nhé
ASN13286,SRV130687,E0234,2024-06-27,Theo dõi sát 24h đầu
ASN13287,SRV24227,E0192,2021-10-22,Theo dõi hậu phẫu thường quy
ASN13288,SRV196890,E0155,2022-11-02,Chú ý dấu hiệu nhiễm trùng
ASN13289,SRV71197,E0257,2024-05-08,Theo dõi hậu phẫu thường quy
ASN13290,SRV71197,E0126,2022-07-07,Theo dõi sát 24h đầu
ASN13291,SRV196896,E0122,2021-04-11,Bệnh nhân VIP - chăm sóc kỹ
ASN13292,SRV196896,E0227,2024-04-10,Theo dõi sát 24h đầu
ASN13293,SRV61427,E0226,2024-06-05,Theo dõi nhịp tim và hô hấp
ASN13294,SRV0187,E0185,2022-09-23,Ca khó - chú ý nhé
ASN13295,SRV55172,E0227,2022-06-14,Theo dõi hậu phẫu thường quy
ASN13296,SRV55172,E0177,2023-03-19,Theo dõi nhịp tim và hô hấp
ASN13297,SRV46940,E0244,2024-06-05,Cần theo dõi đặc biệt
ASN13298,SRV49833,E0265,2023-07-19,Cần theo dõi đặc biệt
ASN13299,SRV49833,E0186,2024-01-02,Theo dõi sát 24h đầu
ASN13300,SRV196575,E0210,2021-05-07,Theo dõi nhịp tim và hô hấp
ASN13301,SRV162149,E0166,2023-07-02,Theo dõi hậu phẫu thường quy
ASN13302,SRV85399,E0171,2022-06-17,Theo dõi sát 24h đầu
ASN13303,SRV85399,E0211,2023-02-05,Theo dõi hậu phẫu thường quy
ASN13304,SRV131748,E0156,2023-03-05,Theo dõi nhịp tim và hô hấp
ASN13305,SRV131748,E0251,2021-10-19,Theo dõi sát 24h đầu
ASN13306,SRV95336,E0258,2021-01-10,Theo dõi nhịp tim và hô hấp
ASN13307,SRV95336,E0228,2022-02-04,Cần theo dõi đặc biệt
ASN13308,SRV18760,E0151,2023-08-01,Theo dõi nhịp tim và hô hấp
ASN13309,SRV138197,E0186,2021-01-12,Ca khó - chú ý nhé
ASN13310,SRV175822,E0165,2023-04-01,Theo dõi hậu phẫu thường quy
ASN13311,SRV69596,E0210,2022-05-22,Ca khó - chú ý nhé
ASN13312,SRV192707,E0202,2023-07-18,Theo dõi hậu phẫu thường quy
ASN13313,SRV192707,E0264,2023-05-23,Theo dõi sát 24h đầu
ASN13314,SRV168985,E0253,2023-04-17,Chú ý dấu hiệu nhiễm trùng
ASN13315,SRV3241,E0256,2021-02-12,Chú ý dấu hiệu nhiễm trùng
ASN13316,SRV63969,E0222,2024-11-07,Theo dõi bình thường
ASN13317,SRV72461,E0202,2022-01-01,Theo dõi sát 24h đầu
ASN13318,SRV72461,E0126,2024-09-12,Bệnh nhân VIP - chăm sóc kỹ
ASN13319,SRV30476,E0191,2023-07-22,Theo dõi sát 24h đầu
ASN13320,SRV4460,E0237,2023-10-13,Bệnh nhân VIP - chăm sóc kỹ
ASN13321,SRV4460,E0171,2022-08-07,Cần theo dõi đặc biệt
ASN13322,SRV151171,E0197,2023-11-20,Ca khó - chú ý nhé
ASN13323,SRV151171,E0259,2024-02-23,Theo dõi sát 24h đầu
ASN13324,SRV39050,E0219,2021-09-09,Bệnh nhân VIP - chăm sóc kỹ
ASN13325,SRV109307,E0210,2021-03-18,Theo dõi bình thường
ASN13326,SRV109307,E0222,2024-01-29,Ca khó - chú ý nhé
ASN13327,SRV176847,E0162,2024-12-25,Bệnh nhân VIP - chăm sóc kỹ
ASN13328,SRV176847,E0248,2023-10-26,Chú ý dấu hiệu nhiễm trùng
ASN13329,SRV71649,E0226,2022-02-02,Chú ý dấu hiệu nhiễm trùng
ASN13330,SRV198134,E0212,2024-08-09,Ca khó - chú ý nhé
ASN13331,SRV122062,E0139,2024-08-17,Theo dõi hậu phẫu thường quy
ASN13332,SRV162026,E0231,2022-11-20,Cần theo dõi đặc biệt
ASN13333,SRV162026,E0143,2021-03-15,Theo dõi bình thường
ASN13334,SRV40449,E0244,2022-04-01,Cần theo dõi đặc biệt
ASN13335,SRV40449,E0150,2024-08-29,Theo dõi hậu phẫu thường quy
ASN13336,SRV141112,E0224,2023-01-31,Theo dõi hậu phẫu thường quy
ASN13337,SRV141112,E0208,2023-08-25,Bệnh nhân VIP - chăm sóc kỹ
ASN13338,SRV189706,E0242,2021-11-16,Theo dõi hậu phẫu thường quy
ASN13339,SRV189706,E0248,2021-12-04,Theo dõi bình thường
ASN13340,SRV165107,E0250,2023-04-30,Bệnh nhân VIP - chăm sóc kỹ
ASN13341,SRV165107,E0179,2021-02-28,Chú ý dấu hiệu nhiễm trùng
ASN13342,SRV142151,E0157,2024-05-01,Theo dõi hậu phẫu thường quy
ASN13343,SRV12479,E0263,2024-01-07,Cần theo dõi đặc biệt
ASN13344,SRV88081,E0142,2021-02-14,Chú ý dấu hiệu nhiễm trùng
ASN13345,SRV88081,E0138,2023-09-16,Theo dõi hậu phẫu thường quy
ASN13346,SRV8491,E0161,2021-03-18,Theo dõi bình thường
ASN13347,SRV125108,E0208,2024-10-23,Cần theo dõi đặc biệt
ASN13348,SRV156718,E0167,2021-03-16,Cần theo dõi đặc biệt
ASN13349,SRV103631,E0214,2024-06-27,Cần theo dõi đặc biệt
ASN13350,SRV29047,E0206,2022-11-18,Theo dõi hậu phẫu thường quy
ASN13351,SRV182662,E0125,2021-10-25,Chú ý dấu hiệu nhiễm trùng
ASN13352,SRV182662,E0139,2024-09-28,Theo dõi hậu phẫu thường quy
ASN13353,SRV88180,E0125,2024-04-29,Theo dõi hậu phẫu thường quy
ASN13354,SRV12936,E0143,2022-12-09,Ca khó - chú ý nhé
ASN13355,SRV12936,E0258,2024-12-26,Ca khó - chú ý nhé
ASN13356,SRV197882,E0229,2021-03-03,Chú ý dấu hiệu nhiễm trùng
ASN13357,SRV197882,E0159,2023-07-07,Theo dõi bình thường
ASN13358,SRV139857,E0133,2022-05-12,Theo dõi nhịp tim và hô hấp
ASN13359,SRV139857,E0174,2023-08-07,Ca khó - chú ý nhé
ASN13360,SRV6581,E0200,2023-12-05,Ca khó - chú ý nhé
ASN13361,SRV6581,E0232,2022-09-13,Ca khó - chú ý nhé
ASN13362,SRV127058,E0239,2024-06-19,Theo dõi nhịp tim và hô hấp
ASN13363,SRV115771,E0218,2021-11-03,Theo dõi nhịp tim và hô hấp
ASN13364,SRV115771,E0121,2021-09-14,Theo dõi hậu phẫu thường quy
ASN13365,SRV69663,E0199,2024-04-29,Theo dõi sát 24h đầu
ASN13366,SRV85798,E0132,2024-07-06,Theo dõi sát 24h đầu
ASN13367,SRV155619,E0133,2024-03-15,Ca khó - chú ý nhé
ASN13368,SRV142736,E0128,2021-01-02,Theo dõi hậu phẫu thường quy
ASN13369,SRV76491,E0142,2022-03-23,Chú ý dấu hiệu nhiễm trùng
ASN13370,SRV91255,E0151,2024-10-08,Ca khó - chú ý nhé
ASN13371,SRV91255,E0163,2024-01-11,Bệnh nhân VIP - chăm sóc kỹ
ASN13372,SRV187680,E0224,2024-10-15,Ca khó - chú ý nhé
ASN13373,SRV187680,E0217,2023-06-02,Bệnh nhân VIP - chăm sóc kỹ
ASN13374,SRV100628,E0173,2024-06-12,Chú ý dấu hiệu nhiễm trùng
ASN13375,SRV100628,E0232,2023-02-15,Theo dõi nhịp tim và hô hấp
ASN13376,SRV48257,E0185,2023-06-25,Chú ý dấu hiệu nhiễm trùng
ASN13377,SRV152061,E0246,2023-04-09,Theo dõi sát 24h đầu
ASN13378,SRV152061,E0130,2022-05-11,Bệnh nhân VIP - chăm sóc kỹ
ASN13379,SRV45915,E0152,2022-04-30,Chú ý dấu hiệu nhiễm trùng
ASN13380,SRV45915,E0234,2024-02-16,Theo dõi bình thường
ASN13381,SRV14999,E0270,2023-09-16,Theo dõi nhịp tim và hô hấp
ASN13382,SRV12305,E0255,2023-07-26,Theo dõi nhịp tim và hô hấp
ASN13383,SRV12305,E0172,2022-11-05,Theo dõi nhịp tim và hô hấp
ASN13384,SRV145375,E0253,2022-10-17,Chú ý dấu hiệu nhiễm trùng
ASN13385,SRV7958,E0124,2024-01-23,Cần theo dõi đặc biệt
ASN13386,SRV22573,E0135,2023-10-16,Cần theo dõi đặc biệt
ASN13387,SRV22573,E0126,2021-09-02,Ca khó - chú ý nhé
ASN13388,SRV174711,E0267,2023-12-23,Theo dõi nhịp tim và hô hấp
ASN13389,SRV174711,E0137,2023-12-02,Cần theo dõi đặc biệt
ASN13390,SRV153510,E0178,2024-07-26,Ca khó - chú ý nhé
ASN13391,SRV73425,E0157,2023-10-01,Theo dõi sát 24h đầu
ASN13392,SRV176288,E0189,2022-12-15,Bệnh nhân VIP - chăm sóc kỹ
ASN13393,SRV176288,E0269,2023-08-10,Theo dõi nhịp tim và hô hấp
ASN13394,SRV192655,E0123,2024-01-24,Cần theo dõi đặc biệt
ASN13395,SRV192655,E0220,2021-09-24,Theo dõi nhịp tim và hô hấp
ASN13396,SRV44266,E0204,2022-02-17,Ca khó - chú ý nhé
ASN13397,SRV55993,E0186,2023-05-21,Cần theo dõi đặc biệt
ASN13398,SRV35445,E0195,2021-12-20,Chú ý dấu hiệu nhiễm trùng
ASN13399,SRV133992,E0153,2021-04-16,Theo dõi hậu phẫu thường quy
ASN13400,SRV171923,E0265,2022-01-21,Cần theo dõi đặc biệt
ASN13401,SRV126241,E0177,2021-05-19,Theo dõi nhịp tim và hô hấp
ASN13402,SRV126241,E0147,2024-04-05,Theo dõi hậu phẫu thường quy
ASN13403,SRV21649,E0144,2021-08-21,Cần theo dõi đặc biệt
ASN13404,SRV21649,E0260,2024-03-11,Theo dõi hậu phẫu thường quy
ASN13405,SRV103203,E0130,2022-09-02,Theo dõi hậu phẫu thường quy
ASN13406,SRV103203,E0218,2022-05-03,Chú ý dấu hiệu nhiễm trùng
ASN13407,SRV194624,E0149,2022-04-17,Theo dõi bình thường
ASN13408,SRV194624,E0134,2022-12-28,Theo dõi bình thường
ASN13409,SRV154021,E0177,2023-07-14,Theo dõi bình thường
ASN13410,SRV154021,E0193,2022-09-23,Chú ý dấu hiệu nhiễm trùng
ASN13411,SRV136802,E0155,2022-01-12,Theo dõi sát 24h đầu
ASN13412,SRV136802,E0223,2024-04-19,Cần theo dõi đặc biệt
ASN13413,SRV17104,E0209,2024-12-27,Cần theo dõi đặc biệt
ASN13414,SRV17104,E0139,2021-06-01,Theo dõi sát 24h đầu
ASN13415,SRV102612,E0160,2022-04-24,Theo dõi sát 24h đầu
ASN13416,SRV102612,E0135,2022-02-04,Theo dõi nhịp tim và hô hấp
ASN13417,SRV66203,E0184,2023-05-20,Ca khó - chú ý nhé
ASN13418,SRV66203,E0270,2023-06-25,Chú ý dấu hiệu nhiễm trùng
ASN13419,SRV90434,E0125,2022-10-19,Theo dõi bình thường
ASN13420,SRV90434,E0156,2022-04-07,Chú ý dấu hiệu nhiễm trùng
ASN13421,SRV97853,E0131,2024-01-10,Ca khó - chú ý nhé
ASN13422,SRV97853,E0248,2021-11-22,Chú ý dấu hiệu nhiễm trùng
ASN13423,SRV100462,E0137,2021-05-24,Ca khó - chú ý nhé
ASN13424,SRV35611,E0178,2024-06-23,Theo dõi nhịp tim và hô hấp
ASN13425,SRV35611,E0208,2021-08-23,Theo dõi nhịp tim và hô hấp
ASN13426,SRV106857,E0194,2024-05-09,Cần theo dõi đặc biệt
ASN13427,SRV106857,E0201,2021-11-14,Ca khó - chú ý nhé
ASN13428,SRV5654,E0177,2022-09-29,Theo dõi nhịp tim và hô hấp
ASN13429,SRV35056,E0175,2022-01-16,Cần theo dõi đặc biệt
ASN13430,SRV146970,E0219,2023-11-08,Theo dõi nhịp tim và hô hấp
ASN13431,SRV146970,E0162,2021-04-05,Chú ý dấu hiệu nhiễm trùng
ASN13432,SRV135522,E0210,2021-05-25,Bệnh nhân VIP - chăm sóc kỹ
ASN13433,SRV135522,E0244,2023-09-21,Theo dõi nhịp tim và hô hấp
ASN13434,SRV25574,E0183,2022-08-08,Ca khó - chú ý nhé
ASN13435,SRV25574,E0245,2022-12-06,Theo dõi hậu phẫu thường quy
ASN13436,SRV48960,E0254,2023-04-02,Theo dõi hậu phẫu thường quy
ASN13437,SRV48960,E0154,2021-04-23,Cần theo dõi đặc biệt
ASN13438,SRV38115,E0255,2023-04-20,Bệnh nhân VIP - chăm sóc kỹ
ASN13439,SRV167473,E0156,2022-03-13,Bệnh nhân VIP - chăm sóc kỹ
ASN13440,SRV159452,E0162,2023-11-17,Theo dõi nhịp tim và hô hấp
ASN13441,SRV167048,E0224,2021-09-11,Ca khó - chú ý nhé
ASN13442,SRV167048,E0159,2021-02-17,Chú ý dấu hiệu nhiễm trùng
ASN13443,SRV120225,E0199,2021-09-15,Theo dõi sát 24h đầu
ASN13444,SRV120225,E0207,2024-10-15,Bệnh nhân VIP - chăm sóc kỹ
ASN13445,SRV181672,E0187,2023-05-03,Bệnh nhân VIP - chăm sóc kỹ
ASN13446,SRV87466,E0167,2021-02-27,Theo dõi nhịp tim và hô hấp
ASN13447,SRV87466,E0174,2024-08-30,Theo dõi bình thường
ASN13448,SRV198969,E0182,2024-07-16,Theo dõi hậu phẫu thường quy
ASN13449,SRV195378,E0152,2021-06-18,Theo dõi hậu phẫu thường quy
ASN13450,SRV143512,E0194,2021-10-23,Ca khó - chú ý nhé
ASN13451,SRV121961,E0225,2024-03-25,Ca khó - chú ý nhé
ASN13452,SRV121961,E0192,2022-03-28,Bệnh nhân VIP - chăm sóc kỹ
ASN13453,SRV22747,E0138,2024-04-24,Bệnh nhân VIP - chăm sóc kỹ
ASN13454,SRV177527,E0263,2024-11-26,Theo dõi nhịp tim và hô hấp
ASN13455,SRV181096,E0259,2022-08-22,Theo dõi hậu phẫu thường quy
ASN13456,SRV191356,E0227,2021-03-01,Bệnh nhân VIP - chăm sóc kỹ
ASN13457,SRV92145,E0185,2022-12-19,Chú ý dấu hiệu nhiễm trùng
ASN13458,SRV92145,E0154,2021-09-06,Cần theo dõi đặc biệt
ASN13459,SRV143311,E0193,2022-12-16,Cần theo dõi đặc biệt
ASN13460,SRV143311,E0202,2023-10-05,Cần theo dõi đặc biệt
ASN13461,SRV119236,E0255,2023-05-28,Theo dõi sát 24h đầu
ASN13462,SRV113940,E0227,2022-05-27,Ca khó - chú ý nhé
ASN13463,SRV166864,E0263,2021-07-04,Theo dõi sát 24h đầu
ASN13464,SRV99684,E0216,2022-09-22,Theo dõi hậu phẫu thường quy
ASN13465,SRV190777,E0266,2021-12-06,Theo dõi hậu phẫu thường quy
ASN13466,SRV55560,E0245,2023-04-21,Theo dõi hậu phẫu thường quy
ASN13467,SRV55560,E0262,2021-11-09,Cần theo dõi đặc biệt
ASN13468,SRV162707,E0231,2023-03-05,Theo dõi nhịp tim và hô hấp
ASN13469,SRV25691,E0257,2021-03-20,Theo dõi hậu phẫu thường quy
ASN13470,SRV25691,E0180,2021-10-10,Theo dõi nhịp tim và hô hấp
ASN13471,SRV178112,E0145,2022-04-03,Theo dõi sát 24h đầu
ASN13472,SRV178112,E0268,2024-04-03,Ca khó - chú ý nhé
ASN13473,SRV136655,E0244,2021-09-13,Theo dõi hậu phẫu thường quy
ASN13474,SRV56024,E0135,2021-03-30,Theo dõi bình thường
ASN13475,SRV48677,E0138,2022-05-06,Chú ý dấu hiệu nhiễm trùng
ASN13476,SRV48677,E0146,2024-12-25,Theo dõi bình thường
ASN13477,SRV105518,E0176,2024-12-16,Cần theo dõi đặc biệt
ASN13478,SRV105518,E0220,2021-11-28,Theo dõi sát 24h đầu
ASN13479,SRV2822,E0153,2023-08-01,Bệnh nhân VIP - chăm sóc kỹ
ASN13480,SRV85081,E0191,2024-02-16,Theo dõi bình thường
ASN13481,SRV109467,E0218,2024-04-03,Theo dõi nhịp tim và hô hấp
ASN13482,SRV109467,E0230,2022-02-06,Theo dõi bình thường
ASN13483,SRV87872,E0219,2021-05-29,Cần theo dõi đặc biệt
ASN13484,SRV87872,E0210,2024-04-19,Theo dõi nhịp tim và hô hấp
ASN13485,SRV39994,E0187,2021-11-16,Theo dõi hậu phẫu thường quy
