PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET55869,CUS59003,Lu,Hamster,Hamster Syria,2023-06-06,Cái,Chưa tiêm phòng
PET55870,CUS26705,Mèo Mập,Chó,Chó Nhật,2023-08-29,Đực,Sau phẫu thuật
PET55871,CUS26489,Caramel,Rùa,Rùa Sulcata,2020-06-24,Đực,Khỏe mạnh
PET55872,CUS79477,Coco,Chim,Vẹt Cockatiel,2020-05-28,Cái,Phục hồi chấn thương
PET55873,CUS39062,Phở,Mèo,Mèo Nga,2020-10-14,Cái,Cần theo dõi
PET55874,CUS18936,Hoa,Chó,Chó Phú Quốc,2020-02-22,Đực,Đang điều trị
PET55875,CUS03273,Rocky,Chó,Chó cỏ,2023-12-13,Cái,Tiêm phòng đầy đủ
PET55876,CUS77900,Honey,Mèo,Ragdoll,2022-04-10,Đực,Tiêm phòng đầy đủ
PET55877,CUS18665,Milu,Chó,Bulldog Pháp,2021-07-22,Đực,Sau phẫu thuật
PET55878,CUS18696,Mochi,Chim,Vẹt Cockatiel,2022-07-07,Đực,Sau phẫu thuật
PET55879,CUS54142,Canh,Chó,Samoyed,2022-02-25,Đực,Sau phẫu thuật
PET55880,CUS76385,Cưng,Rùa,Rùa Sulcata,2020-03-22,Đực,Sau phẫu thuật
PET55881,CUS10992,Hoa,Chim,Chim Bồ Câu,2022-05-30,Đực,Tiêm phòng đầy đủ
PET55882,CUS16183,Mèo Mập,Thỏ,Thỏ Lop,2023-09-01,Đực,Cần theo dõi
PET55883,CUS58744,Coco,Thỏ,Thỏ Lop,2021-05-19,Cái,Khỏe mạnh
PET55884,CUS63992,Caramel,Rùa,Rùa Tai Đỏ,2018-12-11,Đực,Phục hồi chấn thương
PET55885,CUS08162,Đen,Mèo,Mèo Anh lông ngắn,2020-06-24,Cái,Tiêm phòng đầy đủ
PET55886,CUS72181,Miu,Hamster,Hamster Campbell,2023-05-24,Cái,Đang điều trị
PET55887,CUS61305,Cookie,Rùa,Rùa Núi Vimg,2019-11-30,Cái,Đang điều trị
PET55888,CUS32289,Bo,Thỏ,Thỏ Lùn Hà Lan,2019-06-28,Cái,Bệnh mãn tính
PET55889,CUS32606,Canh,Rùa,Rùa Sulcata,2018-08-29,Cái,Tiêm phòng đầy đủ
PET55890,CUS20486,Cam,Chó,Phốc sóc,2020-05-09,Cái,Chưa tiêm phòng
PET55891,CUS36301,Cookie,Mèo,Mèo Ba Tư,2018-05-22,Cái,Tiêm phòng đầy đủ
PET55892,CUS27145,Cỏ,Hamster,Hamster Campbell,2023-02-26,Đực,Đang điều trị
PET55893,CUS09172,Latte,Mèo,Mèo Tam Thể,2023-12-06,Đực,Đang điều trị
PET55894,CUS76671,Nắng,Mèo,Mèo ta,2018-04-25,Đực,Sau phẫu thuật
PET55895,CUS49209,Suối,Rùa,Rùa Tai Đỏ,2018-05-16,Cái,Sau phẫu thuật
PET55896,CUS52020,Bim,Chó,Labrador,2020-12-18,Cái,Bệnh mãn tính
PET55897,CUS55156,Trà,Mèo,Mèo Mướp,2019-01-03,Cái,Bệnh mãn tính
PET55898,CUS34941,Suối,Chim,Chim Bồ Câu,2019-03-03,Cái,Đang điều trị
PET55899,CUS19234,Nala,Hamster,Hamster Roborovski,2020-05-27,Đực,Cần theo dõi
PET55900,CUS30892,Mèo Mập,Rùa,Rùa Cạn,2023-07-24,Đực,Phục hồi chấn thương
PET55901,CUS09545,Cơm,Hamster,Hamster Roborovski,2020-11-02,Đực,Cần theo dõi
PET55902,CUS14677,Lucky,Chim,Vẹt Cockatiel,2024-02-13,Đực,Khỏe mạnh
PET55903,CUS67206,Sushi,Rùa,Rùa Tai Đỏ,2023-02-23,Đực,Khỏe mạnh
PET55904,CUS09314,Đen,Thỏ,Thỏ Angora,2019-02-26,Đực,Phục hồi chấn thương
PET55905,CUS30130,Mochi,Chim,Vẹt Cockatiel,2020-08-02,Cái,Sau phẫu thuật
PET55906,CUS42629,Charlie,Chó,Phốc sóc,2018-06-15,Đực,Tiêm phòng đầy đủ
PET55907,CUS71041,Dừa,Chim,Chim Yến Phụng,2021-08-06,Cái,Tiêm phòng đầy đủ
PET55908,CUS61720,Trắng,Chó,Bulldog Pháp,2018-12-28,Đực,Cần theo dõi
PET55909,CUS31742,Nala,Hamster,Hamster Roborovski,2019-04-17,Cái,Chưa tiêm phòng
PET55910,CUS59846,Lu Lu,Chó,Shiba Inu,2022-12-09,Đực,Sau phẫu thuật
PET55911,CUS18136,Chanh,Rùa,Rùa Cạn,2021-05-01,Đực,Đang điều trị
PET55912,CUS36287,Mochi,Thỏ,Thỏ Lop,2019-03-23,Cái,Phục hồi chấn thương
PET55913,CUS15670,Cưng,Chim,Vẹt Cockatiel,2022-05-14,Đực,Cần theo dõi
PET55914,CUS72529,Cheese,Chó,Bulldog Pháp,2020-11-23,Cái,Tiêm phòng đầy đủ
PET55915,CUS12657,Cam,Thỏ,Thỏ Lop,2018-02-09,Đực,Phục hồi chấn thương
PET55916,CUS66100,Dưa,Rùa,Rùa Tai Đỏ,2021-08-13,Cái,Khỏe mạnh
PET55917,CUS36399,Lá,Hamster,Hamster Trung Quốc,2021-08-02,Cái,Tiêm phòng đầy đủ
PET55918,CUS09109,Cà Rốt,Rùa,Rùa Cạn,2019-09-09,Cái,Bệnh mãn tính
PET55919,CUS61515,Pudding,Chó,Husky,2023-10-04,Đực,Khỏe mạnh
PET55920,CUS07178,Dừa,Chó,Poodle,2022-04-16,Đực,Sau phẫu thuật
PET55921,CUS59786,Đậu,Hamster,Hamster Syria,2024-04-16,Cái,Phục hồi chấn thương
PET55922,CUS64671,Cơm,Hamster,Hamster Syria,2019-07-01,Cái,Sau phẫu thuật
PET55923,CUS07222,Trăng,Thỏ,Thỏ Angora,2019-08-10,Đực,Chưa tiêm phòng
PET55924,CUS18457,Lá,Thỏ,Thỏ Vặn,2023-08-13,Đực,Khỏe mạnh
PET55925,CUS21110,Mochi,Hamster,Hamster Roborovski,2020-06-12,Cái,Phục hồi chấn thương
PET55926,CUS21244,Dưa,Mèo,Mèo Tam Thể,2022-03-07,Cái,Đang điều trị
PET55927,CUS72793,Mây,Hamster,Hamster Roborovski,2018-09-05,Đực,Khỏe mạnh
PET55928,CUS12576,Ki,Rùa,Rùa Núi Vimg,2021-03-24,Cái,Sau phẫu thuật
PET55929,CUS03607,Dừa,Rùa,Rùa Cạn,2018-07-15,Đực,Khỏe mạnh
PET55930,CUS69350,Sữa,Mèo,Mèo Scottlish Fold,2019-02-27,Cái,Phục hồi chấn thương
PET55931,CUS40863,Cam,Rùa,Rùa Núi Vimg,2022-07-27,Cái,Phục hồi chấn thương
PET55932,CUS71878,Mít,Chó,Shiba Inu,2020-02-28,Cái,Tiêm phòng đầy đủ
PET55933,CUS73449,Bún,Hamster,Hamster Roborovski,2021-09-28,Cái,Bệnh mãn tính
PET55934,CUS10331,Butter,Chó,Alaska,2023-08-10,Cái,Cần theo dõi
PET55935,CUS71517,Mocha,Rùa,Rùa Cạn,2022-05-24,Cái,Sau phẫu thuật
PET55936,CUS47491,Chả,Thỏ,Thỏ Lùn Hà Lan,2018-11-08,Cái,Sau phẫu thuật
PET55937,CUS22921,Vàng,Rùa,Rùa Sulcata,2022-04-28,Cái,Chưa tiêm phòng
PET55938,CUS50586,Cơm,Hamster,Hamster Winter White,2023-06-20,Đực,Chưa tiêm phòng
PET55939,CUS78910,Charlie,Mèo,Bengal,2020-08-10,Cái,Chưa tiêm phòng
PET55940,CUS63472,Bông Bông,Rùa,Rùa Sulcata,2021-07-12,Đực,Đang điều trị
PET55941,CUS34404,Bé Bi,Rùa,Rùa Tai Đỏ,2023-10-24,Đực,Đang điều trị
PET55942,CUS55897,Bơ,Chó,Pitbull,2018-07-15,Cái,Đang điều trị
PET55943,CUS20327,Bí Ngô,Thỏ,Thỏ Trắng,2019-04-25,Đực,Khỏe mạnh
PET55944,CUS25740,Luna,Mèo,Mèo ta,2022-03-10,Đực,Cần theo dõi
PET55945,CUS39280,Caramel,Chim,Vẹt,2021-01-27,Đực,Tiêm phòng đầy đủ
PET55946,CUS64663,Na,Chim,Vẹt Xám Châu Phi,2021-03-30,Cái,Cần theo dõi
PET55947,CUS29092,Mèo Mập,Rùa,Rùa Tai Đỏ,2022-12-28,Đực,Chưa tiêm phòng
PET55948,CUS50997,Bin,Chim,Vẹt,2023-05-31,Đực,Tiêm phòng đầy đủ
PET55949,CUS14653,Đậu,Rùa,Rùa Sulcata,2018-09-12,Đực,Chưa tiêm phòng
PET55950,CUS09031,Vàng,Chó,Poodle,2020-10-29,Đực,Chưa tiêm phòng
PET55951,CUS17916,Cơm,Rùa,Rùa Tai Đỏ,2022-03-29,Cái,Đang điều trị
PET55952,CUS41521,Latte,Rùa,Rùa Cạn,2024-02-11,Đực,Phục hồi chấn thương
PET55953,CUS47906,Cún,Hamster,Hamster Winter White,2022-03-19,Cái,Tiêm phòng đầy đủ
PET55954,CUS33191,Canh,Thỏ,Thỏ Lop,2018-11-02,Cái,Bệnh mãn tính
PET55955,CUS22979,Simba,Thỏ,Thỏ Angora,2018-06-14,Đực,Khỏe mạnh
PET55956,CUS60415,Simba,Thỏ,Thỏ Lop,2021-08-23,Đực,Khỏe mạnh
PET55957,CUS51879,Chanh,Hamster,Hamster Winter White,2019-05-22,Đực,Tiêm phòng đầy đủ
PET55958,CUS08717,Trăng,Rùa,Rùa Cạn,2020-10-22,Cái,Tiêm phòng đầy đủ
PET55959,CUS57945,Milu,Thỏ,Thỏ Vặn,2020-06-27,Đực,Cần theo dõi
PET55960,CUS22855,Cò,Thỏ,Thỏ Holland Lop,2018-07-30,Cái,Khỏe mạnh
PET55961,CUS05864,Cún,Chim,Chim Sáo,2019-08-07,Đực,Sau phẫu thuật
PET55962,CUS42844,Cò,Hamster,Hamster Syria,2022-10-09,Cái,Cần theo dõi
PET55963,CUS68958,Cà Rốt,Chó,Chihuahua,2018-09-06,Đực,Chưa tiêm phòng
PET55964,CUS56353,Nala,Chó,Beagle,2018-03-01,Cái,Bệnh mãn tính
PET55965,CUS15776,Bơ,Chim,Chim Sáo,2021-06-13,Cái,Sau phẫu thuật
PET55966,CUS60584,Sữa,Mèo,Maine Coon,2023-06-22,Cái,Sau phẫu thuật
PET55967,CUS53843,Sao,Mèo,Mèo Nga,2019-02-25,Cái,Phục hồi chấn thương
PET55968,CUS32630,Bin,Thỏ,Thỏ Lop,2021-02-28,Đực,Tiêm phòng đầy đủ
PET55969,CUS04819,Bông Bông,Chó,Rottweiler,2020-05-17,Cái,Tiêm phòng đầy đủ
PET55970,CUS37954,Oreo,Chim,Vẹt Xám Châu Phi,2022-08-11,Đực,Sau phẫu thuật
PET55971,CUS75233,Sugar,Hamster,Hamster Roborovski,2024-02-07,Đực,Bệnh mãn tính
PET55972,CUS20245,Buddy,Thỏ,Thỏ Angora,2022-11-28,Cái,Khỏe mạnh
PET55973,CUS20025,Dưa,Chó,Chó cỏ,2018-09-04,Đực,Tiêm phòng đầy đủ
PET55974,CUS02453,Hoa,Rùa,Rùa Cạn,2020-12-30,Đực,Sau phẫu thuật
PET55975,CUS78620,Bin,Rùa,Rùa Núi Vimg,2019-09-28,Cái,Sau phẫu thuật
PET55976,CUS60586,Mocha,Mèo,Siamese,2023-11-08,Đực,Cần theo dõi
PET55977,CUS31943,Xoài,Rùa,Rùa Núi Vimg,2018-10-30,Cái,Sau phẫu thuật
PET55978,CUS14555,Sushi,Mèo,Bengal,2021-08-26,Cái,Khỏe mạnh
PET55979,CUS19509,Lu,Chim,Vẹt Xám Châu Phi,2023-11-07,Cái,Phục hồi chấn thương
PET55980,CUS35446,Miu,Chim,Vẹt Xám Châu Phi,2018-09-20,Cái,Sau phẫu thuật
PET55981,CUS17922,Phở,Thỏ,Thỏ Vặn,2022-08-14,Cái,Phục hồi chấn thương
PET55982,CUS75520,Pudding,Mèo,Mèo Anh lông ngắn,2019-12-08,Cái,Đang điều trị
PET55983,CUS53474,Mocha,Chó,Samoyed,2021-05-24,Cái,Sau phẫu thuật
PET55984,CUS43853,Nắng,Mèo,Mèo Mướp,2021-07-29,Cái,Cần theo dõi
PET55985,CUS04111,Cà Rốt,Chim,Vẹt Cockatiel,2022-06-21,Đực,Đang điều trị
PET55986,CUS28791,Cam,Chó,Chihuahua,2019-03-11,Cái,Bệnh mãn tính
PET55987,CUS39046,Bún,Mèo,Mèo Nga,2018-01-03,Đực,Cần theo dõi
PET55988,CUS42649,Rocky,Chó,Rottweiler,2021-07-20,Đực,Tiêm phòng đầy đủ
PET55989,CUS10215,Sương,Chó,Chó Nhật,2022-10-24,Cái,Tiêm phòng đầy đủ
PET55990,CUS12093,Chả,Chó,Beagle,2022-03-28,Cái,Tiêm phòng đầy đủ
PET55991,CUS38270,Oreo,Rùa,Rùa Cạn,2022-06-08,Đực,Bệnh mãn tính
PET55992,CUS17345,Đen,Mèo,Bengal,2021-01-07,Cái,Đang điều trị
PET55993,CUS51479,Lu,Mèo,Mèo Mướp,2021-09-05,Cái,Cần theo dõi
PET55994,CUS69286,Bé Bi,Chó,Beagle,2021-06-13,Đực,Chưa tiêm phòng
PET55995,CUS24629,Pudding,Hamster,Hamster Roborovski,2020-01-30,Cái,Tiêm phòng đầy đủ
PET55996,CUS45520,Lu Lu,Chó,Beagle,2020-05-23,Đực,Chưa tiêm phòng
PET55997,CUS19663,Leo,Rùa,Rùa Tai Đỏ,2018-07-21,Đực,Chưa tiêm phòng
PET55998,CUS03456,Cookie,Thỏ,Thỏ Xám,2018-04-12,Đực,Cần theo dõi
PET55999,CUS02254,Cheese,Chim,Vẹt,2021-10-30,Đực,Đang điều trị
PET56000,CUS05395,Luna,Mèo,Munchkin,2021-09-08,Cái,Cần theo dõi
PET56001,CUS27853,Lu Lu,Thỏ,Thỏ Lùn Hà Lan,2023-12-09,Đực,Khỏe mạnh
PET56002,CUS49672,Dưa,Rùa,Rùa Sulcata,2018-06-27,Cái,Đang điều trị
PET56003,CUS12068,Đen,Rùa,Rùa Cạn,2022-12-02,Cái,Đang điều trị
PET56004,CUS23282,Bông,Hamster,Hamster Trung Quốc,2022-05-10,Đực,Cần theo dõi
PET56005,CUS11437,Khoai,Hamster,Hamster Campbell,2022-12-09,Cái,Sau phẫu thuật
PET56006,CUS12657,Bông,Chim,Chim Sáo,2023-02-12,Cái,Bệnh mãn tính
PET56007,CUS78170,Milu,Hamster,Hamster Winter White,2023-12-25,Cái,Sau phẫu thuật
PET56008,CUS61273,Cam,Hamster,Hamster Winter White,2022-06-23,Cái,Cần theo dõi
PET56009,CUS64705,Mây,Thỏ,Thỏ Lop,2024-04-06,Đực,Tiêm phòng đầy đủ
PET56010,CUS58849,Vàng,Rùa,Rùa Tai Đỏ,2020-07-19,Cái,Phục hồi chấn thương
PET56011,CUS49832,Cam,Thỏ,Thỏ Lop,2018-07-29,Cái,Sau phẫu thuật
PET56012,CUS46782,Cà Rốt,Thỏ,Thỏ Lùn Hà Lan,2021-06-18,Đực,Tiêm phòng đầy đủ
PET56013,CUS19537,Phở,Chim,Vẹt Xám Châu Phi,2023-12-29,Đực,Sau phẫu thuật
PET56014,CUS31046,Charlie,Thỏ,Thỏ Xám,2021-03-01,Đực,Tiêm phòng đầy đủ
PET56015,CUS54014,Cơm,Chim,Chim Bồ Câu,2020-06-10,Cái,Chưa tiêm phòng
PET56016,CUS22021,Simba,Chó,Pitbull,2018-01-03,Đực,Sau phẫu thuật
PET56017,CUS35605,Trăng,Rùa,Rùa Cạn,2022-11-03,Đực,Tiêm phòng đầy đủ
PET56018,CUS22004,Khoai,Rùa,Rùa Sulcata,2021-12-26,Cái,Khỏe mạnh
PET56019,CUS51979,Lu Lu,Rùa,Rùa Sulcata,2023-12-11,Cái,Sau phẫu thuật
PET56020,CUS11254,Bông Bông,Mèo,Mèo Anh lông ngắn,2023-12-08,Cái,Chưa tiêm phòng
PET56021,CUS00312,Vàng,Rùa,Rùa Núi Vimg,2020-06-03,Cái,Khỏe mạnh
PET56022,CUS74844,Charlie,Mèo,Munchkin,2020-07-09,Đực,Bệnh mãn tính
PET56023,CUS64242,Canh,Rùa,Rùa Sulcata,2021-01-11,Đực,Đang điều trị
PET56024,CUS21234,Trăng,Chim,Chim Bồ Câu,2022-08-05,Đực,Khỏe mạnh
PET56025,CUS24348,Sugar,Hamster,Hamster Roborovski,2023-11-04,Cái,Sau phẫu thuật
PET56026,CUS30327,Bún,Chó,Golden Retriever,2023-08-26,Đực,Tiêm phòng đầy đủ
PET56027,CUS74404,Mực,Hamster,Hamster Winter White,2023-12-18,Đực,Chưa tiêm phòng
PET56028,CUS11146,Honey,Chim,Vẹt Cockatiel,2023-06-04,Đực,Phục hồi chấn thương
PET56029,CUS03853,Chè,Rùa,Rùa Núi Vimg,2019-08-25,Cái,Khỏe mạnh
PET56030,CUS62768,Trắng,Mèo,Mèo Anh lông dài,2018-05-17,Đực,Sau phẫu thuật
PET56031,CUS04166,Cỏ,Chó,Alaska,2022-06-25,Cái,Sau phẫu thuật
PET56032,CUS10989,Suối,Rùa,Rùa Tai Đỏ,2022-11-05,Cái,Tiêm phòng đầy đủ
PET56033,CUS42926,Xoài,Thỏ,Thỏ Trắng,2019-11-14,Đực,Chưa tiêm phòng
PET56034,CUS34315,Cơm,Chim,Vẹt Cockatiel,2020-05-13,Cái,Tiêm phòng đầy đủ
PET56035,CUS32996,Bánh,Chim,Chim Bồ Câu,2018-02-06,Cái,Phục hồi chấn thương
PET56036,CUS63428,Đen,Mèo,Munchkin,2018-01-20,Đực,Đang điều trị
PET56037,CUS49482,Trắng,Chim,Chim Yến Phụng,2022-08-26,Đực,Khỏe mạnh
PET56038,CUS64792,Caramel,Thỏ,Thỏ Vặn,2023-01-19,Cái,Phục hồi chấn thương
PET56039,CUS33877,Max,Thỏ,Thỏ Xám,2019-11-21,Cái,Cần theo dõi
PET56040,CUS06418,Mực,Hamster,Hamster Trung Quốc,2022-12-20,Cái,Tiêm phòng đầy đủ
PET56041,CUS23144,Xoài,Chó,Chihuahua,2019-09-30,Cái,Khỏe mạnh
PET56042,CUS12280,Nem,Rùa,Rùa Cạn,2018-01-07,Đực,Phục hồi chấn thương
PET56043,CUS31433,Đậu,Thỏ,Thỏ Vặn,2021-11-18,Cái,Chưa tiêm phòng
PET56044,CUS16741,Suối,Rùa,Rùa Sulcata,2022-09-25,Cái,Phục hồi chấn thương
PET56045,CUS10733,Ki,Chó,Phốc sóc,2024-05-18,Đực,Phục hồi chấn thương
PET56046,CUS32054,Trăng,Chim,Vẹt Hoàng Yến,2021-10-13,Đực,Bệnh mãn tính
PET56047,CUS48503,Max,Rùa,Rùa Tai Đỏ,2018-04-23,Đực,Bệnh mãn tính
PET56048,CUS20437,Latte,Chim,Vẹt Xám Châu Phi,2022-06-18,Cái,Tiêm phòng đầy đủ
PET56049,CUS22363,Bông Bông,Rùa,Rùa Cạn,2023-12-18,Đực,Khỏe mạnh
PET56050,CUS02905,Lá,Hamster,Hamster Campbell,2018-03-03,Đực,Cần theo dõi
PET56051,CUS57331,Xoài,Rùa,Rùa Núi Vimg,2022-10-31,Cái,Tiêm phòng đầy đủ
PET56052,CUS47798,Coco,Rùa,Rùa Cạn,2024-03-08,Cái,Tiêm phòng đầy đủ
PET56053,CUS22339,Nắng,Hamster,Hamster Roborovski,2023-04-27,Cái,Tiêm phòng đầy đủ
PET56054,CUS51956,Cún,Chim,Vẹt Cockatiel,2022-04-21,Đực,Đang điều trị
PET56055,CUS10183,Max,Mèo,Munchkin,2019-09-13,Cái,Đang điều trị
PET56056,CUS44685,Milo,Rùa,Rùa Tai Đỏ,2019-02-05,Đực,Chưa tiêm phòng
PET56057,CUS71342,Caramel,Chim,Vẹt Cockatiel,2019-07-11,Đực,Khỏe mạnh
PET56058,CUS22151,Lucky,Chó,Samoyed,2023-02-10,Đực,Chưa tiêm phòng
PET56059,CUS16790,Mun,Thỏ,Thỏ Angora,2020-08-11,Đực,Chưa tiêm phòng
PET56060,CUS65578,Luna,Chó,Beagle,2024-04-08,Cái,Phục hồi chấn thương
PET56061,CUS09860,Chả,Rùa,Rùa Cạn,2018-04-06,Cái,Khỏe mạnh
PET56062,CUS69885,Max,Chó,Cocker Spaniel,2024-01-30,Đực,Tiêm phòng đầy đủ
PET56063,CUS74099,Na,Mèo,Maine Coon,2021-08-27,Đực,Đang điều trị
PET56064,CUS20033,Bim,Rùa,Rùa Tai Đỏ,2022-08-20,Đực,Sau phẫu thuật
PET56065,CUS56173,Cỏ,Chim,Chim Sáo,2019-07-07,Đực,Sau phẫu thuật
PET56066,CUS74471,Mít,Thỏ,Thỏ Đen,2024-05-19,Đực,Đang điều trị
PET56067,CUS75689,Mochi,Mèo,Sphynx,2024-04-21,Cái,Cần theo dõi
PET56068,CUS16154,Bánh,Mèo,Siamese,2023-03-26,Đực,Khỏe mạnh
PET56069,CUS60354,Sushi,Thỏ,Thỏ Angora,2019-05-16,Đực,Phục hồi chấn thương
PET56070,CUS49163,Suối,Hamster,Hamster Winter White,2022-08-16,Đực,Sau phẫu thuật
PET56071,CUS48644,Mun,Hamster,Hamster Roborovski,2020-01-27,Đực,Cần theo dõi
PET56072,CUS14455,Trăng,Thỏ,Thỏ Holland Lop,2020-09-08,Cái,Khỏe mạnh
PET56073,CUS28117,Phở,Rùa,Rùa Sulcata,2020-06-12,Cái,Chưa tiêm phòng
PET56074,CUS00260,Sương,Mèo,Sphynx,2021-12-12,Cái,Khỏe mạnh
PET56075,CUS37856,Gấu,Chim,Chim Yến Phụng,2020-09-29,Cái,Chưa tiêm phòng
PET56076,CUS79273,Xôi,Mèo,Mèo ta,2018-01-19,Cái,Khỏe mạnh
PET56077,CUS63156,Phở,Rùa,Rùa Cạn,2020-12-29,Cái,Bệnh mãn tính
PET56078,CUS12897,Coco,Chó,Béc giê Đức,2020-04-25,Đực,Cần theo dõi
PET56079,CUS10285,Vàng,Chim,Chim Sáo,2024-02-11,Đực,Phục hồi chấn thương
PET56080,CUS09753,Hoa,Chim,Chim Sáo,2024-04-07,Cái,Đang điều trị
PET56081,CUS29404,Sương,Mèo,Siamese,2019-02-22,Cái,Khỏe mạnh
PET56082,CUS04393,Simba,Mèo,Mèo Ba Tư,2020-01-11,Cái,Tiêm phòng đầy đủ
PET56083,CUS22741,Nấm,Rùa,Rùa Sulcata,2018-06-13,Cái,Bệnh mãn tính
PET56084,CUS78354,Trắng,Thỏ,Thỏ Xám,2018-01-16,Cái,Chưa tiêm phòng
PET56085,CUS47246,Mun,Chó,Poodle,2019-12-15,Đực,Sau phẫu thuật
PET56086,CUS68960,Bim,Chim,Chim Yến Phụng,2019-09-24,Đực,Khỏe mạnh
PET56087,CUS28570,Cà Rốt,Mèo,Mèo Nga,2022-09-16,Đực,Cần theo dõi
PET56088,CUS37436,Đen,Hamster,Hamster Campbell,2019-07-08,Đực,Bệnh mãn tính
PET56089,CUS30994,Bánh,Thỏ,Thỏ Lùn Hà Lan,2024-04-22,Cái,Sau phẫu thuật
PET56090,CUS66975,Sao,Hamster,Hamster Syria,2020-04-28,Cái,Đang điều trị
PET56091,CUS41933,Latte,Chim,Chim Bồ Câu,2019-04-28,Cái,Khỏe mạnh
PET56092,CUS32956,Sương,Rùa,Rùa Núi Vimg,2021-07-23,Đực,Cần theo dõi
PET56093,CUS22139,Mây,Thỏ,Thỏ Lop,2019-12-15,Đực,Khỏe mạnh
PET56094,CUS42182,Trăng,Mèo,Mèo Anh lông dài,2018-07-06,Cái,Khỏe mạnh
PET56095,CUS62806,Milo,Hamster,Hamster Winter White,2022-10-17,Cái,Khỏe mạnh
PET56096,CUS36681,Hoa,Mèo,Mèo Nga,2022-01-27,Đực,Bệnh mãn tính
PET56097,CUS15548,Na,Rùa,Rùa Tai Đỏ,2020-07-21,Cái,Đang điều trị
PET56098,CUS29838,Lu Lu,Chó,Shiba Inu,2021-12-17,Cái,Sau phẫu thuật
PET56099,CUS53179,Lu,Thỏ,Thỏ Trắng,2019-09-14,Cái,Sau phẫu thuật
PET56100,CUS25783,Suối,Rùa,Rùa Tai Đỏ,2019-11-30,Cái,Chưa tiêm phòng
PET56101,CUS32702,Chả,Rùa,Rùa Núi Vimg,2020-11-10,Đực,Đang điều trị
PET56102,CUS32259,Nem,Chim,Vẹt Xám Châu Phi,2021-02-04,Cái,Bệnh mãn tính
PET56103,CUS26538,Nấm,Hamster,Hamster Roborovski,2023-10-28,Đực,Chưa tiêm phòng
PET56104,CUS48711,Mun,Mèo,Siamese,2018-12-06,Cái,Sau phẫu thuật
PET56105,CUS07686,Bin,Thỏ,Thỏ Lùn Hà Lan,2024-05-05,Cái,Khỏe mạnh
PET56106,CUS44015,Caramel,Mèo,Mèo Tam Thể,2022-12-05,Đực,Tiêm phòng đầy đủ
PET56107,CUS27901,Xoài,Hamster,Hamster Syria,2023-08-17,Cái,Tiêm phòng đầy đủ
PET56108,CUS29731,Luna,Mèo,Mèo Tam Thể,2019-08-26,Cái,Khỏe mạnh
PET56109,CUS76995,Honey,Chó,Chó cỏ,2021-06-05,Cái,Tiêm phòng đầy đủ
PET56110,CUS55413,Mưa,Hamster,Hamster Syria,2022-03-19,Cái,Cần theo dõi
PET56111,CUS15826,Sugar,Mèo,Mèo ta,2018-08-18,Cái,Tiêm phòng đầy đủ
PET56112,CUS18685,Lucky,Mèo,Mèo ta,2021-07-26,Cái,Phục hồi chấn thương
PET56113,CUS74051,Khoai,Chó,Shiba Inu,2023-12-16,Cái,Khỏe mạnh
PET56114,CUS17372,Lá,Chim,Chim Bồ Câu,2023-06-02,Cái,Khỏe mạnh
PET56115,CUS23824,Phở,Chó,Labrador,2023-07-22,Đực,Cần theo dõi
PET56116,CUS65238,Sushi,Rùa,Rùa Núi Vimg,2022-10-24,Đực,Sau phẫu thuật
PET56117,CUS79192,Bí Ngô,Mèo,Sphynx,2020-08-07,Đực,Chưa tiêm phòng
PET56118,CUS10427,Miu,Hamster,Hamster Winter White,2021-02-01,Cái,Phục hồi chấn thương
PET56119,CUS68048,Nala,Rùa,Rùa Cạn,2021-02-06,Cái,Chưa tiêm phòng
PET56120,CUS67071,Gió,Rùa,Rùa Sulcata,2018-06-27,Cái,Bệnh mãn tính
PET56121,CUS59120,Na,Hamster,Hamster Campbell,2018-06-26,Đực,Tiêm phòng đầy đủ
PET56122,CUS70951,Coco,Chim,Chim Yến Phụng,2024-03-27,Cái,Cần theo dõi
PET56123,CUS61813,Lu Lu,Chim,Chim Sáo,2018-09-07,Cái,Đang điều trị
PET56124,CUS01383,Mây,Chó,Beagle,2022-12-25,Cái,Đang điều trị
PET56125,CUS55678,Caramel,Mèo,Mèo Ba Tư,2024-02-20,Đực,Đang điều trị
PET56126,CUS52417,Sao,Mèo,Maine Coon,2018-07-01,Cái,Chưa tiêm phòng
PET56127,CUS72213,Hoa,Mèo,Ragdoll,2019-09-30,Đực,Bệnh mãn tính
PET56128,CUS00850,Đen,Hamster,Hamster Trung Quốc,2021-04-25,Cái,Đang điều trị
PET56129,CUS15842,Cơm,Hamster,Hamster Campbell,2022-05-15,Cái,Chưa tiêm phòng
PET56130,CUS25348,Simba,Hamster,Hamster Syria,2022-10-04,Đực,Sau phẫu thuật
PET56131,CUS56329,Cỏ,Thỏ,Thỏ Đen,2020-08-07,Đực,Sau phẫu thuật
PET56132,CUS61748,Cún,Hamster,Hamster Roborovski,2020-03-02,Đực,Khỏe mạnh
PET56133,CUS50254,Na,Hamster,Hamster Trung Quốc,2023-02-16,Cái,Sau phẫu thuật
PET56134,CUS10007,Sương,Chó,Pitbull,2021-09-01,Đực,Cần theo dõi
PET56135,CUS42251,Phở,Chim,Chim Yến Phụng,2022-11-25,Cái,Khỏe mạnh
