InvoiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV097682,CUS19988,E0362,CARD11871,2022-12-03,08:00:00,2251966,2251966,PM02
INV097683,CUS13849,E0367,CARD46525,2023-01-09,14:00:00,1519104,1519104,PM04
INV097684,CUS11532,E0104,CARD19190,2022-05-18,18:00:00,2215177,2215177,PM03
INV097685,CUS05783,E0230,CARD01707,2024-11-29,08:00:00,110002,110002,PM02
INV097686,CUS07016,E0294,CARD18994,2024-06-14,08:00:00,1228299,1228299,PM04
INV097687,CUS67159,E0309,CARD09216,2022-05-13,08:00:00,1728879,1728879,PM01
INV097688,CUS78929,E0193,CARD09417,2024-01-11,11:00:00,1825158,1825158,PM01
INV097689,CUS31973,E0316,CARD28331,2022-05-03,14:00:00,874417,874417,PM02
INV097690,CUS07839,E0178,CARD30206,2023-11-12,11:00:00,1878182,1878182,PM01
INV097691,CUS35822,E0120,CARD20432,2023-09-30,18:00:00,109482,109482,PM01
INV097692,CUS68747,E0159,CARD09113,2022-03-22,14:00:00,1927057,1927057,PM01
INV097693,CUS52800,E0077,CARD47872,2024-10-15,11:00:00,1797909,1797909,PM01
INV097694,CUS61900,E0394,CARD17116,2024-03-06,14:00:00,1581517,1581517,PM02
INV097695,CUS37731,E0087,CARD00806,2022-04-23,11:00:00,1533870,1533870,PM02
INV097696,CUS42570,E0122,CARD41111,2022-01-04,11:00:00,2130823,2130823,PM03
INV097697,CUS60906,E0469,CARD17831,2022-02-18,18:00:00,2011841,2011841,PM01
INV097698,CUS32108,E0045,CARD03713,2023-04-06,08:00:00,2855094,2855094,PM03
INV097699,CUS08179,E0066,CARD39592,2023-05-25,08:00:00,2475866,2475866,PM03
INV097700,CUS05662,E0249,CARD41023,2022-11-20,18:00:00,1697775,1697775,PM01
INV097701,CUS34576,E0478,CARD26510,2022-04-04,18:00:00,1841353,1841353,PM04
INV097702,CUS65321,E0291,CARD43695,2022-08-16,14:00:00,1001005,1001005,PM03
INV097703,CUS13738,E0230,CARD31921,2023-02-04,11:00:00,677866,677866,PM03
INV097704,CUS27003,E0420,CARD47263,2024-03-20,18:00:00,332794,332794,PM02
INV097705,CUS04272,E0282,CARD15204,2022-06-01,08:00:00,2982822,2982822,PM01
INV097706,CUS21225,E0250,CARD13351,2022-04-27,18:00:00,2373805,2373805,PM04
INV097707,CUS32033,E0268,CARD06814,2024-02-14,11:00:00,2939224,2939224,PM04
INV097708,CUS45759,E0419,CARD04787,2023-04-20,14:00:00,2305701,2305701,PM04
INV097709,CUS34554,E0304,CARD27816,2022-02-04,11:00:00,1429341,1429341,PM01
INV097710,CUS60938,E0384,CARD25724,2024-11-04,18:00:00,486551,486551,PM02
INV097711,CUS26220,E0431,CARD05053,2022-03-01,08:00:00,1850576,1850576,PM02
INV097712,CUS31972,E0483,CARD23917,2024-01-02,14:00:00,1129052,1129052,PM01
INV097713,CUS09400,E0082,CARD49821,2023-06-03,11:00:00,501344,501344,PM02
INV097714,CUS34158,E0060,CARD28852,2023-07-01,11:00:00,1872970,1872970,PM02
INV097715,CUS05485,E0209,CARD15635,2024-02-03,18:00:00,2714414,2714414,PM03
INV097716,CUS25790,E0162,CARD00113,2022-11-14,14:00:00,1946142,1946142,PM02
INV097717,CUS02156,E0207,CARD18973,2023-08-24,18:00:00,585349,585349,PM02
INV097718,CUS21475,E0276,CARD02278,2024-09-01,11:00:00,920031,920031,PM03
INV097719,CUS08657,E0174,CARD49026,2022-03-10,08:00:00,1160690,1160690,PM03
INV097720,CUS40026,E0317,CARD03608,2024-10-06,14:00:00,1716004,1716004,PM02
INV097721,CUS42889,E0068,CARD12950,2024-02-13,18:00:00,1513013,1513013,PM02
INV097722,CUS77314,E0376,CARD05251,2024-05-17,11:00:00,2716407,2716407,PM01
INV097723,CUS66800,E0494,CARD38291,2022-03-18,18:00:00,1421206,1421206,PM03
INV097724,CUS34453,E0206,CARD37042,2022-11-30,08:00:00,1426019,1426019,PM03
INV097725,CUS55972,E0186,CARD39613,2023-09-23,11:00:00,939574,939574,PM03
INV097726,CUS32355,E0278,CARD36698,2023-05-08,14:00:00,858221,858221,PM04
INV097727,CUS31539,E0005,CARD29530,2023-12-30,08:00:00,1724558,1724558,PM02
INV097728,CUS56061,E0294,CARD43099,2022-08-18,14:00:00,1564900,1564900,PM03
INV097729,CUS00233,E0446,CARD44987,2022-10-10,18:00:00,57805,57805,PM04
INV097730,CUS02035,E0376,CARD08361,2024-07-31,14:00:00,1651153,1651153,PM03
INV097731,CUS04939,E0321,CARD46249,2023-05-16,11:00:00,1270018,1270018,PM04
INV097732,CUS61618,E0348,CARD34878,2024-11-17,14:00:00,593020,593020,PM04
INV097733,CUS41041,E0020,CARD49573,2023-10-07,11:00:00,1578332,1578332,PM01
INV097734,CUS38471,E0379,CARD26427,2024-01-29,18:00:00,1617271,1617271,PM02
INV097735,CUS71631,E0297,CARD10615,2023-01-18,14:00:00,1769994,1769994,PM03
INV097736,CUS21281,E0231,CARD29836,2023-07-26,11:00:00,2682982,2682982,PM03
INV097737,CUS75545,E0446,CARD39997,2022-09-21,14:00:00,1397902,1397902,PM03
INV097738,CUS59983,E0201,CARD05879,2023-04-11,11:00:00,625607,625607,PM02
INV097739,CUS40760,E0472,CARD29587,2022-05-04,18:00:00,1308898,1308898,PM03
INV097740,CUS39370,E0214,CARD34546,2022-09-17,11:00:00,1947447,1947447,PM03
INV097741,CUS16963,E0312,CARD02365,2024-06-20,18:00:00,2009174,2009174,PM04
INV097742,CUS76259,E0114,CARD42992,2023-11-20,11:00:00,1764131,1764131,PM04
INV097743,CUS52017,E0036,CARD32472,2022-09-21,14:00:00,2119795,2119795,PM04
INV097744,CUS05250,E0027,CARD00504,2023-04-22,11:00:00,1198992,1198992,PM04
INV097745,CUS32205,E0043,CARD22855,2022-11-27,18:00:00,1014210,1014210,PM01
INV097746,CUS00072,E0018,CARD41847,2023-09-28,14:00:00,512971,512971,PM04
INV097747,CUS78802,E0249,CARD44203,2024-12-23,08:00:00,2004139,2004139,PM04
INV097748,CUS73251,E0051,CARD25101,2023-03-13,18:00:00,2768203,2768203,PM03
INV097749,CUS42187,E0496,CARD28469,2022-05-09,18:00:00,1743890,1743890,PM03
INV097750,CUS27454,E0352,CARD15851,2022-10-14,11:00:00,288315,288315,PM03
INV097751,CUS59485,E0495,CARD23999,2024-10-04,11:00:00,1520196,1520196,PM04
INV097752,CUS27912,E0251,CARD08396,2023-03-25,18:00:00,2471751,2471751,PM01
INV097753,CUS67167,E0225,CARD31185,2022-01-17,18:00:00,2895737,2895737,PM03
INV097754,CUS46101,E0398,CARD19771,2024-10-04,11:00:00,78865,78865,PM02
INV097755,CUS47880,E0354,CARD11330,2022-12-02,11:00:00,2466045,2466045,PM01
INV097756,CUS47946,E0062,CARD28587,2022-05-11,14:00:00,2194124,2194124,PM04
INV097757,CUS37515,E0444,CARD21515,2023-02-05,18:00:00,2539433,2539433,PM03
INV097758,CUS14606,E0377,CARD39685,2022-03-30,18:00:00,1951843,1951843,PM04
INV097759,CUS79770,E0304,CARD34993,2022-02-22,08:00:00,1046335,1046335,PM02
INV097760,CUS78881,E0432,CARD44102,2022-09-03,14:00:00,627665,627665,PM03
INV097761,CUS54196,E0007,CARD01833,2022-07-01,08:00:00,2997061,2997061,PM02
INV097762,CUS05859,E0392,CARD00955,2022-08-09,11:00:00,1307776,1307776,PM04
INV097763,CUS10476,E0150,CARD25489,2022-10-06,11:00:00,438838,438838,PM01
INV097764,CUS09555,E0456,CARD47490,2022-03-08,14:00:00,1662027,1662027,PM01
INV097765,CUS20996,E0322,CARD21713,2023-11-20,08:00:00,1368683,1368683,PM04
INV097766,CUS04148,E0276,CARD35430,2024-11-03,14:00:00,980658,980658,PM04
INV097767,CUS67251,E0490,CARD21416,2024-07-31,11:00:00,2890965,2890965,PM03
INV097768,CUS46964,E0016,CARD45798,2024-10-09,08:00:00,1124299,1124299,PM02
INV097769,CUS39907,E0043,CARD03621,2023-07-18,08:00:00,305787,305787,PM03
INV097770,CUS14031,E0286,CARD03972,2023-03-26,14:00:00,804902,804902,PM02
INV097771,CUS14934,E0127,CARD41436,2023-10-17,14:00:00,1004020,1004020,PM02
INV097772,CUS10486,E0498,CARD20113,2023-04-07,18:00:00,2684667,2684667,PM01
INV097773,CUS46163,E0339,CARD28581,2024-08-13,18:00:00,2484887,2484887,PM04
INV097774,CUS36802,E0236,CARD04455,2023-11-23,08:00:00,392039,392039,PM02
INV097775,CUS22561,E0354,CARD06963,2022-06-11,11:00:00,260633,260633,PM01
INV097776,CUS12246,E0381,CARD22166,2022-06-26,08:00:00,531278,531278,PM02
INV097777,CUS08043,E0491,CARD30017,2022-03-07,08:00:00,2393892,2393892,PM02
INV097778,CUS27075,E0074,CARD18646,2022-12-07,18:00:00,2189963,2189963,PM03
INV097779,CUS25133,E0310,CARD49453,2024-12-05,11:00:00,2997803,2997803,PM04
INV097780,CUS07889,E0087,CARD26786,2024-01-05,11:00:00,777149,777149,PM01
INV097781,CUS69889,E0219,CARD06887,2023-10-15,14:00:00,2435783,2435783,PM02
INV097782,CUS64445,E0345,CARD23765,2023-09-12,08:00:00,1442205,1442205,PM01
INV097783,CUS08829,E0060,CARD49478,2024-04-06,14:00:00,2748310,2748310,PM04
INV097784,CUS26781,E0232,CARD38456,2022-06-23,14:00:00,804506,804506,PM01
INV097785,CUS41040,E0250,CARD23418,2024-07-11,14:00:00,56569,56569,PM03
INV097786,CUS11863,E0496,CARD40593,2022-02-01,11:00:00,1209342,1209342,PM02
INV097787,CUS21893,E0088,CARD49643,2022-09-23,14:00:00,848430,848430,PM03
INV097788,CUS47370,E0268,CARD42917,2022-06-20,08:00:00,826989,826989,PM02
INV097789,CUS21875,E0472,CARD12669,2022-04-19,08:00:00,2616721,2616721,PM01
INV097790,CUS14049,E0181,CARD07946,2024-08-28,14:00:00,652271,652271,PM02
INV097791,CUS49005,E0405,CARD25313,2024-04-12,14:00:00,2307237,2307237,PM02
INV097792,CUS18416,E0486,CARD35944,2023-07-23,14:00:00,2527696,2527696,PM02
INV097793,CUS28466,E0214,CARD23812,2022-02-17,11:00:00,496319,496319,PM01
INV097794,CUS24571,E0440,CARD41139,2023-11-09,18:00:00,1648253,1648253,PM04
INV097795,CUS54143,E0468,CARD03700,2023-10-06,08:00:00,366548,366548,PM03
INV097796,CUS37807,E0490,CARD45430,2024-03-26,08:00:00,1274160,1274160,PM02
INV097797,CUS12180,E0448,CARD12426,2024-01-07,14:00:00,877881,877881,PM03
INV097798,CUS41052,E0319,CARD12664,2024-01-13,08:00:00,1034443,1034443,PM04
INV097799,CUS08263,E0400,CARD25563,2023-01-02,08:00:00,2518460,2518460,PM04
INV097800,CUS67918,E0015,CARD24356,2022-01-08,14:00:00,2065546,2065546,PM02
INV097801,CUS77253,E0489,CARD22927,2022-11-07,08:00:00,991965,991965,PM03
INV097802,CUS75770,E0363,CARD48333,2022-08-14,11:00:00,1436788,1436788,PM02
INV097803,CUS79424,E0423,CARD29627,2023-04-19,11:00:00,1180427,1180427,PM03
INV097804,CUS59821,E0079,CARD30426,2024-09-15,14:00:00,2082760,2082760,PM01
INV097805,CUS56668,E0192,CARD46518,2022-11-16,14:00:00,1118887,1118887,PM03
INV097806,CUS33943,E0489,CARD04392,2024-03-06,18:00:00,2294174,2294174,PM01
INV097807,CUS74030,E0444,CARD18555,2022-04-25,08:00:00,805029,805029,PM02
INV097808,CUS41480,E0100,CARD03938,2022-04-06,11:00:00,2046959,2046959,PM04
INV097809,CUS36705,E0340,CARD30331,2024-09-04,08:00:00,1632387,1632387,PM02
INV097810,CUS51834,E0457,CARD46046,2024-11-15,08:00:00,1429709,1429709,PM04
INV097811,CUS32595,E0013,CARD05070,2024-08-16,11:00:00,1813930,1813930,PM03
INV097812,CUS73064,E0148,CARD36004,2022-04-15,08:00:00,2802061,2802061,PM03
INV097813,CUS12791,E0213,CARD12112,2024-10-27,14:00:00,284865,284865,PM04
INV097814,CUS38190,E0145,CARD05127,2024-03-31,08:00:00,2261421,2261421,PM02
INV097815,CUS79681,E0200,CARD27335,2023-02-22,18:00:00,836270,836270,PM02
INV097816,CUS63888,E0427,CARD47343,2024-03-16,18:00:00,440906,440906,PM03
INV097817,CUS65190,E0434,CARD21317,2024-03-21,18:00:00,606233,606233,PM01
INV097818,CUS26160,E0274,CARD11839,2024-11-26,11:00:00,587391,587391,PM02
INV097819,CUS09284,E0044,CARD45214,2024-04-08,11:00:00,1011702,1011702,PM04
INV097820,CUS44843,E0471,CARD15533,2023-02-08,11:00:00,2684432,2684432,PM03
INV097821,CUS28838,E0498,CARD04241,2022-01-26,11:00:00,1570595,1570595,PM03
INV097822,CUS37140,E0310,CARD01997,2024-05-18,14:00:00,123140,123140,PM01
INV097823,CUS33898,E0425,CARD06350,2022-10-06,18:00:00,1715061,1715061,PM02
INV097824,CUS09253,E0458,CARD17521,2022-06-24,08:00:00,1288538,1288538,PM01
INV097825,CUS33330,E0017,CARD12768,2024-08-12,18:00:00,1863059,1863059,PM04
INV097826,CUS32251,E0193,CARD04436,2023-01-02,08:00:00,465226,465226,PM04
INV097827,CUS20075,E0395,CARD07916,2023-04-08,08:00:00,753841,753841,PM01
INV097828,CUS20005,E0366,CARD33899,2024-08-01,14:00:00,325621,325621,PM02
INV097829,CUS23200,E0142,CARD17176,2022-09-26,18:00:00,1194764,1194764,PM04
INV097830,CUS16426,E0444,CARD03450,2022-11-03,18:00:00,1814257,1814257,PM03
INV097831,CUS33940,E0196,CARD36106,2023-08-29,08:00:00,1310624,1310624,PM04
INV097832,CUS62973,E0331,CARD48556,2022-12-09,14:00:00,1019955,1019955,PM01
INV097833,CUS60130,E0139,CARD08231,2023-08-04,08:00:00,1850027,1850027,PM03
INV097834,CUS13681,E0142,CARD14582,2022-09-02,11:00:00,1552676,1552676,PM02
INV097835,CUS13428,E0408,CARD14906,2022-10-11,14:00:00,2477160,2477160,PM03
INV097836,CUS21502,E0022,CARD20826,2024-04-11,18:00:00,467757,467757,PM02
INV097837,CUS32207,E0199,CARD11683,2024-01-13,08:00:00,722685,722685,PM01
INV097838,CUS76209,E0265,CARD18387,2024-04-17,14:00:00,690729,690729,PM04
INV097839,CUS26599,E0320,CARD48828,2024-01-06,08:00:00,1567774,1567774,PM03
INV097840,CUS32714,E0116,CARD45950,2022-02-05,11:00:00,1205446,1205446,PM03
INV097841,CUS07512,E0344,CARD25393,2022-08-12,08:00:00,1080626,1080626,PM02
INV097842,CUS36661,E0157,CARD32173,2022-05-10,08:00:00,1854065,1854065,PM04
INV097843,CUS70468,E0049,CARD33469,2022-05-16,14:00:00,2985246,2985246,PM04
INV097844,CUS63215,E0183,CARD17328,2024-10-09,11:00:00,1158034,1158034,PM01
INV097845,CUS05504,E0297,CARD28544,2024-11-07,08:00:00,1479620,1479620,PM04
INV097846,CUS14390,E0045,CARD00272,2023-11-26,11:00:00,1259978,1259978,PM02
INV097847,CUS18069,E0155,CARD24257,2024-04-20,18:00:00,376681,376681,PM04
INV097848,CUS63016,E0375,CARD20392,2022-03-10,08:00:00,311797,311797,PM02
INV097849,CUS49722,E0425,CARD36542,2023-08-14,11:00:00,203989,203989,PM01
INV097850,CUS11543,E0195,CARD48095,2022-03-07,08:00:00,333137,333137,PM03
INV097851,CUS35560,E0027,CARD00018,2024-09-02,11:00:00,470057,470057,PM03
INV097852,CUS02925,E0272,CARD37777,2022-07-13,14:00:00,1207701,1207701,PM01
INV097853,CUS37800,E0366,CARD23269,2024-12-04,14:00:00,2688705,2688705,PM04
INV097854,CUS06962,E0077,CARD14355,2023-03-05,08:00:00,1325294,1325294,PM01
INV097855,CUS37925,E0404,CARD08822,2022-03-26,18:00:00,316400,316400,PM02
INV097856,CUS74030,E0191,CARD34794,2023-01-08,11:00:00,1535016,1535016,PM02
INV097857,CUS55927,E0263,CARD29065,2023-10-19,14:00:00,1015364,1015364,PM02
INV097858,CUS58321,E0033,CARD31306,2022-07-20,08:00:00,2532725,2532725,PM04
INV097859,CUS30333,E0132,CARD17585,2023-07-09,08:00:00,2881809,2881809,PM02
INV097860,CUS69814,E0132,CARD11837,2022-02-10,11:00:00,823319,823319,PM02
INV097861,CUS58133,E0342,CARD05569,2023-01-31,14:00:00,1721806,1721806,PM02
INV097862,CUS63085,E0431,CARD28758,2024-05-01,18:00:00,2218910,2218910,PM04
INV097863,CUS53033,E0020,CARD37222,2024-12-19,14:00:00,414849,414849,PM02
INV097864,CUS77608,E0039,CARD44235,2022-04-24,18:00:00,1414463,1414463,PM03
INV097865,CUS06681,E0422,CARD25545,2024-09-25,08:00:00,1964204,1964204,PM04
INV097866,CUS09758,E0253,CARD48837,2022-01-13,14:00:00,2583727,2583727,PM04
INV097867,CUS50317,E0240,CARD26559,2023-03-08,08:00:00,1661961,1661961,PM04
INV097868,CUS04245,E0403,CARD21450,2024-01-24,08:00:00,2042024,2042024,PM02
INV097869,CUS33602,E0063,CARD05101,2023-08-21,14:00:00,1966389,1966389,PM04
INV097870,CUS14999,E0340,CARD13421,2022-03-02,11:00:00,2040725,2040725,PM03
INV097871,CUS59162,E0058,CARD22190,2022-02-22,11:00:00,61887,61887,PM02
INV097872,CUS10257,E0060,CARD12922,2023-07-19,08:00:00,2770288,2770288,PM03
INV097873,CUS02958,E0402,CARD37983,2022-08-11,14:00:00,979947,979947,PM02
INV097874,CUS11289,E0496,CARD38154,2022-09-08,11:00:00,860257,860257,PM02
INV097875,CUS49375,E0162,CARD41854,2024-09-15,08:00:00,861719,861719,PM03
INV097876,CUS44105,E0371,CARD24850,2022-10-05,18:00:00,2902029,2902029,PM03
INV097877,CUS60766,E0206,CARD49148,2022-01-30,18:00:00,341788,341788,PM02
INV097878,CUS61240,E0024,CARD21811,2023-07-09,11:00:00,1961663,1961663,PM04
INV097879,CUS39516,E0091,CARD40771,2022-09-06,18:00:00,2462250,2462250,PM01
INV097880,CUS45993,E0055,CARD13055,2022-12-31,18:00:00,2032481,2032481,PM01
INV097881,CUS78321,E0110,CARD04915,2023-03-28,08:00:00,334731,334731,PM04
INV097882,CUS72635,E0096,CARD12142,2024-10-25,11:00:00,417170,417170,PM01
INV097883,CUS57829,E0309,CARD03567,2023-04-11,14:00:00,1251742,1251742,PM03
INV097884,CUS00791,E0062,CARD33712,2022-09-13,14:00:00,830557,830557,PM01
INV097885,CUS44713,E0066,CARD34382,2023-09-18,08:00:00,2196010,2196010,PM01
INV097886,CUS47317,E0374,CARD18258,2024-09-20,11:00:00,751810,751810,PM01
INV097887,CUS73328,E0316,CARD08369,2022-02-08,18:00:00,634163,634163,PM03
INV097888,CUS19330,E0482,CARD37399,2022-11-13,14:00:00,2395813,2395813,PM01
INV097889,CUS69840,E0158,CARD40301,2023-02-26,14:00:00,2630521,2630521,PM03
INV097890,CUS05803,E0329,CARD23102,2024-08-16,08:00:00,1949134,1949134,PM01
INV097891,CUS52566,E0121,CARD25233,2024-09-23,18:00:00,560029,560029,PM04
INV097892,CUS16340,E0239,CARD16633,2022-12-28,08:00:00,1662688,1662688,PM04
INV097893,CUS38899,E0129,CARD06335,2023-01-16,14:00:00,980104,980104,PM03
INV097894,CUS48136,E0083,CARD15763,2022-09-05,11:00:00,2268731,2268731,PM02
INV097895,CUS75506,E0474,CARD14165,2023-05-04,11:00:00,988849,988849,PM01
INV097896,CUS29691,E0473,CARD45815,2024-02-14,18:00:00,153960,153960,PM03
INV097897,CUS06127,E0238,CARD13514,2023-03-17,08:00:00,983353,983353,PM03
INV097898,CUS16790,E0182,CARD44400,2023-11-08,18:00:00,1203710,1203710,PM01
INV097899,CUS56156,E0187,CARD38582,2024-03-07,14:00:00,619426,619426,PM02
INV097900,CUS75062,E0039,CARD09793,2024-01-21,14:00:00,2621595,2621595,PM02
INV097901,CUS03100,E0047,CARD05365,2024-03-17,14:00:00,2216551,2216551,PM02
INV097902,CUS65089,E0270,CARD44396,2022-07-18,14:00:00,2521100,2521100,PM01
INV097903,CUS58249,E0239,CARD43863,2022-09-10,08:00:00,1714907,1714907,PM04
INV097904,CUS65829,E0422,CARD10224,2022-09-15,14:00:00,1452330,1452330,PM01
INV097905,CUS26711,E0275,CARD42698,2023-08-06,14:00:00,280867,280867,PM01
INV097906,CUS17270,E0407,CARD38235,2022-11-16,11:00:00,504869,504869,PM03
INV097907,CUS67076,E0156,CARD49857,2024-06-12,18:00:00,542740,542740,PM03
INV097908,CUS15162,E0279,CARD29481,2022-12-18,08:00:00,1074348,1074348,PM02
INV097909,CUS42877,E0039,CARD12754,2024-12-18,18:00:00,2147188,2147188,PM03
INV097910,CUS37010,E0008,CARD13359,2022-12-09,11:00:00,1861425,1861425,PM01
INV097911,CUS53545,E0442,CARD12428,2023-03-17,14:00:00,1169957,1169957,PM03
INV097912,CUS71745,E0010,CARD10270,2024-05-24,11:00:00,1358039,1358039,PM03
INV097913,CUS61541,E0019,CARD32768,2022-01-04,14:00:00,2103933,2103933,PM04
INV097914,CUS67132,E0482,CARD27208,2023-04-25,14:00:00,2507145,2507145,PM03
INV097915,CUS65700,E0273,CARD07893,2022-09-30,14:00:00,479414,479414,PM02
INV097916,CUS54366,E0013,CARD03883,2023-06-14,14:00:00,2036813,2036813,PM03
INV097917,CUS15615,E0002,CARD42513,2022-02-16,08:00:00,2464825,2464825,PM04
INV097918,CUS61736,E0056,CARD41948,2022-07-13,11:00:00,2104769,2104769,PM04
INV097919,CUS62307,E0071,CARD49527,2023-03-29,18:00:00,2126370,2126370,PM02
INV097920,CUS65736,E0284,CARD41643,2022-11-11,18:00:00,1024699,1024699,PM04
INV097921,CUS51707,E0480,CARD09562,2023-07-16,18:00:00,2541078,2541078,PM04
INV097922,CUS62355,E0122,CARD04176,2024-04-09,14:00:00,1824214,1824214,PM01
INV097923,CUS17059,E0137,CARD21128,2022-11-29,14:00:00,2009759,2009759,PM01
INV097924,CUS45822,E0158,CARD43010,2024-06-26,18:00:00,611268,611268,PM04
INV097925,CUS60593,E0320,CARD13038,2024-06-07,08:00:00,2865054,2865054,PM03
INV097926,CUS55017,E0351,CARD42985,2024-03-19,08:00:00,1489785,1489785,PM04
INV097927,CUS28180,E0286,CARD34564,2023-06-15,08:00:00,1157420,1157420,PM01
INV097928,CUS40168,E0372,CARD25514,2023-09-04,18:00:00,655736,655736,PM02
INV097929,CUS62962,E0206,CARD41632,2023-07-31,14:00:00,1146267,1146267,PM02
INV097930,CUS08743,E0186,CARD25116,2024-09-14,18:00:00,2229550,2229550,PM01
INV097931,CUS23920,E0313,CARD49079,2024-11-01,11:00:00,2392976,2392976,PM03
INV097932,CUS05479,E0066,CARD07849,2022-07-18,14:00:00,2345817,2345817,PM01
INV097933,CUS04866,E0432,CARD10190,2023-10-02,08:00:00,2766634,2766634,PM01
INV097934,CUS56381,E0499,CARD11445,2022-10-11,18:00:00,477193,477193,PM04
INV097935,CUS40876,E0268,CARD41111,2023-03-19,11:00:00,2095522,2095522,PM02
INV097936,CUS51983,E0352,CARD42573,2022-06-22,11:00:00,2021679,2021679,PM04
INV097937,CUS26859,E0271,CARD25679,2023-09-12,14:00:00,398257,398257,PM04
INV097938,CUS69325,E0469,CARD44746,2022-01-31,08:00:00,1365123,1365123,PM02
INV097939,CUS60795,E0051,CARD03422,2022-12-30,14:00:00,924815,924815,PM04
INV097940,CUS37098,E0284,CARD28256,2022-05-01,11:00:00,2638168,2638168,PM03
INV097941,CUS01509,E0003,CARD48340,2022-10-16,08:00:00,1664444,1664444,PM01
INV097942,CUS42972,E0222,CARD45374,2024-11-21,08:00:00,222070,222070,PM04
INV097943,CUS18717,E0245,CARD47071,2022-04-03,08:00:00,902320,902320,PM01
INV097944,CUS62792,E0313,CARD30079,2024-06-25,14:00:00,1183736,1183736,PM02
INV097945,CUS12570,E0176,CARD31655,2023-02-12,11:00:00,1758300,1758300,PM01
INV097946,CUS24895,E0464,CARD11721,2023-06-23,18:00:00,1089138,1089138,PM04
INV097947,CUS67866,E0225,CARD31866,2024-10-13,18:00:00,1136468,1136468,PM01
INV097948,CUS58296,E0118,CARD43108,2024-10-13,18:00:00,1388308,1388308,PM01
INV097949,CUS47780,E0367,CARD17374,2023-06-04,18:00:00,161770,161770,PM01
INV097950,CUS62287,E0317,CARD23449,2023-09-20,14:00:00,2860016,2860016,PM01
INV097951,CUS28560,E0081,CARD38936,2022-11-25,14:00:00,2950130,2950130,PM04
INV097952,CUS18598,E0465,CARD10388,2024-06-15,18:00:00,2244304,2244304,PM04
INV097953,CUS03383,E0161,CARD27250,2022-11-07,08:00:00,1869720,1869720,PM02
INV097954,CUS10810,E0336,CARD26066,2022-03-03,18:00:00,2822422,2822422,PM04
INV097955,CUS25038,E0207,CARD39539,2022-10-19,11:00:00,2719426,2719426,PM01
INV097956,CUS16866,E0267,CARD14131,2022-09-17,14:00:00,258659,258659,PM03
INV097957,CUS39993,E0130,CARD27515,2024-08-13,18:00:00,1783612,1783612,PM03
INV097958,CUS22091,E0248,CARD15601,2022-03-18,14:00:00,2019044,2019044,PM02
INV097959,CUS24082,E0131,CARD31573,2023-11-13,14:00:00,2129822,2129822,PM03
INV097960,CUS56313,E0481,CARD40082,2023-02-04,14:00:00,1409351,1409351,PM02
INV097961,CUS50947,E0230,CARD25118,2022-04-11,14:00:00,2576595,2576595,PM01
INV097962,CUS68991,E0031,CARD20032,2023-07-23,18:00:00,1958190,1958190,PM01
INV097963,CUS18262,E0451,CARD10588,2022-08-30,08:00:00,1464120,1464120,PM03
INV097964,CUS32290,E0115,CARD03657,2023-03-16,14:00:00,2278407,2278407,PM02
INV097965,CUS36844,E0328,CARD28999,2024-02-17,11:00:00,2783126,2783126,PM04
INV097966,CUS60582,E0279,CARD14319,2023-10-17,18:00:00,1596640,1596640,PM03
INV097967,CUS44898,E0392,CARD41391,2023-12-29,18:00:00,2329962,2329962,PM03
INV097968,CUS39996,E0455,CARD24506,2023-06-19,11:00:00,2207966,2207966,PM04
INV097969,CUS73194,E0432,CARD17571,2023-04-04,14:00:00,2828134,2828134,PM01
INV097970,CUS12338,E0171,CARD31725,2023-04-26,11:00:00,1896442,1896442,PM02
INV097971,CUS21801,E0148,CARD28106,2024-11-04,14:00:00,267570,267570,PM04
INV097972,CUS21909,E0046,CARD38071,2024-08-22,14:00:00,2950313,2950313,PM01
