EmployeeID,WorkDate,WorkTime,Shift,MID
E0353,2024-02-14,13,Ca chiều,E0467
E0155,2024-11-25,18,Ca tối,E0285
E0006,2024-12-24,13,Ca chiều,E0372
E0102,2024-04-10,13,Ca chiều,E0372
E0007,2024-10-26,7,Ca sáng,E0325
E0206,2024-05-28,18,Ca tối,E0306
E0115,2024-10-19,7,Ca sáng,E0424
E0335,2024-07-23,7,Ca sáng,E0327
E0370,2024-12-14,13,Ca chiều,E0272
E0017,2024-04-23,18,Ca tối,E0323
E0310,2024-11-15,18,Ca tối,E0323
E0268,2024-09-08,18,Ca tối,E0327
E0085,2024-08-12,13,Ca chiều,E0323
E0296,2024-10-07,7,Ca sáng,E0306
E0471,2024-10-17,7,Ca sáng,E0424
E0275,2024-12-21,13,Ca chiều,E0327
E0176,2024-07-06,13,Ca chiều,E0327
E0195,2024-11-22,7,Ca sáng,E0306
E0401,2024-09-30,18,Ca tối,E0285
E0161,2024-11-30,13,Ca chiều,E0306
E0032,2024-06-03,7,Ca sáng,E0467
E0248,2024-08-30,18,Ca tối,E0348
E0445,2024-04-10,7,Ca sáng,E0285
E0016,2024-07-17,18,Ca tối,E0372
E0491,2024-03-01,18,Ca tối,E0325
E0202,2024-07-29,7,Ca sáng,E0348
E0074,2024-04-06,18,Ca tối,E0327
E0141,2024-07-17,7,Ca sáng,E0323
E0186,2024-08-16,13,Ca chiều,E0467
E0245,2024-04-02,7,Ca sáng,E0348
E0217,2024-07-09,7,Ca sáng,E0348
E0039,2024-07-28,7,Ca sáng,E0323
E0428,2024-10-02,7,Ca sáng,E0306
E0260,2024-05-06,7,Ca sáng,E0323
E0028,2024-02-05,13,Ca chiều,E0467
E0425,2024-12-19,18,Ca tối,E0327
E0178,2024-08-23,18,Ca tối,E0327
E0252,2024-11-29,7,Ca sáng,E0424
E0106,2024-02-27,18,Ca tối,E0467
E0472,2024-08-19,18,Ca tối,E0306
E0478,2024-10-03,13,Ca chiều,E0323
E0089,2024-08-06,18,Ca tối,E0323
E0487,2024-02-25,13,Ca chiều,E0285
E0009,2024-12-07,7,Ca sáng,E0325
E0316,2024-05-19,13,Ca chiều,E0285
E0160,2024-01-09,13,Ca chiều,E0325
E0164,2024-10-14,18,Ca tối,E0306
E0195,2024-12-16,7,Ca sáng,E0372
E0496,2024-08-06,18,Ca tối,E0424
E0336,2024-08-24,13,Ca chiều,E0372
E0236,2024-11-07,18,Ca tối,E0272
E0330,2024-11-29,13,Ca chiều,E0306
E0344,2024-05-30,13,Ca chiều,E0348
E0175,2024-12-27,18,Ca tối,E0327
E0452,2024-06-19,7,Ca sáng,E0325
E0183,2024-07-05,7,Ca sáng,E0272
E0476,2024-11-17,18,Ca tối,E0467
E0056,2024-07-14,7,Ca sáng,E0325
E0334,2024-05-28,18,Ca tối,E0424
E0245,2024-01-28,7,Ca sáng,E0467
E0185,2024-01-18,7,Ca sáng,E0327
E0098,2024-06-07,7,Ca sáng,E0285
E0328,2024-11-01,7,Ca sáng,E0323
E0279,2024-03-12,18,Ca tối,E0327
E0208,2024-12-16,7,Ca sáng,E0467
E0397,2024-01-22,18,Ca tối,E0272
E0002,2024-06-21,13,Ca chiều,E0325
E0183,2024-08-27,13,Ca chiều,E0323
E0394,2024-04-18,18,Ca tối,E0348
E0230,2024-12-18,13,Ca chiều,E0327
E0268,2024-07-24,18,Ca tối,E0348
E0231,2024-01-09,13,Ca chiều,E0323
E0387,2024-03-05,13,Ca chiều,E0424
E0403,2024-02-15,7,Ca sáng,E0285
E0365,2024-03-20,7,Ca sáng,E0327
E0318,2024-03-26,13,Ca chiều,E0272
E0452,2024-09-13,13,Ca chiều,E0306
E0165,2024-06-10,18,Ca tối,E0372
E0386,2024-07-11,13,Ca chiều,E0467
E0292,2024-05-16,13,Ca chiều,E0323
E0327,2024-03-31,18,Ca tối,E0272
E0392,2024-12-16,18,Ca tối,E0285
E0084,2024-12-29,13,Ca chiều,E0372
E0171,2024-05-06,7,Ca sáng,E0285
E0058,2024-09-28,7,Ca sáng,E0467
E0032,2024-12-30,18,Ca tối,E0424
E0200,2024-07-31,18,Ca tối,E0424
E0238,2024-06-02,18,Ca tối,E0467
E0453,2024-02-02,7,Ca sáng,E0424
E0106,2024-11-23,18,Ca tối,E0372
E0185,2024-06-05,18,Ca tối,E0306
E0075,2024-11-27,18,Ca tối,E0272
E0273,2024-04-23,7,Ca sáng,E0285
E0274,2024-02-26,13,Ca chiều,E0424
E0470,2024-10-13,7,Ca sáng,E0323
E0364,2024-01-20,18,Ca tối,E0272
E0012,2024-01-30,18,Ca tối,E0327
E0056,2024-10-20,13,Ca chiều,E0325
E0010,2024-04-24,13,Ca chiều,E0372
E0006,2024-05-16,18,Ca tối,E0325
E0055,2024-09-23,13,Ca chiều,E0323
E0273,2024-12-26,18,Ca tối,E0272
E0276,2024-11-17,18,Ca tối,E0323
E0448,2024-03-12,18,Ca tối,E0323
E0056,2024-04-24,18,Ca tối,E0323
E0463,2024-10-09,7,Ca sáng,E0306
E0233,2024-07-02,18,Ca tối,E0372
E0070,2024-04-05,13,Ca chiều,E0325
E0465,2024-08-07,18,Ca tối,E0272
E0241,2024-08-22,18,Ca tối,E0327
E0486,2024-08-23,18,Ca tối,E0348
E0388,2024-08-14,18,Ca tối,E0372
E0322,2024-07-09,7,Ca sáng,E0285
E0418,2024-08-10,13,Ca chiều,E0306
E0296,2024-10-14,18,Ca tối,E0325
E0426,2024-02-28,18,Ca tối,E0467
E0182,2024-11-25,18,Ca tối,E0467
E0178,2024-10-25,13,Ca chiều,E0424
E0043,2024-01-03,18,Ca tối,E0372
E0165,2024-07-22,13,Ca chiều,E0327
E0423,2024-03-14,18,Ca tối,E0323
E0202,2024-02-05,13,Ca chiều,E0372
E0337,2024-09-27,18,Ca tối,E0348
E0071,2024-11-16,7,Ca sáng,E0272
E0309,2024-03-16,7,Ca sáng,E0327
E0220,2024-11-10,13,Ca chiều,E0323
E0236,2024-11-24,13,Ca chiều,E0306
E0061,2024-01-27,18,Ca tối,E0348
E0041,2024-09-26,18,Ca tối,E0424
E0103,2024-08-17,13,Ca chiều,E0285
E0071,2024-06-08,13,Ca chiều,E0323
E0432,2024-12-30,7,Ca sáng,E0323
E0166,2024-12-21,7,Ca sáng,E0325
E0265,2024-01-21,18,Ca tối,E0372
E0121,2024-06-06,18,Ca tối,E0372
E0115,2024-12-25,13,Ca chiều,E0325
E0291,2024-02-17,13,Ca chiều,E0424
E0052,2024-03-15,18,Ca tối,E0306
E0268,2024-03-14,7,Ca sáng,E0424
E0330,2024-11-22,18,Ca tối,E0372
E0054,2024-09-16,18,Ca tối,E0272
E0124,2024-07-02,13,Ca chiều,E0285
E0431,2024-01-16,13,Ca chiều,E0348
E0468,2024-06-27,18,Ca tối,E0306
E0440,2024-05-26,7,Ca sáng,E0272
E0439,2024-10-03,18,Ca tối,E0306
E0030,2024-03-30,13,Ca chiều,E0285
E0472,2024-07-13,18,Ca tối,E0327
E0083,2024-05-29,13,Ca chiều,E0285
E0221,2024-03-14,7,Ca sáng,E0323
E0340,2024-08-19,7,Ca sáng,E0348
E0246,2024-11-05,7,Ca sáng,E0272
E0297,2024-01-20,7,Ca sáng,E0348
E0179,2024-12-31,7,Ca sáng,E0325
E0060,2024-01-12,7,Ca sáng,E0424
E0385,2024-09-29,7,Ca sáng,E0467
E0235,2024-11-02,13,Ca chiều,E0372
E0060,2024-10-30,18,Ca tối,E0323
E0434,2024-02-07,7,Ca sáng,E0348
E0157,2024-05-27,7,Ca sáng,E0424
E0379,2024-12-13,7,Ca sáng,E0372
E0034,2024-12-16,7,Ca sáng,E0285
E0048,2024-06-19,13,Ca chiều,E0372
E0315,2024-05-26,18,Ca tối,E0372
E0091,2024-09-11,13,Ca chiều,E0285
E0427,2024-08-07,18,Ca tối,E0325
E0352,2024-05-28,7,Ca sáng,E0285
E0414,2024-01-18,18,Ca tối,E0467
E0336,2024-09-11,7,Ca sáng,E0323
E0292,2024-05-08,18,Ca tối,E0323
E0483,2024-04-10,13,Ca chiều,E0323
E0035,2024-08-20,13,Ca chiều,E0467
E0349,2024-05-27,13,Ca chiều,E0348
E0432,2024-10-28,18,Ca tối,E0467
E0093,2024-10-23,13,Ca chiều,E0285
E0436,2024-02-26,18,Ca tối,E0272
E0174,2024-07-08,13,Ca chiều,E0285
E0122,2024-03-09,13,Ca chiều,E0323
E0029,2024-06-28,13,Ca chiều,E0325
E0227,2024-03-05,7,Ca sáng,E0372
E0024,2024-08-19,7,Ca sáng,E0285
E0190,2024-08-02,18,Ca tối,E0327
E0116,2024-05-19,7,Ca sáng,E0348
E0091,2024-11-02,13,Ca chiều,E0424
E0179,2024-02-06,7,Ca sáng,E0285
E0242,2024-01-28,7,Ca sáng,E0306
E0214,2024-07-12,13,Ca chiều,E0424
E0257,2024-09-15,13,Ca chiều,E0348
E0120,2024-04-07,13,Ca chiều,E0467
E0042,2024-06-10,18,Ca tối,E0424
E0482,2024-11-29,18,Ca tối,E0306
E0044,2024-08-26,18,Ca tối,E0348
E0330,2024-06-04,7,Ca sáng,E0272
E0447,2024-05-08,13,Ca chiều,E0372
E0492,2024-03-25,18,Ca tối,E0348
E0151,2024-09-07,7,Ca sáng,E0325
E0168,2024-01-15,13,Ca chiều,E0285
E0228,2024-12-31,13,Ca chiều,E0285
E0393,2024-01-13,13,Ca chiều,E0285
E0009,2024-02-25,18,Ca tối,E0467
E0416,2024-10-20,7,Ca sáng,E0372
E0096,2024-06-20,18,Ca tối,E0467
E0458,2024-12-25,18,Ca tối,E0306
E0016,2024-08-12,13,Ca chiều,E0372
E0090,2024-01-30,13,Ca chiều,E0372
E0230,2024-06-13,7,Ca sáng,E0323
E0111,2024-11-24,7,Ca sáng,E0424
E0384,2024-09-29,18,Ca tối,E0348
E0328,2024-09-10,13,Ca chiều,E0467
E0168,2024-02-06,7,Ca sáng,E0327
E0456,2024-08-06,7,Ca sáng,E0327
E0041,2024-08-25,13,Ca chiều,E0348
E0379,2024-12-03,13,Ca chiều,E0348
E0208,2024-07-27,7,Ca sáng,E0325
E0001,2024-09-04,18,Ca tối,E0348
E0099,2024-03-08,13,Ca chiều,E0325
E0179,2024-02-08,7,Ca sáng,E0424
E0155,2024-08-11,18,Ca tối,E0323
E0007,2024-11-16,7,Ca sáng,E0306
E0263,2024-11-16,7,Ca sáng,E0272
E0126,2024-11-18,13,Ca chiều,E0327
E0267,2024-07-29,7,Ca sáng,E0323
E0419,2024-11-26,13,Ca chiều,E0327
E0331,2024-01-06,7,Ca sáng,E0285
E0452,2024-08-03,7,Ca sáng,E0323
E0233,2024-04-05,18,Ca tối,E0424
E0338,2024-06-07,7,Ca sáng,E0272
E0108,2024-11-01,13,Ca chiều,E0325
E0328,2024-02-19,13,Ca chiều,E0306
E0329,2024-06-24,7,Ca sáng,E0272
E0235,2024-07-23,18,Ca tối,E0372
E0137,2024-10-05,18,Ca tối,E0323
E0133,2024-02-24,13,Ca chiều,E0424
E0240,2024-06-07,7,Ca sáng,E0272
E0231,2024-01-15,7,Ca sáng,E0323
E0333,2024-05-02,13,Ca chiều,E0285
E0421,2024-11-17,7,Ca sáng,E0424
E0354,2024-11-23,7,Ca sáng,E0327
E0299,2024-09-23,13,Ca chiều,E0327
E0251,2024-10-11,7,Ca sáng,E0424
E0290,2024-04-17,18,Ca tối,E0306
E0393,2024-06-24,13,Ca chiều,E0325
E0417,2024-04-24,13,Ca chiều,E0372
E0169,2024-01-14,18,Ca tối,E0424
E0206,2024-03-15,7,Ca sáng,E0424
E0481,2024-04-25,13,Ca chiều,E0424
E0027,2024-02-20,18,Ca tối,E0272
E0066,2024-07-15,18,Ca tối,E0306
E0383,2024-03-10,18,Ca tối,E0348
E0058,2024-03-29,18,Ca tối,E0372
E0344,2024-06-15,7,Ca sáng,E0467
E0376,2024-04-07,13,Ca chiều,E0325
E0480,2024-05-15,13,Ca chiều,E0424
E0498,2024-12-05,13,Ca chiều,E0467
E0337,2024-03-26,7,Ca sáng,E0327
E0007,2024-12-30,13,Ca chiều,E0272
E0098,2024-12-17,13,Ca chiều,E0306
E0279,2024-01-24,18,Ca tối,E0327
E0025,2024-04-04,13,Ca chiều,E0372
E0009,2024-02-01,18,Ca tối,E0272
E0004,2024-11-17,18,Ca tối,E0325
E0046,2024-08-26,13,Ca chiều,E0285
E0429,2024-06-16,13,Ca chiều,E0467
E0150,2024-12-05,13,Ca chiều,E0348
E0488,2024-06-27,13,Ca chiều,E0323
E0121,2024-08-02,18,Ca tối,E0285
E0072,2024-04-10,18,Ca tối,E0467
E0038,2024-06-16,13,Ca chiều,E0285
E0339,2024-07-18,13,Ca chiều,E0467
E0113,2024-08-27,7,Ca sáng,E0325
E0307,2024-11-20,13,Ca chiều,E0348
E0312,2024-08-16,18,Ca tối,E0327
E0125,2024-02-18,7,Ca sáng,E0285
E0357,2024-11-22,18,Ca tối,E0348
E0116,2024-05-31,13,Ca chiều,E0306
E0316,2024-02-12,13,Ca chiều,E0424
E0066,2024-08-20,18,Ca tối,E0372
E0375,2024-09-17,7,Ca sáng,E0325
E0469,2024-06-29,13,Ca chiều,E0467
E0466,2024-09-28,7,Ca sáng,E0327
E0288,2024-03-03,7,Ca sáng,E0467
E0265,2024-10-08,7,Ca sáng,E0424
E0348,2024-05-27,18,Ca tối,E0323
E0472,2024-12-11,18,Ca tối,E0424
E0306,2024-09-06,7,Ca sáng,E0325
E0381,2024-03-12,13,Ca chiều,E0323
E0229,2024-04-18,13,Ca chiều,E0327
E0059,2024-10-08,7,Ca sáng,E0348
E0021,2024-10-20,7,Ca sáng,E0325
E0363,2024-04-17,13,Ca chiều,E0424
E0041,2024-05-31,18,Ca tối,E0323
E0446,2024-02-29,18,Ca tối,E0285
E0370,2024-08-31,13,Ca chiều,E0272
E0106,2024-06-14,7,Ca sáng,E0348
E0088,2024-01-15,13,Ca chiều,E0272
E0357,2024-09-10,18,Ca tối,E0272
E0435,2024-03-31,18,Ca tối,E0467
E0307,2024-03-31,18,Ca tối,E0272
E0139,2024-07-29,7,Ca sáng,E0348
E0156,2024-05-26,7,Ca sáng,E0348
E0298,2024-09-10,7,Ca sáng,E0327
E0265,2024-06-18,13,Ca chiều,E0285
E0262,2024-04-10,13,Ca chiều,E0285
E0312,2024-12-24,18,Ca tối,E0467
E0129,2024-04-06,18,Ca tối,E0372
E0271,2024-12-30,13,Ca chiều,E0272
E0025,2024-09-25,13,Ca chiều,E0348
E0365,2024-12-14,18,Ca tối,E0348
E0307,2024-04-06,13,Ca chiều,E0325
E0096,2024-01-09,18,Ca tối,E0306
E0452,2024-04-06,18,Ca tối,E0285
E0233,2024-09-23,7,Ca sáng,E0348
E0446,2024-05-23,7,Ca sáng,E0424
E0238,2024-09-01,7,Ca sáng,E0467
E0357,2024-12-05,18,Ca tối,E0348
E0299,2024-08-06,18,Ca tối,E0323
E0022,2024-12-04,18,Ca tối,E0325
E0219,2024-12-24,13,Ca chiều,E0306
E0022,2024-09-11,7,Ca sáng,E0372
E0300,2024-11-24,18,Ca tối,E0325
E0254,2024-03-13,13,Ca chiều,E0306
E0379,2024-05-21,13,Ca chiều,E0327
E0500,2024-09-11,13,Ca chiều,E0325
E0158,2024-11-15,7,Ca sáng,E0285
E0118,2024-09-04,7,Ca sáng,E0424
E0136,2024-09-25,7,Ca sáng,E0285
E0192,2024-10-01,18,Ca tối,E0325
E0397,2024-05-11,13,Ca chiều,E0323
E0363,2024-05-26,13,Ca chiều,E0306
E0377,2024-01-17,7,Ca sáng,E0372
E0397,2024-10-24,7,Ca sáng,E0285
E0359,2024-03-20,13,Ca chiều,E0323
E0302,2024-02-08,7,Ca sáng,E0424
E0450,2024-12-25,18,Ca tối,E0272
E0043,2024-12-22,18,Ca tối,E0424
E0355,2024-07-03,13,Ca chiều,E0424
E0284,2024-05-16,7,Ca sáng,E0285
E0168,2024-02-17,13,Ca chiều,E0327
E0269,2024-01-26,18,Ca tối,E0372
E0343,2024-10-11,18,Ca tối,E0327
E0203,2024-12-13,7,Ca sáng,E0272
E0487,2024-10-10,13,Ca chiều,E0285
E0299,2024-04-25,7,Ca sáng,E0272
E0354,2024-08-04,18,Ca tối,E0348
E0422,2024-09-06,18,Ca tối,E0424
E0098,2024-09-15,18,Ca tối,E0285
E0432,2024-11-07,7,Ca sáng,E0325
E0161,2024-10-22,13,Ca chiều,E0424
E0437,2024-12-29,7,Ca sáng,E0424
E0203,2024-02-04,13,Ca chiều,E0323
E0121,2024-09-12,13,Ca chiều,E0306
E0408,2024-04-14,18,Ca tối,E0285
E0310,2024-03-22,13,Ca chiều,E0323
E0379,2024-02-21,13,Ca chiều,E0467
E0426,2024-12-30,7,Ca sáng,E0306
E0126,2024-10-11,18,Ca tối,E0424
E0218,2024-12-30,13,Ca chiều,E0348
E0261,2024-12-22,13,Ca chiều,E0306
E0129,2024-11-25,13,Ca chiều,E0348
E0172,2024-02-11,7,Ca sáng,E0467
E0183,2024-12-15,7,Ca sáng,E0372
E0314,2024-10-15,7,Ca sáng,E0467
E0361,2024-03-23,7,Ca sáng,E0327
E0144,2024-07-03,13,Ca chiều,E0325
E0328,2024-09-11,13,Ca chiều,E0372
E0169,2024-06-16,18,Ca tối,E0323
E0427,2024-09-28,7,Ca sáng,E0467
E0333,2024-01-20,18,Ca tối,E0372
E0210,2024-04-13,7,Ca sáng,E0272
E0459,2024-04-22,7,Ca sáng,E0272
E0402,2024-12-29,7,Ca sáng,E0325
E0325,2024-10-09,13,Ca chiều,E0323
E0028,2024-03-07,7,Ca sáng,E0306
E0494,2024-03-05,7,Ca sáng,E0372
E0193,2024-12-12,18,Ca tối,E0323
E0462,2024-03-30,13,Ca chiều,E0325
E0224,2024-08-27,18,Ca tối,E0272
E0491,2024-04-14,7,Ca sáng,E0372
E0199,2024-02-26,13,Ca chiều,E0323
E0472,2024-07-03,18,Ca tối,E0348
E0392,2024-11-25,13,Ca chiều,E0323
E0365,2024-04-11,18,Ca tối,E0348
E0120,2024-09-01,18,Ca tối,E0348
E0414,2024-12-10,13,Ca chiều,E0467
E0116,2024-11-04,13,Ca chiều,E0325
E0345,2024-07-05,13,Ca chiều,E0372
E0140,2024-08-21,7,Ca sáng,E0325
E0420,2024-01-15,13,Ca chiều,E0327
E0365,2024-01-17,7,Ca sáng,E0467
E0037,2024-05-22,18,Ca tối,E0348
E0034,2024-07-20,13,Ca chiều,E0467
E0382,2024-10-09,13,Ca chiều,E0424
E0226,2024-01-30,13,Ca chiều,E0424
E0223,2024-08-05,18,Ca tối,E0327
E0472,2024-11-17,7,Ca sáng,E0348
E0005,2024-11-06,13,Ca chiều,E0372
E0478,2024-08-19,13,Ca chiều,E0372
E0040,2024-10-21,13,Ca chiều,E0327
E0174,2024-06-19,13,Ca chiều,E0348
E0397,2024-04-18,18,Ca tối,E0467
E0024,2024-11-18,7,Ca sáng,E0348
E0219,2024-01-12,18,Ca tối,E0306
E0052,2024-09-25,18,Ca tối,E0323
E0489,2024-07-19,13,Ca chiều,E0372
E0489,2024-06-29,18,Ca tối,E0306
E0339,2024-09-22,7,Ca sáng,E0424
E0018,2024-02-20,18,Ca tối,E0325
E0444,2024-02-24,7,Ca sáng,E0285
E0148,2024-11-26,18,Ca tối,E0306
E0088,2024-10-04,18,Ca tối,E0272
E0207,2024-05-31,13,Ca chiều,E0467
E0272,2024-08-18,18,Ca tối,E0285
E0105,2024-07-28,7,Ca sáng,E0323
E0256,2024-12-30,7,Ca sáng,E0272
E0025,2024-03-25,18,Ca tối,E0323
E0492,2024-02-15,7,Ca sáng,E0285
E0148,2024-12-18,7,Ca sáng,E0467
E0318,2024-06-20,7,Ca sáng,E0325
E0258,2024-05-17,18,Ca tối,E0348
E0368,2024-09-21,13,Ca chiều,E0372
E0188,2024-07-29,7,Ca sáng,E0467
E0205,2024-08-08,7,Ca sáng,E0372
E0148,2024-10-21,18,Ca tối,E0272
E0357,2024-09-16,7,Ca sáng,E0272
E0102,2024-03-31,7,Ca sáng,E0323
E0369,2024-08-02,13,Ca chiều,E0348
E0371,2024-08-12,18,Ca tối,E0372
E0126,2024-12-29,7,Ca sáng,E0306
E0315,2024-10-17,18,Ca tối,E0467
E0466,2024-03-02,7,Ca sáng,E0285
E0079,2024-11-03,13,Ca chiều,E0372
E0017,2024-06-16,7,Ca sáng,E0325
E0151,2024-03-27,18,Ca tối,E0327
E0404,2024-08-23,7,Ca sáng,E0327
E0201,2024-05-02,13,Ca chiều,E0272
E0396,2024-07-13,7,Ca sáng,E0306
E0360,2024-06-06,18,Ca tối,E0306
E0261,2024-09-29,18,Ca tối,E0424
E0186,2024-12-01,13,Ca chiều,E0323
E0449,2024-05-08,13,Ca chiều,E0348
E0418,2024-06-18,18,Ca tối,E0323
E0029,2024-03-04,13,Ca chiều,E0467
E0092,2024-08-31,7,Ca sáng,E0325
E0390,2024-09-03,13,Ca chiều,E0285
E0223,2024-08-27,18,Ca tối,E0306
E0364,2024-09-22,7,Ca sáng,E0272
E0297,2024-05-15,18,Ca tối,E0348
E0188,2024-01-16,18,Ca tối,E0467
E0246,2024-12-31,7,Ca sáng,E0323
E0455,2024-11-16,7,Ca sáng,E0325
E0058,2024-04-23,18,Ca tối,E0372
E0021,2024-08-21,18,Ca tối,E0424
E0483,2024-08-08,7,Ca sáng,E0325
E0163,2024-05-28,7,Ca sáng,E0372
E0102,2024-05-13,13,Ca chiều,E0306
E0206,2024-07-01,18,Ca tối,E0323
E0409,2024-11-20,7,Ca sáng,E0306
E0354,2024-05-03,18,Ca tối,E0372
E0381,2024-03-25,13,Ca chiều,E0325
E0477,2024-02-23,13,Ca chiều,E0424
E0443,2024-02-01,7,Ca sáng,E0306
E0337,2024-05-04,7,Ca sáng,E0424
E0280,2024-07-17,13,Ca chiều,E0327
E0012,2024-08-27,18,Ca tối,E0467
E0054,2024-03-11,7,Ca sáng,E0372
E0043,2024-12-22,13,Ca chiều,E0327
E0148,2024-12-27,7,Ca sáng,E0424
E0344,2024-01-20,7,Ca sáng,E0467
E0061,2024-06-15,7,Ca sáng,E0325
E0091,2024-12-31,18,Ca tối,E0327
E0388,2024-06-19,7,Ca sáng,E0285
E0302,2024-08-08,18,Ca tối,E0306
E0146,2024-12-31,18,Ca tối,E0372
E0422,2024-06-18,7,Ca sáng,E0285
E0366,2024-05-15,13,Ca chiều,E0325
E0018,2024-03-22,7,Ca sáng,E0327
E0473,2024-12-02,13,Ca chiều,E0424
E0042,2024-04-05,13,Ca chiều,E0424
E0346,2024-10-08,18,Ca tối,E0323
E0329,2024-11-22,13,Ca chiều,E0327
E0019,2024-03-24,7,Ca sáng,E0348
E0381,2024-07-11,7,Ca sáng,E0327
E0152,2024-07-11,7,Ca sáng,E0272
E0492,2024-03-31,13,Ca chiều,E0424
E0148,2024-01-24,18,Ca tối,E0323
E0112,2024-11-21,13,Ca chiều,E0285
E0227,2024-09-17,7,Ca sáng,E0327
E0062,2024-11-17,18,Ca tối,E0372
E0052,2024-01-09,13,Ca chiều,E0467
E0443,2024-07-10,13,Ca chiều,E0325
E0087,2024-02-14,18,Ca tối,E0467
E0211,2024-10-19,18,Ca tối,E0327
E0236,2024-04-06,7,Ca sáng,E0306
E0034,2024-09-26,7,Ca sáng,E0327
E0264,2024-01-18,13,Ca chiều,E0285
E0388,2024-04-13,13,Ca chiều,E0327
E0445,2024-08-24,13,Ca chiều,E0306
E0357,2024-04-04,13,Ca chiều,E0372
E0430,2024-09-03,13,Ca chiều,E0272
E0114,2024-06-01,18,Ca tối,E0306
E0422,2024-02-27,7,Ca sáng,E0467
E0229,2024-11-04,18,Ca tối,E0325
E0371,2024-11-03,13,Ca chiều,E0325
E0427,2024-04-16,18,Ca tối,E0306
E0324,2024-04-01,18,Ca tối,E0348
E0146,2024-02-11,18,Ca tối,E0467
E0368,2024-05-01,7,Ca sáng,E0327
E0355,2024-01-05,7,Ca sáng,E0306
E0227,2024-08-26,7,Ca sáng,E0272
E0355,2024-04-29,7,Ca sáng,E0323
E0430,2024-08-01,7,Ca sáng,E0372
E0170,2024-08-03,13,Ca chiều,E0325
E0062,2024-08-18,7,Ca sáng,E0372
E0294,2024-03-06,7,Ca sáng,E0424
E0468,2024-04-09,13,Ca chiều,E0323
E0060,2024-10-31,18,Ca tối,E0306
E0444,2024-11-16,18,Ca tối,E0272
E0138,2024-02-07,13,Ca chiều,E0327
E0127,2024-04-15,13,Ca chiều,E0467
E0225,2024-02-17,7,Ca sáng,E0272
E0201,2024-06-18,18,Ca tối,E0424
E0447,2024-09-13,13,Ca chiều,E0272
E0361,2024-02-19,13,Ca chiều,E0348
E0409,2024-07-18,13,Ca chiều,E0348
E0184,2024-03-31,13,Ca chiều,E0424
E0458,2024-05-12,13,Ca chiều,E0327
E0399,2024-04-16,7,Ca sáng,E0323
E0075,2024-10-22,13,Ca chiều,E0424
E0236,2024-12-16,18,Ca tối,E0467
E0024,2024-12-11,7,Ca sáng,E0272
E0137,2024-08-16,7,Ca sáng,E0467
E0162,2024-02-10,18,Ca tối,E0327
E0132,2024-12-18,18,Ca tối,E0285
E0446,2024-03-05,7,Ca sáng,E0306
E0218,2024-10-30,7,Ca sáng,E0323
E0455,2024-08-08,18,Ca tối,E0285
E0481,2024-11-29,7,Ca sáng,E0323
E0117,2024-03-30,18,Ca tối,E0467
E0227,2024-03-26,13,Ca chiều,E0467
E0071,2024-08-03,13,Ca chiều,E0323
E0274,2024-01-25,18,Ca tối,E0372
E0136,2024-11-10,18,Ca tối,E0348
E0495,2024-10-27,13,Ca chiều,E0467
E0449,2024-01-25,13,Ca chiều,E0467
E0371,2024-02-01,7,Ca sáng,E0348
E0012,2024-06-18,13,Ca chiều,E0272
E0494,2024-06-02,18,Ca tối,E0327
E0371,2024-01-07,18,Ca tối,E0424
E0400,2024-06-24,18,Ca tối,E0325
E0141,2024-04-15,13,Ca chiều,E0467
E0446,2024-08-07,7,Ca sáng,E0467
E0198,2024-11-16,13,Ca chiều,E0323
E0021,2024-07-30,13,Ca chiều,E0467
E0346,2024-05-16,18,Ca tối,E0323
E0399,2024-08-06,13,Ca chiều,E0323
E0418,2024-10-04,7,Ca sáng,E0285
E0073,2024-09-20,18,Ca tối,E0325
E0020,2024-12-04,7,Ca sáng,E0272
E0470,2024-05-20,13,Ca chiều,E0306
E0407,2024-12-13,7,Ca sáng,E0306
E0161,2024-11-06,13,Ca chiều,E0323
E0314,2024-09-17,7,Ca sáng,E0372
E0014,2024-04-13,13,Ca chiều,E0285
E0046,2024-04-25,13,Ca chiều,E0325
E0456,2024-08-26,7,Ca sáng,E0325
E0163,2024-03-22,7,Ca sáng,E0306
E0310,2024-11-06,18,Ca tối,E0424
E0222,2024-11-03,18,Ca tối,E0323
E0294,2024-05-21,13,Ca chiều,E0372
E0215,2024-03-12,7,Ca sáng,E0323
E0024,2024-03-21,13,Ca chiều,E0348
E0029,2024-12-12,7,Ca sáng,E0325
E0450,2024-02-20,13,Ca chiều,E0372
E0042,2024-07-14,13,Ca chiều,E0323
E0276,2024-11-10,7,Ca sáng,E0272
E0478,2024-08-23,13,Ca chiều,E0372
E0486,2024-03-25,13,Ca chiều,E0272
E0047,2024-05-26,13,Ca chiều,E0285
E0091,2024-05-01,7,Ca sáng,E0306
E0324,2024-04-22,7,Ca sáng,E0325
E0144,2024-07-19,13,Ca chiều,E0372
E0442,2024-10-13,7,Ca sáng,E0348
E0220,2024-06-10,18,Ca tối,E0327
E0028,2024-03-11,7,Ca sáng,E0325
E0455,2024-08-04,18,Ca tối,E0325
E0498,2024-01-06,7,Ca sáng,E0325
E0263,2024-11-10,18,Ca tối,E0325
E0014,2024-12-26,18,Ca tối,E0372
E0049,2024-11-18,18,Ca tối,E0285
E0164,2024-10-10,18,Ca tối,E0467
